PMF_m/z	HOA	BBOA	OOA1_BB	OOA2_BB-aq	OOA3
49.0078	0.000286534	0.000634798	0.00100505	0.000585818	0.000434956
49.0289	6.89258E-06	5.60063E-05	0.000079124	0.000278049	0.000201491
50.0112	1.23777E-05	2.74561E-05	4.35935E-05	2.56684E-05	1.88124E-05
50.0157	0.0022709	0.005158892	0.00648137	0.00315254	0.00262445
51.019	9.68474E-05	0.000224449	0.000280016	0.000135617	0.000114581
51.0235	0.00396405	0.009531874	0.00918226	0.00414585	0.00362841
51.9949	6.4297E-06	9.47827E-05	0.000318447	0.000321469	0.0001615
52.0187	0.000209695	0.000460232	4.74656E-05	9.09386E-05	0.00146536
52.0268	0.000170885	0.000413207	0.000397145	0.000178757	0.000157487
52.0313	0.00183122	0.004843263	0.00476889	0.00241574	0.00145328
53.0027	0.000317186	0.003427544	0.00531128	0.00350389	0.00301457
53.0347	7.90971E-05	0.000209509	0.00020678	0.000104188	6.32374E-05
53.0391	0.00716371	0.009502792	0.00942535	0.0064148	0.00503068
54.0061	9.4574E-06	0.000111235	0.000173192	0.000114142	9.71726E-05
54.0106	1.74724E-05	0.001769041	0.00426417	0.00398177	0.00239894
54.0344	0.000123797	0.000798952	5.69958E-05	0.000560535	0.00180617
54.0425	0.000310308	0.000411015	0.000408038	0.00027744	0.000217563
54.047	0.00692267	0.006051653	0.00360088	0.00221368	0.00193355
55.0139	0	5.6862E-05	0.000140132	0.000131859	7.53644E-05
55.0184	0.00350547	0.017449671	0.0181425	0.0184983	0.0161181
55.0503	0.00030092	0.000263796	0.000155521	9.50218E-05	8.38027E-05
55.0548	0.0650918	0.028898296	0.0121405	0.011722	0.0120501
55.9898	0	5.49327E-05	0.000539968	0.000981646	0.000456369
56.0217	0.000118209	0.000566936	0.00058728	0.000600288	0.000523093
56.0262	0.0015293	0.006341655	0.0057235	0.00492202	0.00330108
56.05	0.000139773	0.001452117	0	0.00129191	0.00175376
56.0581	0.00283955	0.001246423	0.000528367	0.000518394	0.000511174
56.0626	0.0170195	0.005762352	0.00322952	0.00216961	0.00156239
57.0296	5.07376E-05	0.000206611	0.000185491	0.00016068	0.000105417
57.034	0.00489501	0.01826566	0.0146661	0.0147918	0.00958099
57.0578	0	4.19605E-05	0	0.000444145	0.00305141
57.066	0.000747282	0.000245574	0.000143501	0.000103049	5.80404E-05
57.0704	0.0752681	0.017290555	0.00349663	0.00298875	0.00341189
58.0055	9.51398E-05	0.00093153	0.00241225	0.00427357	0.00221746
58.0293	0.000219922	0.000255133	3.34623E-05	0.00024785	0.00124674
58.0374	0.000160747	0.000591913	0.000474666	0.000484977	0.000306688
58.0419	0.000403323	0.001910935	0.00253434	0.0033498	0.00296935
58.0657	0.00246325	0.00122641	0	0.00507532	0.000111986
58.0738	0.00325794	0.000747496	0.000152182	0.00013105	0.000145568
58.0783	0.000662045	2.41449E-05	0	0.000332022	0
59.0133	0	0.001426829	0.00358713	0.00252017	0.00229722
59.0452	1.29206E-05	6.2648E-05	8.20701E-05	0.000108585	9.72464E-05
59.0497	0.000709192	0.001434597	0.00155621	0.00270274	0.00243188
59.0735	0.000313187	0.000158053	2.81012E-05	0.00121756	0
59.0771	0.000053066	1.19831E-05	2.72032E-06	2.36108E-06	1.9602E-06
59.0816	2.88194E-05	2.90804E-06	0	2.07947E-05	0
60.0211	0.00889495	0.022757891	0.0155421	0.00852725	0.00512911
60.053	2.23531E-05	4.72988E-05	5.02413E-05	8.74799E-05	7.96679E-05
61.0078	0.000175364	0.000443647	0.000562314	5.71518E-05	0.000463237
61.0289	0.00197608	0.003938604	0.00248271	0.00330813	0.00222604
62.0112	9.34803E-06	2.41347E-05	3.05291E-05	2.95197E-06	0.000025411
62.0157	0.000843617	0.001855651	0.00183986	0.000645247	0.00108692
62.0368	0.00018993	0.000364546	0.000312477	0.000237487	0.000230261
63.019	0.000045307	0.000100485	0.000100166	3.45633E-05	5.89259E-05
63.0235	0.00230379	0.00497497	0.00436673	0.00177228	0.0024796
64.0268	0.000124877	0.000269231	0.000237707	9.48039E-05	0.000134617
64.0313	0.000758299	0.00180946	0.00143581	0.000580601	0.000919077
65.0027	8.41447E-05	6.45478E-05	0.000287919	0.000389173	0.000771882
65.0347	4.03663E-05	9.84351E-05	7.73409E-05	3.12326E-05	4.98915E-05
65.0391	0.00420119	0.00725278	0.0058448	0.00267716	0.0030556
66.0061	4.46732E-06	2.88284E-06	1.43282E-05	1.71332E-05	3.26225E-05
66.0106	0.000177483	0.000806798	0.00108737	0.000548593	0.000497458
66.0344	0	0.000324266	0	0	0.000442932
66.0425	0.00022554	0.000394069	0.000315228	0.000143571	0.000166941
66.047	0.00178103	0.002624914	0.0021875	0.00124994	0.00092903
67.0139	7.35056E-06	3.49051E-05	4.75812E-05	2.37957E-05	2.14049E-05
67.0184	0	0.001389516	0.00177976	0.00101231	0.00136753
67.0548	0.0234368	0.013929489	0.0069214	0.00487106	0.00622341
67.9898	3.24604E-05	5.737E-05	0.000381786	0.000215202	0.000558761
68.0217	0	6.31524E-05	7.37937E-05	4.60694E-05	6.00479E-05
68.0262	0.000547635	0.002948768	0.00387696	0.00338867	0.00231099
68.05	0	0.000641293	8.93777E-05	0.000558597	0.00103411
68.0581	0.00127166	0.000754795	0.000373823	0.00026203	0.000337844
68.0626	0.00689978	0.003948878	0.00155661	0.000897374	0.00147734
68.9977	0.000239057	0.00161257	0.003835	0.00238196	0.00336267
69.0296	2.03696E-05	0.000130757	0.000167292	0.000147159	9.86021E-05
69.034	0.00103833	0.006365907	0.00596021	0.00588356	0.0051903
69.066	0.000374701	0.00021355	8.50133E-05	4.77482E-05	7.97088E-05
69.0704	0.0413011	0.015612626	0.00417407	0.0033535	0.00621203
70.0055	0.000211924	0.000364277	0.000773329	0.000819617	0.00147654
70.0374	0.000045476	0.000275886	0.000257092	0.000254535	0.00022489
70.0419	0.000921736	0.003104199	0.0024885	0.00241804	0.0023064
70.0657	0	0.000404621	0	0	0.000723945
70.0738	0.00224591	0.000845317	0.000223484	0.000177808	0.000339591
70.0782	0.00910569	0.002681496	0.00106664	0.000870353	0.000578218
71.0133	0.000744833	0.003421729	0.00406484	0.00420471	0.00585625
71.0452	4.05933E-05	0.000134524	0.000107272	0.000104748	0.000099784
71.0497	0.00045486	0.003288326	0.00304444	0.00513408	0.00486187
71.0816	0.000510175	0.000139643	6.30875E-05	5.71907E-05	2.02938E-05
71.0861	0.0319615	0.006857408	0.00114149	0.000736265	0.00205783
72.0211	0.000104192	0.001122283	0.00159597	0.00191798	0.00149671
72.0436	0.000235418	0.000355566	0	0.00035027	0.000694386
72.053	1.96038E-05	0.000142062	0.000132338	0.000222977	0.000209577
72.0575	0.000237557	0.000261753	0.000381676	0.000733996	0.00064623
72.0813	0	0.000142426	0	0.000280747	0.00020169
72.0894	0.00174254	0.00036859	6.34064E-05	4.49781E-05	0.000104589
72.0939	0.000191849	1.45196E-05	0	1.05198E-05	0
73.029	0.00367623	0.011096408	0.00633905	0.00512478	0.00532257
73.0609	1.02643E-05	1.1425E-05	1.67601E-05	3.19431E-05	2.78238E-05
73.0653	0.000292023	0.000398221	4.30444E-05	0.000367198	0.000568774
73.0973	1.28426E-05	1.83157E-06	0	2.22357E-06	0
74.0156	0.000773615	0.001102237	0.00123428	0.000336059	0.00139658
74.0368	0.0011247	0.002424651	0.00179381	0.00223287	0.00195521
74.0687	1.24057E-05	1.81251E-05	2.85178E-06	1.73961E-05	2.21586E-05
74.0732	0.000255163	0.000123937	3.33108E-05	0.000233859	0.00016171
75.0082	0	0	0	0.000263129	0.000320614
75.019	4.98748E-05	7.19427E-05	8.02014E-05	2.15742E-05	9.07906E-05
75.0235	0.00105822	0.001571643	0.00143252	0.000511279	0.00134776
75.0446	0.000351067	0.000658614	0.00048236	0.000501046	0.000683994
75.0765	1.16349E-05	5.54042E-06	1.72245E-06	1.01081E-05	7.14591E-06
75.9441	6.18167E-06	2.63838E-06	1.76979E-05	1.46889E-05	1.20511E-05
76.016	3.07209E-05	7.72132E-05	0.000183637	0.000705955	0.00144919
76.0268	6.84409E-05	0.000102554	9.30714E-05	3.27445E-05	8.78817E-05
76.0313	0.00110661	0.001959814	0.0020392	0.000922057	0.00165972
76.0524	0.000205066	0.000305033	0.000259384	0.000153175	0.000300449
77.0027	1.75564E-05	0.000209042	0.000243218	0.000126523	0.000437582
77.0347	7.11232E-05	0.000127873	0.000133225	5.92503E-05	0.000107913
77.0391	0.00589174	0.008864602	0.00704529	0.00317592	0.00387568
77.0603	0.00105862	0.001518497	0.00105628	0.00068467	0.000419044
78.0061	1.64806E-06	1.16431E-05	0.00001377	6.81802E-06	2.39355E-05
78.0106	5.65221E-05	0.000304541	0.000106654	3.26976E-05	0.000309873
78.0425	0.000382089	0.00057566	0.000457394	0.000205659	0.000251863
78.047	0.00220772	0.00354131	0.00236929	0.000837215	0.00106875
78.9854	2.32838E-05	0	9.40402E-05	0.00072859	0.000433768
79.0139	2.96871E-06	1.62206E-05	8.0306E-06	1.80746E-06	1.63866E-05
79.0184	0	0.000995861	0.000925601	0.000269305	0.000600729
79.0548	0.0109831	0.008792531	0.00568533	0.00344743	0.00412295
79.9898	0.000400724	0	0.000506021	0.00388523	0.00643295
80.0217	0	5.35835E-05	5.17643E-05	1.40324E-05	3.29319E-05
80.0262	0.00015094	0.001184709	0.000850223	0.000325636	0.000310652
80.0581	0.000714171	0.000570196	0.000369118	0.000223137	0.000268195
80.0626	0.00279876	0.002370837	0.000854897	0.0006265	0.00135555
81.0296	7.5554E-06	6.41142E-05	4.73988E-05	1.70443E-05	1.79279E-05
81.034	0.000361394	0.00347232	0.00298604	0.00207807	0.00245285
81.066	0.000181372	0.00015466	5.52745E-05	4.01774E-05	8.84706E-05
81.0704	0.0219772	0.009739856	0.00334643	0.00258572	0.00442653
82.0055	0	0.000327646	0.00117747	0.000811953	0.00113004
82.0374	1.92159E-05	0.00018815	0.000161232	0.000112403	0.00013271
82.0419	0.000493629	0.001906918	0.00173611	0.00156942	0.00168718
82.0738	0.00143452	0.000630585	0.000217365	0.000165436	0.000289029
82.0782	0.00513914	0.002978798	0.000765964	0.000645117	0.001212
83.0133	6.89088E-05	0.000665884	0.00181165	0.00150677	0.00178241
83.0452	2.41486E-05	0.000107443	9.02797E-05	8.69993E-05	9.20105E-05
83.0497	0.000347238	0.002464104	0.00247225	0.00343724	0.00322331
83.0816	0.000331172	0.000195331	4.92327E-05	4.34482E-05	7.77952E-05
83.0861	0.0219102	0.006993429	0.00128172	0.000916871	0.00249218
84	0	0	3.79314E-07	0	0
84.0211	0.000313327	0.001086145	0.00160983	0.00164617	0.00153194
84.053	2.00217E-05	0.000133205	0.00013474	0.000186742	0.000173829
84.0575	0.000702894	0.001628543	0.0006353	0.0010139	0.00148403
84.0813	0.000138593	0.000816312	0	0.000129051	0.000204226
84.0894	0.00142672	0.000453553	8.28764E-05	5.87687E-05	0.000162289
84.0939	0.00327383	0.001194167	0.000309956	0.000250608	0.000263743
85.0034	0	1.11975E-11	4.53008E-08	0	0
85.029	0.00064401	0.003109375	0.00315079	0.00423599	0.0050793
85.0609	3.94916E-05	8.83337E-05	3.43264E-05	5.47284E-05	8.04406E-05
85.0653	0.000461208	0.001269207	0.000682961	0.00172062	0.00194922
85.0973	0.000211594	7.81532E-05	0.000020665	1.70123E-05	1.60841E-05
85.1017	0.0155109	0.003345118	0.000444387	0	0.0010966
86.0156	0.00071768	0.000396362	0.000312966	0.00016	0.000655384
86.0368	1.17469E-05	0.000750263	0.000791848	0.00104418	0.00117377
86.048	0.000336491	0.000181838	0	0.000377141	0.000190061
86.0687	2.55252E-05	7.07183E-05	0.000035969	9.40085E-05	0.000104559
86.0732	0.000288444	0.000179899	3.32181E-05	0.000284215	0.000368451
86.097	0	6.06128E-05	0	0.000211855	0
86.1051	0.00100893	0.000217867	2.81182E-05	0	0.000069817
86.1096	0.000190979	4.53748E-05	0	0.000082981	6.82806E-06
87.0082	6.89268E-05	7.48031E-05	0.000364543	0.000632836	0.00092318
87.019	5.40917E-05	3.02721E-05	2.40926E-05	1.22236E-05	4.95092E-05
87.0235	0.000533039	0.000544181	0.000383789	0.00007141	0.000747135
87.0446	0.00094435	0.001834529	0.00106903	0.00164227	0.00193654
87.0684	0.000391197	0.000262278	0	0.000413806	0.000230221
87.0765	1.62717E-05	9.93376E-06	2.35963E-06	1.52855E-05	1.99604E-05
87.081	0.000102743	4.71609E-05	0	0.000042221	7.91258E-05
87.1129	1.32585E-05	3.66005E-06	0	6.37822E-06	1.12934E-06
88.016	4.71225E-05	1.96765E-05	3.71221E-05	0.000193747	0.000377935
88.0268	3.94706E-05	4.17958E-05	2.91996E-05	5.35672E-06	5.65989E-05
88.0313	0.000401474	0.000730322	0.000425939	6.47236E-05	0.000506382
88.0524	0.000352837	0.000336245	0.000204697	0.00037933	0.000474098
88.0843	6.4266E-06	3.58953E-06	0	4.06861E-06	5.33296E-06
88.0888	0.00037895	4.46538E-05	0	0.000150766	6.30727E-05
89.0239	9.67494E-05	0.000193501	8.41671E-05	0.000405372	0.00112735
89.0347	3.07979E-05	5.55291E-05	3.27059E-05	4.69338E-06	3.83715E-05
89.0391	0.00116729	0.002342566	0.00178574	0.000643918	0.00101354
89.0603	0.000375501	0.000508874	0.000273916	0.000231111	0.000316212
89.0922	2.30939E-05	3.43773E-06	0	8.47428E-06	4.63576E-06
89.9953	0	1.98727E-07	5.19775E-06	2.41824E-06	3.29309E-07
90.0106	4.66557E-05	5.84403E-05	3.32132E-05	3.11986E-05	0.000119263
90.0317	2.29339E-05	0.000109353	5.39121E-05	0.0002036	0.00053097
90.0425	8.87975E-05	0.000177228	0.000135568	4.86516E-05	7.66951E-05
90.047	0.000336721	0.000777886	0.000717187	0.000366059	0.000463756
90.0681	0.000109071	0.000185306	0.000101342	8.08775E-05	0.000142733
91.0139	3.18516E-06	3.62015E-06	4.36284E-06	2.27574E-06	7.31562E-06
91.0184	0	2.83832E-08	3.45936E-06	0	0.000410179
91.0503	2.59011E-05	5.88279E-05	5.50304E-05	0.00002764	3.50792E-05
91.0548	0.00978831	0.009459948	0.00599151	0.00253246	0.00332034
92.0217	0	7.71724E-07	4.0165E-06	0	2.74794E-05
92.0262	0.000243766	0.000655936	0.000668599	0.000293958	0.000573007
92.05	0	2.23379E-05	0	0	4.62029E-05
92.0581	0.000745563	0.000717404	0.00045252	0.00018896	0.000254209
92.0626	0.00160797	0.001252796	0.000751672	0.000354337	0.000511763
93.0296	1.58498E-05	4.25659E-05	4.37749E-05	1.91039E-05	3.71426E-05
93.034	7.99089E-05	0.001122957	0.00088405	0.000372574	0.000742563
93.0704	0.00732476	0.00446398	0.00207996	0.00136486	0.0024205
94.0055	3.67743E-05	8.49491E-05	0.000121983	0.000037911	0.000222345
94.0374	4.33825E-06	7.33735E-05	5.76018E-05	2.43383E-05	4.79808E-05
94.0419	0.000505226	0.001841778	0.000965986	0.000585348	0.000823293
94.0738	0.000555583	0.000337866	0.000157504	0.000103009	0.000183612
94.0782	0.00195498	0.001331302	0.000375447	0.000348801	0.0007441
94.9455	0	1.45275E-05	7.91887E-05	8.77288E-06	0
95.0133	0.000313787	0.001026923	0.00110521	0.000660157	0.000544077
95.0452	3.23784E-05	0.000120082	0.000062629	3.81118E-05	5.33156E-05
95.0497	0.000123677	0.002765434	0.00184235	0.0018885	0.00243688
95.0816	0.000148051	0.000100895	2.86195E-05	0.000026276	0.000056554
95.0861	0.0162117	0.005978507	0.00160335	0.00135197	0.00272368
96.0211	0.000220472	0.000983098	0.00139295	0.000911264	0.000854659
96.053	8.01108E-06	0.000182094	0.000118375	0.000122676	0.000157767
96.0575	0.000276397	0.001045204	0.000627506	0.000762507	0.00123765
96.0894	0.00123297	0.000451561	0.000121186	0.000100491	0.00020789
96.0939	0.00245075	0.001246363	0.00028482	0.000191009	0.000453464
96.9926	0	0	8.94545E-06	0.000104338	0.000484919
97.029	0.000437524	0.001969762	0.00244105	0.0020398	0.00214848
97.0609	1.71195E-05	6.87482E-05	0.000040744	4.93811E-05	8.03278E-05
97.0653	9.97156E-05	0.001611663	0.000898571	0.0015992	0.00195252
97.0973	0.000185431	9.46413E-05	0.000021574	1.43272E-05	3.45571E-05
97.1017	0.0141673	0.003728511	0.000618935	0.000182994	0.00129935
98.0004	0.000480323	0	0.000487802	0.00164367	0.00249867
98.0156	2.89363E-07	6.47563E-06	0	0	0
98.0368	0.000277557	0.001167918	0.00125202	0.00119258	0.00141295
98.0687	7.5659E-06	0.000104764	5.80313E-05	0.000103549	0.000127339
98.0732	0.00049195	0.00127217	0.000363397	0.000544856	0.000707763
98.1051	0.00107512	0.000282419	4.68526E-05	1.21117E-05	0.000099248
98.1096	0.000929054	0.000401285	7.21482E-05	5.03324E-05	0.00011555
98.9404	9.66484E-06	0	7.49569E-06	9.42643E-06	0.000029398
99.0082	0	0.00027281	0.00132548	0.00118259	0.00179509
99.019	4.21588E-07	1.82075E-06	0	0	0
99.0235	0.000140593	0.000252587	0.000103176	9.98015E-05	0.000523103
99.0446	0.000365473	0.001463581	0.00147029	0.00194307	0.00278328
99.0765	3.32462E-05	8.37636E-05	2.27062E-05	0.000034937	4.66422E-05
99.081	0.000291913	0.000538192	0.00022164	0.000575185	0.00070985
99.1129	0.000068206	3.36551E-05	6.09795E-06	5.64323E-06	5.67846E-06
99.1174	0.00235548	0.000484398	7.74775E-05	2.75151E-06	0.000157327
99.9619	6.76761E-05	0	3.71391E-05	0.000245911	0.000572957
99.9797	1.58898E-05	0	5.50413E-05	0.000163668	0.000235542
100.016	0	0.000110156	0.000362112	0.000344953	0.000743681
100.027	1.31955E-05	2.05289E-05	1.56278E-05	8.66215E-06	0.000042706
100.031	0.00037908	0.000448634	0.00015277	0.000181136	0.000531968
100.052	0.000216673	0.000376432	0.000215132	0.000440548	0.000797388
100.064	8.06837E-06	2.27018E-06	7.32376E-06	1.48648E-05	0
100.076	1.26267E-05	1.45475E-05	0	0	0.000024815
100.084	0.000019048	3.51051E-05	1.45514E-05	3.73374E-05	0.00004613
100.089	4.56309E-05	2.88254E-05	0	2.36118E-05	6.18039E-05
100.113	5.65151E-06	1.19683E-05	0	2.07138E-05	2.12811E-06
100.121	0.000180062	3.61741E-05	6.57556E-06	0	1.19273E-05
101.024	0.00018954	0.000508144	0.000709233	0.000828861	0.00177772
101.039	0.000516393	0.000878033	0.000557958	0.000234159	0.000570781
101.06	0.000498348	0.000585086	0.000291697	0.000677345	0.00069223
101.097	0.00011303	8.48304E-05	2.11325E-05	0.000126703	7.82314E-05
101.995	2.31979E-05	0	0	1.88611E-05	0.000100666
102.032	0.000298601	0.000479674	0.000313554	0.000309448	0.000658149
102.043	4.44942E-05	7.61081E-05	4.86576E-05	1.87201E-05	5.03397E-05
102.047	0.000692337	0.00125489	0.000864545	0.000332742	0.000354456
102.068	0.000255432	0.000304201	0.000153259	0.00015986	0.000256256
102.1	8.58993E-06	5.20311E-06	2.36272E-06	8.94026E-06	4.19872E-06
102.104	0.000022822	3.90383E-05	2.79348E-06	9.1745E-06	1.40397E-05
103.018	0.000180422	6.23284E-05	0.00013789	0.000138715	0.000462638
103.039	0.000142272	0.00033048	0	9.88671E-05	0.000690034
103.05	5.98192E-05	0.000108679	7.50147E-05	2.88272E-05	3.06658E-05
103.055	0.00129246	0.001905618	0.00133126	0.000648944	0.000566768
103.076	0.000323574	0.000489507	0.000196145	0.000148598	0.000202759
103.108	0.000001503	2.63919E-06	1.13451E-06	8.06706E-07	5.91385E-07
104.022	1.34444E-05	4.86084E-06	1.13471E-05	1.04318E-05	3.50213E-05
104.026	0.000271828	0.000243545	0.00060223	0.000383827	0.000897754
104.047	0	0.000150448	0	9.01511E-06	0.00045583
104.058	0.00011197	0.000164833	0.000115485	5.62034E-05	4.86607E-05
104.063	0.0011205	0.001071793	0.000617689	0.000227254	0.000453384
104.079	1.72544E-05	2.64983E-05	1.14029E-05	8.23665E-06	1.07713E-05
