PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	OOA1	OOA2
21/06/2012 3:07	21/06/2012 3:26	0.235691944	4.597116687	3.041306925
21/06/2012 3:26	21/06/2012 3:44	0.279044668	4.699669277	2.564519388
21/06/2012 3:44	21/06/2012 4:03	0.244563179	4.042272145	2.716271342
21/06/2012 4:03	21/06/2012 4:22	0.337996857	3.914538669	2.535682252
21/06/2012 4:22	21/06/2012 4:40	0.371237916	3.764914461	2.376598734
21/06/2012 4:40	21/06/2012 4:59	1.00529088	3.007113818	3.291681969
21/06/2012 4:59	21/06/2012 5:18	0.792610949	3.529594253	2.754885909
21/06/2012 5:18	21/06/2012 5:36	0.635672363	3.62730321	2.586922204
21/06/2012 5:36	21/06/2012 5:55	0.774367232	3.423978369	2.544042405
21/06/2012 5:55	21/06/2012 6:14	0.750532771	3.219952911	2.264469988
21/06/2012 6:14	21/06/2012 6:32	0.916281171	2.833606909	1.855948585
21/06/2012 6:32	21/06/2012 6:51	0.81755687	2.640971062	1.992166378
21/06/2012 6:51	21/06/2012 7:10	0.598004034	3.111154792	2.67507673
21/06/2012 7:10	21/06/2012 7:56	0.696515253	3.597180563	3.374381962
21/06/2012 7:56	21/06/2012 8:15	0.41964243	3.976240457	3.051986001
21/06/2012 8:15	21/06/2012 8:34	0.514187853	3.833210732	3.181136971
21/06/2012 8:34	21/06/2012 8:52	0.488831237	4.184468311	3.364844896
21/06/2012 8:52	21/06/2012 9:11	0.675966806	4.913642775	2.625512641
21/06/2012 9:11	21/06/2012 9:30	0.684908609	5.145217255	2.986278581
21/06/2012 9:30	21/06/2012 9:48	0.830095822	5.064715391	2.663291009
21/06/2012 9:48	21/06/2012 10:30	0.395905036	1.760946165	2.687502132
21/06/2012 10:30	21/06/2012 10:49	0.447300573	2.00440837	2.667340835
21/06/2012 10:49	21/06/2012 11:08	0.558771069	2.91522817	3.49989854
21/06/2012 11:08	21/06/2012 11:26	0.591943904	3.635316742	2.908899132
21/06/2012 11:26	21/06/2012 11:45	0.40475983	4.309455691	2.592804479
21/06/2012 11:45	21/06/2012 12:04	0.343783899	4.287815104	2.468265442
21/06/2012 12:04	21/06/2012 12:22	0.420190596	3.734980529	2.639542209
21/06/2012 12:22	21/06/2012 12:41	0.239509309	4.285512256	2.449545101
21/06/2012 12:41	21/06/2012 13:00	0.467205967	4.602499878	2.226067489
21/06/2012 13:00	21/06/2012 13:18	0.327083422	4.398663951	2.48895485
21/06/2012 13:18	21/06/2012 13:37	0.327905633	4.538802168	2.480738865
21/06/2012 13:37	21/06/2012 13:56	0.405301852	4.718776946	2.602223425
21/06/2012 13:56	21/06/2012 14:14	0.282021388	4.802821317	2.604066183
21/06/2012 14:14	21/06/2012 14:33	0.30071537	4.334744978	3.056737429
21/06/2012 14:33	21/06/2012 14:52	0.277071026	4.992589374	2.704710712
21/06/2012 14:52	21/06/2012 15:10	0.385799006	4.707232733	2.810872706
21/06/2012 15:10	21/06/2012 15:29	0.436226335	4.446403249	3.351057082
21/06/2012 15:29	21/06/2012 15:48	0.531565321	4.690001129	3.01552466
21/06/2012 15:48	21/06/2012 16:06	0.588635686	4.867291892	2.435303978
21/06/2012 16:06	21/06/2012 16:25	0.306386694	4.170164723	2.274815309
21/06/2012 16:25	21/06/2012 16:44	0.222833614	2.063306202	2.296065347
21/06/2012 16:44	21/06/2012 17:02	0.341419855	1.423631809	2.112142481
21/06/2012 17:02	21/06/2012 17:21	0.175907741	1.23560929	1.751612634
21/06/2012 17:21	21/06/2012 17:40	0.242643654	1.081109306	1.648786247
21/06/2012 17:40	21/06/2012 17:58	0.237128731	1.027056589	1.703838013
21/06/2012 17:58	21/06/2012 18:17	0.227990235	0.413580204	2.236067772
21/06/2012 18:17	21/06/2012 18:36	0.300694611	0.250837675	2.434218381
21/06/2012 18:36	21/06/2012 18:54	0.637210182	0.95412329	1.920937564
21/06/2012 18:54	21/06/2012 21:24	0.511256261	0.626968441	2.254708632
21/06/2012 21:24	21/06/2012 21:42	0.272088808	0.557105927	2.224183043
21/06/2012 21:42	21/06/2012 22:01	0.368092208	0.079196724	2.817626623
21/06/2012 22:01	21/06/2012 22:20	0.270771528	0.111754031	2.82558333
21/06/2012 22:20	21/06/2012 22:38	0.324911089	0.40339774	2.336604504
21/06/2012 22:38	21/06/2012 22:57	0.257916879	0.503154497	2.353660401
21/06/2012 22:57	21/06/2012 23:14	0.241918879	0	2.886985365
21/06/2012 23:14	21/06/2012 23:32	0.253677202	0.317766861	2.718880382
21/06/2012 23:32	21/06/2012 23:51	0.253016003	0.073579862	2.937619247
21/06/2012 23:51	22/06/2012 0:10	0.205145864	0.531621607	2.543360751
22/06/2012 0:10	22/06/2012 0:28	0.170618354	0.552466723	2.383933146
22/06/2012 0:28	22/06/2012 0:47	0.1973443	0.741806889	2.348791032
22/06/2012 0:47	22/06/2012 1:06	0.263985146	0.737801804	2.387115272
22/06/2012 1:06	22/06/2012 1:24	0.245456764	0.3781424	2.75794528
22/06/2012 1:24	22/06/2012 1:43	0.324067936	0.185951752	2.680209201
22/06/2012 1:43	22/06/2012 2:02	0.216805952	0.741685274	2.464804329
22/06/2012 2:02	22/06/2012 2:20	0.175016668	0.72348586	2.525162583
22/06/2012 2:20	22/06/2012 2:39	0.21042319	0.395332319	2.785769157
22/06/2012 2:39	22/06/2012 2:58	0.270119696	0.296920819	2.882364818
22/06/2012 2:58	22/06/2012 3:16	0.153697187	0.645447199	2.489847392
22/06/2012 3:16	22/06/2012 3:35	0.14692619	0.591678082	2.607589728
22/06/2012 3:35	22/06/2012 3:54	0.160372795	0.655124204	2.557078557
22/06/2012 3:54	22/06/2012 4:12	0.351465261	0.181053035	3.071512371
22/06/2012 4:12	22/06/2012 4:31	0.324317463	0.10656437	3.476924834
22/06/2012 4:31	22/06/2012 4:50	0.598227995	0.420715551	3.034389787
22/06/2012 4:50	22/06/2012 5:08	0.512085808	0	3.592677151
22/06/2012 5:08	22/06/2012 5:27	0.595123367	0.653332246	3.307662165
22/06/2012 5:27	22/06/2012 5:46	0.678551871	0.768257845	3.033113173
22/06/2012 5:46	22/06/2012 6:04	0.644693772	0.659071144	3.384303972
22/06/2012 6:04	22/06/2012 6:23	0.670460759	0.533843686	3.722113332
22/06/2012 6:23	22/06/2012 6:42	0.558744209	0.684266273	3.420856185
22/06/2012 6:42	22/06/2012 7:00	0.470560388	0.804039663	3.155322171
22/06/2012 7:00	22/06/2012 7:19	0.330086874	0.958491076	2.819604272
22/06/2012 7:19	22/06/2012 7:38	0.378149884	0.527001882	3.015794901
22/06/2012 7:38	22/06/2012 7:56	0.336774367	0.830268612	2.72220591
22/06/2012 7:56	22/06/2012 8:15	0.467614588	0.909209914	2.792868831
22/06/2012 8:15	22/06/2012 8:34	0.371451655	1.405088112	2.302866899
22/06/2012 8:34	22/06/2012 8:52	0.372197346	1.20416529	2.444530698
22/06/2012 8:52	22/06/2012 9:11	0.410662071	1.626353907	2.174866244
22/06/2012 9:11	22/06/2012 9:30	0.484529383	1.870496154	2.132958908
22/06/2012 9:30	22/06/2012 9:48	0.572630871	1.20156375	2.970643157
22/06/2012 9:48	22/06/2012 10:07	0.4220503	2.16650397	2.123967952
22/06/2012 10:07	22/06/2012 10:26	0.511709443	2.263545401	2.122076267
22/06/2012 10:26	22/06/2012 10:44	0.45165544	2.146986943	2.105959839
22/06/2012 10:44	22/06/2012 11:03	0.361390282	2.826097714	1.722252004
22/06/2012 11:03	22/06/2012 11:22	0.396146379	2.035294532	2.288409823
22/06/2012 11:22	22/06/2012 11:40	0.431160498	2.13643098	2.257344078
22/06/2012 11:40	22/06/2012 11:59	0.528989101	2.391570007	2.277965336
22/06/2012 11:59	22/06/2012 12:18	0.311512117	2.575828869	2.364265681
22/06/2012 12:18	22/06/2012 12:36	0.309415798	2.956638378	2.568934712
22/06/2012 12:36	22/06/2012 12:55	0.349119256	3.686193647	2.025938209
22/06/2012 12:55	22/06/2012 13:14	0.384527742	2.834757956	3.027900969
22/06/2012 13:14	22/06/2012 13:32	0.396430247	3.183346276	3.029143476
22/06/2012 13:32	22/06/2012 13:51	0.376889741	3.710752378	2.754074548
22/06/2012 13:51	22/06/2012 14:10	0.349120653	3.705288877	2.98889047
22/06/2012 14:10	22/06/2012 14:28	0.292750801	3.412546353	2.812737736
22/06/2012 14:28	22/06/2012 14:47	0.206174364	3.089887615	2.422990102
22/06/2012 14:47	22/06/2012 15:38	0.293566097	3.702384036	2.240755201
22/06/2012 15:38	22/06/2012 15:57	0.35144881	3.324695203	3.087599867
22/06/2012 15:57	22/06/2012 16:16	0.206941753	4.223651997	2.120096028
22/06/2012 16:16	22/06/2012 16:34	0.395349397	3.149521694	2.709077798
22/06/2012 16:34	22/06/2012 16:53	0.483793908	3.075085064	2.54624214
22/06/2012 16:53	22/06/2012 17:12	0.425746466	3.800072496	1.854976371
22/06/2012 17:12	22/06/2012 17:30	0.354627514	3.397321771	2.122226265
22/06/2012 17:30	22/06/2012 17:49	0.928435857	2.879010855	2.076262177
22/06/2012 17:49	22/06/2012 18:08	0.549173598	2.800416642	1.421531982
22/06/2012 18:08	22/06/2012 18:26	0.531593527	2.41385302	1.613373453
22/06/2012 18:26	22/06/2012 18:45	0.601538343	2.556988825	2.636328388
22/06/2012 18:45	22/06/2012 19:04	0.661545956	1.581218814	3.367308563
22/06/2012 19:04	22/06/2012 19:22	0.722481302	2.174267799	3.057139744
22/06/2012 19:22	22/06/2012 19:41	0.677359185	1.787513686	4.210495137
22/06/2012 19:41	22/06/2012 20:00	1.114673426	2.128221882	3.816871358
22/06/2012 20:00	22/06/2012 20:18	0.969333101	2.587430374	4.119389858
22/06/2012 20:18	22/06/2012 20:37	1.188848929	2.825386077	3.664029439
22/06/2012 20:37	22/06/2012 20:56	1.437904481	2.789002599	3.902308476
22/06/2012 20:56	22/06/2012 21:14	1.160172141	3.18227752	3.698130339
22/06/2012 21:14	22/06/2012 21:33	1.034546019	2.934183853	4.020919016
22/06/2012 21:33	22/06/2012 21:52	1.623424503	2.993493786	4.058986155
22/06/2012 21:52	22/06/2012 22:10	1.285251143	2.520851867	5.034928101
22/06/2012 22:10	22/06/2012 22:29	0.812357276	2.268206121	5.163301714
22/06/2012 22:29	22/06/2012 22:48	0.693147884	2.446357852	5.198725375
22/06/2012 22:48	22/06/2012 23:04	0.475656429	2.67697895	4.744049065
22/06/2012 23:04	22/06/2012 23:23	0.499651727	2.603501227	4.986322602
22/06/2012 23:23	22/06/2012 23:42	1.569937966	2.969963194	4.82687884
22/06/2012 23:42	23/06/2012 0:00	1.737751173	2.287828265	6.101009451
23/06/2012 0:00	23/06/2012 0:19	1.69738463	1.998682202	6.225619834
23/06/2012 0:19	23/06/2012 0:38	1.361399896	2.927128899	5.426553427
23/06/2012 0:38	23/06/2012 0:56	0.719336229	2.005412634	5.287840026
23/06/2012 0:56	23/06/2012 1:15	0.211815215	1.80988246	5.584051215
23/06/2012 1:15	23/06/2012 1:34	0.245542779	1.470929087	5.749850356
23/06/2012 1:34	23/06/2012 1:52	0.234555551	1.289493115	5.825991333
23/06/2012 1:52	23/06/2012 2:11	0.993525182	2.39608456	6.714365814
23/06/2012 2:11	23/06/2012 2:30	1.396035749	2.45879651	7.720612185
23/06/2012 2:30	23/06/2012 2:48	1.587118429	2.048057164	8.142182185
23/06/2012 2:48	23/06/2012 3:07	1.552996619	3.829128251	7.101848464
23/06/2012 3:07	23/06/2012 3:26	1.687885515	2.751417733	8.280985641
23/06/2012 3:26	23/06/2012 3:44	1.534537733	1.644478361	9.434045462
23/06/2012 3:44	23/06/2012 4:03	1.312781063	2.867555184	7.639523753
23/06/2012 4:03	23/06/2012 4:22	1.266850388	1.66461723	7.922667938
23/06/2012 4:22	23/06/2012 4:40	1.418009762	2.33138833	6.178898574
23/06/2012 4:40	23/06/2012 4:59	1.300116319	1.79725407	7.1681985
23/06/2012 4:59	23/06/2012 5:18	1.399382954	1.262210604	7.800618219
23/06/2012 5:18	23/06/2012 5:36	1.693034565	0.38360221	8.713325447
23/06/2012 5:36	23/06/2012 5:55	2.402841234	0	9.104958766
23/06/2012 5:55	23/06/2012 6:14	1.794651732	1.286614666	7.975506936
23/06/2012 6:14	23/06/2012 6:32	1.463471197	2.659660222	7.487012137
23/06/2012 6:32	23/06/2012 6:51	1.497917556	3.754131809	7.203412858
23/06/2012 6:51	23/06/2012 7:10	0.874844886	3.395342181	6.454019377
23/06/2012 7:10	23/06/2012 7:28	0.886293596	2.185693895	6.587821398
23/06/2012 7:28	23/06/2012 7:47	0.457949696	3.172393555	5.533932305
23/06/2012 7:47	23/06/2012 8:06	0.46512321	2.679046023	6.420077433
23/06/2012 8:06	23/06/2012 8:24	0.46374647	3.171172005	6.01646597
23/06/2012 8:24	23/06/2012 8:43	0.406748433	3.845434142	5.486121869
23/06/2012 8:43	23/06/2012 9:02	0.279802729	4.395129335	5.384014603
23/06/2012 9:02	23/06/2012 9:20	0.35791474	4.805462679	3.749915915
23/06/2012 9:20	23/06/2012 9:39	0.28087992	3.649565496	4.64805614
23/06/2012 9:39	23/06/2012 9:58	0.535864873	4.251245409	3.718414606
23/06/2012 9:58	23/06/2012 10:16	0.314709485	4.089701778	4.110264737
23/06/2012 10:16	23/06/2012 10:35	0.210356658	4.084997164	4.145770623
23/06/2012 10:35	23/06/2012 10:54	0.297152299	4.741930126	3.222822019
23/06/2012 10:54	23/06/2012 11:12	0.21543063	4.693692974	3.35161973
23/06/2012 11:12	23/06/2012 11:31	0.238422408	4.348307796	2.819872463
23/06/2012 11:31	23/06/2012 11:50	0.188848108	3.564423308	2.995991251
23/06/2012 11:50	23/06/2012 12:08	0.185066884	2.824260789	3.793010994
23/06/2012 12:08	23/06/2012 12:27	0.186962918	3.328754599	3.280609594
23/06/2012 12:27	23/06/2012 12:46	0.027590331	3.871224821	2.833589292
23/06/2012 12:46	23/06/2012 13:04	0.16715686	3.673327816	2.77184599
23/06/2012 13:04	23/06/2012 13:23	0.081496477	3.777382749	2.909795601
23/06/2012 13:23	23/06/2012 13:42	0.116476555	3.232091359	3.540355215
23/06/2012 13:42	23/06/2012 14:00	0.070343473	3.453798451	3.173280299
23/06/2012 14:00	23/06/2012 14:19	0	3.85156325	2.705239701
23/06/2012 14:19	23/06/2012 14:38	0.127616622	4.170693913	2.306206576
23/06/2012 14:38	23/06/2012 14:56	0.055368139	3.22660239	2.793115344
23/06/2012 14:56	23/06/2012 15:15	0.094725853	2.838096761	2.723932431
23/06/2012 15:15	23/06/2012 15:34	0.253415448	2.559300449	3.21034788
23/06/2012 15:34	23/06/2012 15:52	0.634736942	2.728188856	2.976947536
23/06/2012 15:52	23/06/2012 16:11	0.405969622	2.726002075	3.249043859
23/06/2012 16:11	23/06/2012 16:30	0.114630828	2.517343094	3.986520078
23/06/2012 16:30	23/06/2012 16:48	0.227259652	1.540052816	3.834259755
23/06/2012 16:48	23/06/2012 17:07	0	2.464058236	3.078572875
23/06/2012 17:07	23/06/2012 17:26	0.196495594	2.042751903	3.325274948
23/06/2012 17:26	23/06/2012 17:44	0.03707752	2.177217622	3.056511303
23/06/2012 17:44	23/06/2012 18:03	0.056709971	1.922738166	3.246136751
23/06/2012 18:03	23/06/2012 18:22	0.161011547	2.200563455	3.043696998
23/06/2012 18:22	23/06/2012 18:40	0.03040668	1.413081787	3.748928867
23/06/2012 18:40	23/06/2012 18:59	0	1.255121944	3.928093167
23/06/2012 18:59	23/06/2012 19:18	0.060341349	1.953000458	3.267917526
23/06/2012 19:18	23/06/2012 19:36	0.270122195	1.553129959	3.846287846
23/06/2012 19:36	23/06/2012 19:55	0.519487167	1.922047831	3.96557389
23/06/2012 19:55	23/06/2012 20:14	1.118247952	1.780865079	4.377475857
23/06/2012 20:14	23/06/2012 20:32	1.164090433	1.893625762	4.73810825
23/06/2012 20:32	23/06/2012 20:51	1.457817211	1.924700392	4.821345508
23/06/2012 20:51	23/06/2012 21:10	1.206018738	2.120111287	4.627456642
23/06/2012 21:10	23/06/2012 21:28	1.344922675	3.080737846	4.124518146
23/06/2012 21:28	23/06/2012 21:47	1.412537011	3.21719628	4.551986709
23/06/2012 21:47	23/06/2012 22:10	1.362734715	2.804019767	5.334776629
23/06/2012 22:10	23/06/2012 22:29	1.034682862	2.071897595	6.025952877
23/06/2012 22:29	23/06/2012 22:48	1.449768625	2.623205686	5.523847911
23/06/2012 22:48	23/06/2012 23:09	1.229814993	2.694030257	5.782141416
23/06/2012 23:09	23/06/2012 23:28	1.2258059	2.516708935	6.30411672
23/06/2012 23:28	23/06/2012 23:46	1.314408378	2.456237511	5.936490778
23/06/2012 23:46	24/06/2012 0:10	1.432481097	2.332961467	6.032062158
24/06/2012 0:10	24/06/2012 0:33	1.231959825	1.747539281	6.80255113
24/06/2012 0:33	24/06/2012 0:52	1.380611872	2.797955798	5.477674543
24/06/2012 0:52	24/06/2012 1:10	1.209502143	2.384106976	6.14592862
24/06/2012 1:10	24/06/2012 1:29	0.994820611	2.999476274	5.776317953
24/06/2012 1:29	24/06/2012 1:48	0.747381129	2.720308163	6.277757596
24/06/2012 1:48	24/06/2012 2:06	0.729646759	3.363980458	5.52179145
24/06/2012 2:06	24/06/2012 2:25	0.704471626	3.240383174	5.656462977
24/06/2012 2:25	24/06/2012 2:44	0.738332072	2.77762232	5.93367564
24/06/2012 2:44	24/06/2012 3:02	0.731489431	3.003684511	5.775674947
24/06/2012 3:02	24/06/2012 3:21	0.956345798	2.317718415	6.157076048
24/06/2012 3:21	24/06/2012 3:40	0.691201395	3.116818792	5.443992793
24/06/2012 3:40	24/06/2012 3:58	0.705814758	3.371442709	5.522573644
24/06/2012 3:58	24/06/2012 4:17	0.745103221	3.210401595	5.730133117
24/06/2012 4:17	24/06/2012 4:36	0.626162478	3.605241244	5.287356278
24/06/2012 4:36	24/06/2012 4:54	0.618862611	3.289562624	5.40391921
24/06/2012 4:54	24/06/2012 5:13	0.482267203	3.72848538	5.024931861
24/06/2012 5:13	24/06/2012 5:32	0.536314841	2.959144893	5.700402488
24/06/2012 5:32	24/06/2012 5:50	0.662218943	3.531161639	5.051699418
24/06/2012 5:50	24/06/2012 6:09	0.583276324	3.33410599	5.142840353
24/06/2012 6:09	24/06/2012 6:28	0.65452276	3.164588317	5.269614366
24/06/2012 6:28	24/06/2012 6:46	0.97578739	3.027943898	5.19418649
24/06/2012 6:46	24/06/2012 7:05	0.553865125	3.464988711	5.001315275
24/06/2012 7:05	24/06/2012 7:24	0.639483487	4.226399342	5.135943837
24/06/2012 7:24	24/06/2012 7:42	0.839180276	4.184340203	5.78238641
24/06/2012 7:42	24/06/2012 8:01	0.632480634	4.813661847	5.985890852
24/06/2012 8:01	24/06/2012 8:20	0.55209946	5.653755705	5.401051502
24/06/2012 8:20	24/06/2012 8:38	0.752243493	4.967200415	5.689196092
24/06/2012 8:38	24/06/2012 8:57	0.430847298	4.711457628	5.953917296
24/06/2012 8:57	24/06/2012 9:16	0.363896327	5.483262885	5.082654121
24/06/2012 9:16	24/06/2012 9:34	0.476878844	5.685057499	5.31612588
24/06/2012 9:34	24/06/2012 9:53	0.264409691	6.031729368	4.900634719
24/06/2012 9:53	24/06/2012 10:12	0.223476569	6.291611091	5.137024784
24/06/2012 10:12	24/06/2012 10:30	0.221890577	6.571980103	4.701981986
24/06/2012 10:30	24/06/2012 10:49	0.160575662	6.036365142	4.399558752
24/06/2012 10:49	24/06/2012 11:08	0	5.194247847	4.662125042
24/06/2012 11:08	24/06/2012 11:26	0.082598171	5.806903681	3.542722148
24/06/2012 11:26	24/06/2012 11:45	0	5.499461947	4.404798053
24/06/2012 11:45	24/06/2012 12:04	0.092610607	6.054658247	4.199837812
24/06/2012 12:04	24/06/2012 12:22	0.060621002	6.051194943	4.021144055
24/06/2012 12:22	24/06/2012 12:41	0.021318182	5.676350235	4.477991583
24/06/2012 12:41	24/06/2012 13:00	0.104791884	5.669545012	4.444076437
24/06/2012 13:00	24/06/2012 13:18	0.065792415	5.111159677	4.896503464
24/06/2012 13:18	24/06/2012 13:37	0.035117231	5.689478676	3.923272982
24/06/2012 13:37	24/06/2012 13:56	0	5.212193906	4.355506094
24/06/2012 13:56	24/06/2012 14:14	0.022782958	5.177451753	4.107740845
24/06/2012 14:14	24/06/2012 14:33	0	4.873344111	4.144513666
24/06/2012 14:33	24/06/2012 14:52	0	5.512590778	4.100638111
24/06/2012 14:52	24/06/2012 15:10	0	6.093447384	3.797144416
24/06/2012 15:10	24/06/2012 15:29	0.072314276	5.471999713	4.161946011
24/06/2012 15:29	24/06/2012 15:48	0.083728697	5.46384605	4.542151919
24/06/2012 15:48	24/06/2012 16:06	0	5.845759097	4.137845348
24/06/2012 16:06	24/06/2012 16:25	0.035849967	6.173804176	3.478150301
24/06/2012 16:25	24/06/2012 16:44	0.257638482	5.070982258	4.365886593
24/06/2012 16:44	24/06/2012 17:02	0.145806443	5.085376673	4.119434661
24/06/2012 17:02	24/06/2012 17:21	0.23210543	4.460895516	4.812252609
24/06/2012 17:21	24/06/2012 17:40	0.150364216	5.217934074	3.789592822
24/06/2012 17:40	24/06/2012 17:58	0.159334851	5.676161534	3.466528948
24/06/2012 17:58	24/06/2012 18:17	0.225728653	5.024574866	4.586682037
24/06/2012 18:17	24/06/2012 18:36	0.231423704	5.035900261	3.986326701
24/06/2012 18:36	24/06/2012 18:54	0.398702866	4.6132941	4.539440812
24/06/2012 18:54	24/06/2012 19:13	0.804359093	3.502172911	4.109761748
24/06/2012 19:13	24/06/2012 21:00	0.920675394	3.241822935	3.540457227
24/06/2012 21:00	24/06/2012 21:19	0.593999259	4.089763389	3.309452908
24/06/2012 21:19	24/06/2012 21:38	0.462698182	3.906808072	3.41155019
24/06/2012 21:38	24/06/2012 21:56	0.628186605	3.268825847	3.823850437
24/06/2012 21:56	25/06/2012 9:55	0	5.055013233	4.089796323
25/06/2012 9:55	25/06/2012 10:14	0.227457356	4.873359411	3.075814344
25/06/2012 10:14	25/06/2012 10:33	0.242306274	5.17378736	3.672793033
25/06/2012 10:33	25/06/2012 10:51	0.495773201	5.195359502	3.455238408
25/06/2012 10:51	25/06/2012 11:10	0.293718984	6.290896349	3.278955779
25/06/2012 11:10	25/06/2012 11:29	0.447578658	5.603586412	3.696928263
25/06/2012 11:29	25/06/2012 11:47	0.297301358	5.957504047	3.458599039
25/06/2012 11:47	25/06/2012 12:06	0.338871269	6.74871797	3.04151965
25/06/2012 12:06	25/06/2012 12:25	0.366480599	7.465548985	2.165252639
25/06/2012 12:25	25/06/2012 12:43	0.259497544	6.583411605	3.403690606
25/06/2012 12:43	25/06/2012 13:02	0.315816781	6.414842438	3.037867448
25/06/2012 13:02	25/06/2012 13:21	0.333151004	6.333986117	3.047422879
25/06/2012 13:21	25/06/2012 13:39	0.365773239	6.11695017	3.073961035
25/06/2012 13:39	25/06/2012 13:58	0.314187736	6.450870459	2.716426249
25/06/2012 13:58	25/06/2012 14:17	0.278270683	5.171986808	2.940910414
25/06/2012 14:17	25/06/2012 14:35	0.348548721	4.999979803	2.442089258
25/06/2012 14:35	25/06/2012 14:54	0.372167083	4.722209281	2.511160088
25/06/2012 14:54	25/06/2012 15:27	0.178932527	5.405298321	2.872835248
25/06/2012 15:27	25/06/2012 15:45	0.201366064	5.178162227	2.867483153
25/06/2012 15:45	25/06/2012 16:04	0.201740647	5.103422783	2.503886373
25/06/2012 16:04	25/06/2012 16:23	0.145686622	5.078563321	2.563497252
25/06/2012 16:23	25/06/2012 16:41	0.278113356	4.992901872	2.110598808
25/06/2012 16:41	25/06/2012 17:00	0.147337646	4.202809499	2.292692383
25/06/2012 17:00	25/06/2012 17:19	0.187384844	3.385414003	2.198767302
25/06/2012 17:19	25/06/2012 17:37	0.200115928	3.394586498	1.990546503
25/06/2012 17:37	25/06/2012 17:56	0.433523149	3.380753076	1.809555637
25/06/2012 17:56	25/06/2012 18:15	0.330850611	2.535499252	2.554025692
25/06/2012 18:15	25/06/2012 18:33	0.359164034	2.811872886	2.196155002
25/06/2012 18:33	25/06/2012 18:52	0.368499593	2.56822711	2.198299964
25/06/2012 18:52	25/06/2012 19:11	0.221830647	2.451067113	2.133382738
25/06/2012 19:11	25/06/2012 19:29	0.321040412	2.583634022	1.826394431
25/06/2012 19:29	25/06/2012 19:48	0.261283061	2.548489866	1.983775962
25/06/2012 19:48	25/06/2012 20:07	0.176344279	2.574605559	1.920702615
25/06/2012 20:07	25/06/2012 20:25	0.324044755	2.313585093	1.904806217
25/06/2012 20:25	25/06/2012 20:44	0.147906998	2.351093787	1.904887653
25/06/2012 20:44	25/06/2012 21:03	0.199288574	2.503689859	1.430686964
25/06/2012 21:03	25/06/2012 21:21	0.1194768	2.019867787	2.226820133
25/06/2012 21:21	25/06/2012 21:40	0.200389739	2.381498747	1.724861736
25/06/2012 21:40	25/06/2012 21:59	0.070643623	1.911287627	1.97573482
25/06/2012 21:59	25/06/2012 22:17	0.096887706	1.920459272	2.185333206
25/06/2012 22:17	25/06/2012 22:36	0.172813945	1.946660337	2.151743899
25/06/2012 22:36	25/06/2012 22:55	0.228051476	1.827181243	2.108100091
25/06/2012 22:55	25/06/2012 23:11	0.18629791	2.271799064	1.722132486
25/06/2012 23:11	25/06/2012 23:30	0.152398852	2.292987792	1.906172063
25/06/2012 23:30	25/06/2012 23:49	0.214265369	1.765481081	2.636464661
25/06/2012 23:49	26/06/2012 0:44	0.065953365	1.279433418	2.599868328
26/06/2012 0:44	26/06/2012 1:03	0.108665612	1.455142369	2.171906241
26/06/2012 1:03	26/06/2012 1:22	0.120559475	1.771984438	1.968471421
26/06/2012 1:22	26/06/2012 1:41	0.142126157	1.281091328	2.704405626
26/06/2012 1:41	26/06/2012 1:59	0.255541678	1.600287985	2.391108115
26/06/2012 1:59	26/06/2012 2:18	0.220217464	1.797031696	1.989164173
26/06/2012 2:18	26/06/2012 2:37	0.148870493	1.295706436	1.958913515
26/06/2012 2:37	26/06/2012 2:55	0.150425989	1.150087913	1.757868542
26/06/2012 2:55	26/06/2012 3:14	0.10311346	0.961384117	1.861251089
26/06/2012 3:14	26/06/2012 3:33	0.199417269	0.896658316	1.912435526
26/06/2012 3:33	26/06/2012 3:51	0.133393243	1.177041093	1.648842552
26/06/2012 3:51	26/06/2012 4:10	0.273159185	1.123635557	1.746423036
26/06/2012 4:10	26/06/2012 4:29	0.387517099	1.444487397	2.485415504
26/06/2012 4:29	26/06/2012 4:47	0.346901833	1.622079156	3.023507901
26/06/2012 4:47	26/06/2012 5:06	0.222521332	1.578235801	3.197707311
26/06/2012 5:06	26/06/2012 5:25	0.291519924	1.767068164	3.01744969
26/06/2012 5:25	26/06/2012 5:43	0.307369078	0.687440389	3.903779422
26/06/2012 5:43	26/06/2012 6:02	0.219639577	1.573337529	3.154756228
26/06/2012 6:02	26/06/2012 6:21	0.311878248	1.061881652	3.375724544
26/06/2012 6:21	26/06/2012 6:44	0.186640467	1.160403119	3.287369748
26/06/2012 6:44	26/06/2012 7:03	0.346883566	1.20815244	2.718115106
26/06/2012 7:03	26/06/2012 7:21	0.335024455	1.269446536	1.831973454
26/06/2012 7:21	26/06/2012 7:40	0.409596556	1.042184693	1.528178751
26/06/2012 7:40	26/06/2012 8:03	0.317345522	0.854846703	1.705481108
26/06/2012 8:03	26/06/2012 8:22	0.190980476	1.40926356	1.716019245
26/06/2012 8:22	26/06/2012 8:41	0.11238994	1.175214325	2.130007513
26/06/2012 8:41	26/06/2012 8:59	0.185790337	1.449245586	2.221326203
26/06/2012 8:59	26/06/2012 9:18	0.214056027	1.861254012	1.952269246
26/06/2012 9:18	26/06/2012 9:37	0.225230936	2.457031106	1.475273957
26/06/2012 9:37	26/06/2012 9:55	0.384922823	2.670757441	1.916926043
