PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	BBOA	OOA1	OOA2_BB-aq	OOA3_BB
24/10/2012 22:05	24/10/2012 22:10	1.866791111	2.635333333	1.896242222	0.258342222	1.588013333
24/10/2012 22:10	24/10/2012 22:14	1.830506667	2.605777778	2.10478	0.304855556	1.405035556
24/10/2012 22:14	24/10/2012 22:19	2.155306667	2.7182	1.952391111	0.236713333	1.572006667
24/10/2012 22:19	24/10/2012 22:24	1.961924444	2.613111111	1.990548889	0.382548889	1.414357778
24/10/2012 22:24	24/10/2012 22:28	1.721073333	2.390933333	1.796582222	0.440186667	1.713342222
24/10/2012 22:28	24/10/2012 22:33	1.340588889	2.110112111	2.046897778	0.674217778	1.430584444
24/10/2012 22:33	24/10/2012 22:38	1.174088889	2.228794667	1.646771111	0.518611111	1.655582222
24/10/2012 22:38	24/10/2012 22:42	1.094171111	1.720177333	1.710006667	0.634706667	1.700511111
24/10/2012 22:42	24/10/2012 22:47	0.972464444	1.855224222	1.598795556	0.680955556	1.755451111
24/10/2012 22:47	24/10/2012 22:52	0.824808889	1.63668	1.628913333	0.693917778	1.684173333
24/10/2012 22:52	24/10/2012 22:56	0.783735556	1.463431778	1.543557778	0.869426667	1.743442222
24/10/2012 22:56	24/10/2012 23:01	0.634522222	1.729275556	1.447851111	0.783224444	1.79716
24/10/2012 23:01	24/10/2012 23:06	0.647731111	1.59892	1.71076	0.798137778	1.587568889
24/10/2012 23:06	24/10/2012 23:10	0.5914	1.524135556	1.62014	0.844008889	1.66162
24/10/2012 23:10	24/10/2012 23:15	0.485664444	1.435491111	1.533453333	0.833726667	1.72404
24/10/2012 23:15	24/10/2012 23:20	0.460917778	1.508124444	1.65912	0.875297778	1.612008889
24/10/2012 23:20	24/10/2012 23:24	0.549011111	1.471488889	1.470151111	0.8589	1.787126667
24/10/2012 23:24	24/10/2012 23:29	0.549724444	1.258595556	1.391326667	0.888084444	1.843775556
24/10/2012 23:29	24/10/2012 23:34	0.436326667	1.151888889	1.209708889	0.929502222	1.959048889
24/10/2012 23:34	24/10/2012 23:38	0.406302222	1.138151111	1.447784444	0.9065	1.761377778
24/10/2012 23:38	24/10/2012 23:43	0.40766	1.182086667	1.355122222	0.982486667	1.708013333
24/10/2012 23:43	24/10/2012 23:48	0.443433333	1.15852	1.333155556	0.973246667	1.778602222
24/10/2012 23:48	24/10/2012 23:52	0.473971111	1.063555556	1.278962222	0.956691111	1.838982222
24/10/2012 23:52	24/10/2012 23:57	0.317473333	1.035517778	1.457535556	0.894155556	1.888237778
24/10/2012 23:57	25/10/2012 0:02	0.370864444	1.309993333	1.475526667	0.909824444	1.62626
25/10/2012 0:02	25/10/2012 0:06	0.382424444	1.142528889	1.532875556	0.817548889	1.800646667
25/10/2012 0:06	25/10/2012 0:11	0.405188889	1.035662222	1.424242222	0.973644444	1.737913333
25/10/2012 0:11	25/10/2012 0:16	0.50266	0.909148889	1.451317778	0.891917778	1.789102222
25/10/2012 0:16	25/10/2012 0:20	0.269695556	1.043073333	1.464266667	0.989733333	1.744373333
25/10/2012 0:20	25/10/2012 0:25	0.280831111	0.915475556	1.370424444	0.830624444	1.925308889
25/10/2012 0:25	25/10/2012 0:30	0.182529556	0.928775556	1.490364444	1.004335556	1.87896
25/10/2012 0:30	25/10/2012 0:34	0.26308	0.900817778	1.427506667	1.002851111	1.730522222
25/10/2012 0:34	25/10/2012 0:39	0.250784444	0.868317778	1.391393333	1.04234	1.766128889
25/10/2012 0:39	25/10/2012 0:44	0.183360222	0.860486667	1.2902	1.057764444	1.871502222
25/10/2012 0:44	25/10/2012 0:48	0.174566444	0.851206667	1.262104444	1.031968889	1.848837778
25/10/2012 0:48	25/10/2012 0:53	0.137861111	0.81214	1.348615556	1.049277778	1.970126667
25/10/2012 0:53	25/10/2012 0:58	0.187893111	0.785728889	1.340151111	1.03146	1.821
25/10/2012 0:58	25/10/2012 1:02	0.226526667	0.773944444	1.300573333	0.93338	1.916117778
25/10/2012 1:02	25/10/2012 1:07	0.25604	0.821308889	1.351835556	1.026428889	1.788946667
25/10/2012 1:07	25/10/2012 1:12	0.282635556	0.831686667	1.19756	1.056391111	1.873033333
25/10/2012 1:12	25/10/2012 1:16	0.112691333	0.752117778	1.265791111	1.090515556	1.818891111
25/10/2012 1:16	25/10/2012 1:21	0.15027	0.807573333	1.29282	1.123424444	1.855428889
25/10/2012 1:21	25/10/2012 1:26	0.175669111	0.742084444	1.365584444	0.982642222	1.866084444
25/10/2012 1:26	25/10/2012 1:30	0.244391111	0.714588889	1.108537778	1.133506667	2.007884444
25/10/2012 1:30	25/10/2012 1:35	0.178863111	0.74376	1.156024444	1.040944444	2.012191111
25/10/2012 1:35	25/10/2012 1:40	0.173557556	0.787211111	1.296108889	1.022042222	1.870657778
25/10/2012 1:40	25/10/2012 1:44	0.221602667	0.684942222	1.132704444	0.990375556	2.012235556
25/10/2012 1:44	25/10/2012 1:49	0.143075333	0.67446	1.239982222	1.0571	1.827504444
25/10/2012 1:49	25/10/2012 1:54	0.173630889	0.640888889	1.184544444	1.083891111	1.892211111
25/10/2012 1:54	25/10/2012 1:58	0.164320444	0.72444	1.095366667	1.098206667	1.89836
25/10/2012 1:58	25/10/2012 2:03	0.251073333	0.664802222	1.080397778	1.086548889	1.885464444
25/10/2012 2:03	25/10/2012 2:08	0.187556667	0.599127333	1.16964	1.042008889	1.948571111
25/10/2012 2:08	25/10/2012 2:12	0.139433556	0.548508	1.17606	1.093308889	1.909593333
25/10/2012 2:12	25/10/2012 2:17	0.200983556	0.540833556	1.072224444	1.034762222	2.029815556
25/10/2012 2:17	25/10/2012 2:22	0.138003556	0.578234667	1.087304444	1.089186667	1.816228889
25/10/2012 2:22	25/10/2012 2:26	0.184556444	0.431064444	1.178191111	1.038528889	1.944244444
25/10/2012 2:26	25/10/2012 2:31	0.212893556	0.442294889	1.266213333	1.000813333	1.944377778
25/10/2012 2:31	25/10/2012 2:36	0.168951111	0.467645111	1.105895556	1.052246667	1.938028889
25/10/2012 2:36	25/10/2012 2:40	0.175535333	0.593400444	1.14974	0.945346667	1.95128
25/10/2012 2:40	25/10/2012 2:45	0.150514889	0.526366889	1.203377778	1.055548889	1.726015556
25/10/2012 2:45	25/10/2012 2:50	0.22372	0.513222222	1.198891111	1.017055556	1.882511111
25/10/2012 2:50	25/10/2012 2:54	0.203658667	0.545096667	1.162066667	1.089564444	1.722708889
25/10/2012 2:54	25/10/2012 2:59	0.265931111	0.559491333	1.168906667	1.023882222	1.783597778
25/10/2012 2:59	25/10/2012 3:04	0.213895778	0.453232222	1.158446667	1.008235556	1.850924444
25/10/2012 3:04	25/10/2012 3:08	0.243122222	0.440813778	1.169128889	1.048855556	1.93128
25/10/2012 3:08	25/10/2012 3:13	0.201910222	0.393941333	1.087371111	1.066826667	1.97956
25/10/2012 3:13	25/10/2012 3:18	0.179272889	0.474976889	1.159933333	1.052733333	1.829257778
25/10/2012 3:18	25/10/2012 3:22	0.172648667	0.538753333	1.079242222	0.998086667	1.916162222
25/10/2012 3:22	25/10/2012 3:27	0.204516222	0.495711111	1.013631111	1.058295556	1.791344444
25/10/2012 3:27	25/10/2012 3:32	0.206068667	0.511830667	1.014497778	1.045353333	1.864308889
25/10/2012 3:32	25/10/2012 3:36	0.434924444	0.472755111	1.080508889	0.993388889	1.707702222
25/10/2012 3:36	25/10/2012 3:41	0.457711111	0.527357778	1.01392	0.978631111	1.903155556
25/10/2012 3:41	25/10/2012 3:46	0.46506	0.450178444	1.155624444	0.908715556	1.914142222
25/10/2012 3:46	25/10/2012 3:50	0.463857778	0.468542444	1.170884444	1.014617778	1.667524444
25/10/2012 3:50	25/10/2012 3:55	0.27464	0.547012444	1.003815556	1.025077778	1.832544444
25/10/2012 3:55	25/10/2012 4:00	0.561306667	0.561866889	1.078353333	0.965911111	1.830057778
25/10/2012 4:00	25/10/2012 4:04	0.415657778	0.524711111	1.235806667	0.934931111	1.809213333
25/10/2012 4:04	25/10/2012 4:09	0.38122	0.581895556	1.212017778	0.926244444	1.817937778
25/10/2012 4:09	25/10/2012 4:14	0.420535556	0.526805333	1.198402222	0.848351111	1.965753333
25/10/2012 4:14	25/10/2012 4:18	0.353288889	0.474677778	1.18088	1.035028889	1.678846667
25/10/2012 4:18	25/10/2012 4:23	0.389506667	0.524737778	1.170617778	0.856217778	1.852988889
25/10/2012 4:23	25/10/2012 4:28	0.41118	0.451112	1.117266667	0.974044444	1.886106667
25/10/2012 4:28	25/10/2012 4:32	0.536984444	0.456583556	1.023048889	0.928173333	1.839402222
25/10/2012 4:32	25/10/2012 4:37	0.568122222	0.431265111	1.068248889	0.908693333	1.88724
25/10/2012 4:37	25/10/2012 4:42	0.56848	0.467702222	1.04788	0.842657778	1.840935556
25/10/2012 4:42	25/10/2012 4:46	0.58612	0.397628667	1.191851111	0.865237778	2.011368889
25/10/2012 4:46	25/10/2012 4:51	0.889782222	0.457239556	1.047171111	0.915784444	1.884908889
25/10/2012 4:51	25/10/2012 4:56	1.09016	0.326960667	0.967611111	0.816353333	1.989904444
25/10/2012 4:56	25/10/2012 5:00	0.956137778	0.453223556	1.078531111	0.801128889	1.966286667
25/10/2012 5:00	25/10/2012 5:05	0.893235556	0.419746	0.823928889	0.971871111	1.946042222
25/10/2012 5:05	25/10/2012 5:10	0.825477778	0.370266444	1.226477778	0.979562222	1.851168889
25/10/2012 5:10	25/10/2012 5:14	0.674326667	0.27573	1.097833333	0.905082222	1.873742222
25/10/2012 5:14	25/10/2012 5:19	0.566986667	0.372943556	1.050302222	0.930188889	1.840868889
25/10/2012 5:19	25/10/2012 5:24	0.858644444	0.354309556	1.056764444	0.905257778	1.847726667
25/10/2012 5:24	25/10/2012 5:28	1.255188889	0.305849556	1.281493333	0.865548889	1.615471111
25/10/2012 5:28	25/10/2012 5:33	1.634093333	0.349848	1.20862	0.778126667	1.650964444
25/10/2012 5:33	25/10/2012 5:38	1.416142222	0.435102889	1.192873333	0.8784	1.85998
25/10/2012 5:38	25/10/2012 5:42	1.658884444	0.392373111	1.028402222	0.744642222	1.818515556
25/10/2012 5:42	25/10/2012 5:47	1.883384444	0.42306	1.300973333	0.807488889	1.600864444
25/10/2012 5:47	25/10/2012 5:52	1.946533333	0.373560667	1.215571111	0.715257778	1.758026667
25/10/2012 5:52	25/10/2012 5:56	2.08902	0.403317778	1.042595556	0.843166667	1.872255556
25/10/2012 5:56	25/10/2012 6:01	2.310488889	0.40589	1.196248889	0.769684444	1.798935556
25/10/2012 6:01	25/10/2012 6:06	3.009222222	0.361135041	1.283804444	0.660633333	1.7505
25/10/2012 6:06	25/10/2012 6:10	2.244555556	0.340335556	1.223791111	0.690128889	1.935653333
25/10/2012 6:10	25/10/2012 6:15	2.445688889	0.494765111	1.47646	0.901268889	1.681353333
25/10/2012 6:15	25/10/2012 6:20	2.557066667	0.342291111	1.303926667	0.94036	1.657024444
25/10/2012 6:20	25/10/2012 6:24	2.306266667	0.359572889	1.259637778	0.831953333	1.655915556
25/10/2012 6:24	25/10/2012 6:29	1.753862222	0.398142222	1.291933333	0.899475556	1.716848889
25/10/2012 6:29	25/10/2012 6:34	1.188388889	0.301285111	1.363028889	0.943862222	1.801733333
25/10/2012 6:34	25/10/2012 6:38	1.024588927	0.361047331	1.230405068	1.116324947	1.802746511
25/10/2012 6:38	25/10/2012 7:02	0.480439533	0.672021545	1.180915574	1.256830219	1.875393619
25/10/2012 7:02	25/10/2012 7:06	0.354252555	0.413967319	1.008197163	1.098021441	1.658763978
25/10/2012 7:06	25/10/2012 7:11	0.398509072	0.32285852	1.152069482	1.098992221	1.779238813
25/10/2012 7:11	25/10/2012 7:16	0.526138873	0.293091919	1.034719352	1.049647942	1.783600697
25/10/2012 7:16	25/10/2012 7:20	0.52362297	0.328690139	1.043183064	1.098752283	1.69616157
25/10/2012 7:20	25/10/2012 7:25	0.378423305	0.104339954	1.042461459	0.997367735	1.65113011
25/10/2012 7:25	25/10/2012 7:30	0.280581016	0.123423282	0.903053448	1.028836992	1.631610474
25/10/2012 7:30	25/10/2012 7:34	0.31419781	0.104956253	1.063820391	1.03879891	1.562989791
25/10/2012 7:34	25/10/2012 7:39	0.626011023	0.212685067	0.959716923	1.001686644	1.769803384
25/10/2012 7:39	25/10/2012 7:44	0.385179081	0.250324465	0.9187145	0.991726508	1.782803349
25/10/2012 7:44	25/10/2012 7:48	0.392259021	0.379144865	1.057333455	1.01292903	1.601863977
25/10/2012 7:48	25/10/2012 7:53	0.616441465	0.514727755	1.126477352	0.938123787	1.736097922
25/10/2012 7:53	25/10/2012 7:58	0.711628867	0.657505172	1.160567642	1.06680624	1.620612456
25/10/2012 7:58	25/10/2012 8:02	0.491216532	0.410177026	1.026218492	1.066380103	1.826166104
25/10/2012 8:02	25/10/2012 8:07	0.489691855	0.48399265	1.125673263	1.052014105	1.819753767
25/10/2012 8:07	25/10/2012 8:12	0.419553923	0.474714812	1.055773437	1.056507978	1.71060009
25/10/2012 8:12	25/10/2012 8:16	0.523578784	0.365665453	1.128459448	1.021903829	1.636018931
25/10/2012 8:16	25/10/2012 8:21	0.670389505	0.386381918	1.266244225	1.191289599	1.624190273
25/10/2012 8:21	25/10/2012 8:26	0.7315188	0.361844219	1.32776669	1.12612227	1.561875166
25/10/2012 8:26	25/10/2012 8:30	0.978903058	0.522170033	1.217484546	1.071088512	1.872003168
25/10/2012 8:30	25/10/2012 8:35	1.070145245	0.581941327	1.243030373	1.1001746	1.771210115
25/10/2012 8:35	25/10/2012 8:58	0.221814702	0.215511504	1.074572888	1.081396788	1.780252596
25/10/2012 8:58	25/10/2012 11:18	0.118101652	0.271515932	0.894339701	1.043219466	1.599411534
25/10/2012 11:18	25/10/2012 11:23	0.044019671	0.181632013	0.840022265	0.944100822	1.605142371
25/10/2012 11:23	25/10/2012 11:28	0.055713032	0.411684825	0.801865784	1.010338297	1.645367451
25/10/2012 11:28	25/10/2012 11:32	0.05647558	0.270094439	0.835327118	1.03207866	1.613905957
25/10/2012 11:32	25/10/2012 11:37	0.136576049	0.199681799	0.91712879	0.920978133	1.59477984
25/10/2012 11:37	25/10/2012 11:42	0.131942599	0.252073504	0.841322377	0.933166754	1.674549872
25/10/2012 11:42	25/10/2012 11:46	0.053989835	0.235316508	0.84127069	0.949111003	1.646626228
25/10/2012 11:46	25/10/2012 11:51	0.048024988	0.129376206	0.854162942	0.95364482	1.670272921
25/10/2012 11:51	25/10/2012 11:56	0.118114086	0.204866774	0.895561897	0.875759303	1.640120834
25/10/2012 11:56	25/10/2012 12:00	0.099387809	0.184062197	0.921324702	0.950240983	1.590071623
25/10/2012 12:00	25/10/2012 12:05	0.088750183	0.326129192	0.881813248	0.96100279	1.736624011
25/10/2012 12:05	25/10/2012 12:10	0.203924151	0.4921201	1.030529066	1.025272841	1.688393345
25/10/2012 12:10	25/10/2012 12:14	0.065865237	0.378173607	0.98185811	0.954716961	1.552577561
25/10/2012 12:14	25/10/2012 12:19	0.094168339	0.364478754	0.865553161	0.89559693	1.636792737
25/10/2012 12:19	25/10/2012 12:24	0.143478417	0.379593554	0.988380582	0.827362993	1.48318403
25/10/2012 12:24	25/10/2012 12:28	0.08446817	0.31492896	0.884419377	0.922821557	1.585236576
25/10/2012 12:28	25/10/2012 12:33	0.127862571	0.262811802	0.958362448	0.906980716	1.486168735
25/10/2012 12:33	25/10/2012 12:38	0.050703016	0.276805931	0.819234638	0.886888984	1.617800385
25/10/2012 12:38	25/10/2012 12:42	0.080852334	0.298514026	0.849391115	0.87264359	1.603888601
25/10/2012 12:42	25/10/2012 12:47	0.146963623	0.22446674	0.847038504	0.78462791	1.5110555
25/10/2012 12:47	25/10/2012 13:01	0.07398699	0.178229177	0.773385939	0.835380226	1.555063817
25/10/2012 13:01	25/10/2012 13:06	0.071417894	0.312896289	0.912366726	0.741058208	1.44761617
25/10/2012 13:06	25/10/2012 13:10	0.114499302	0.288513572	0.919998726	0.842548577	1.511040423
25/10/2012 13:10	25/10/2012 13:15	0.074213314	0.40329278	0.837547027	0.820078791	1.544314816
25/10/2012 13:15	25/10/2012 13:20	0.13732809	0.449191055	0.900998327	0.854255835	1.455482651
25/10/2012 13:20	25/10/2012 13:24	0.157694155	0.239959069	0.890263238	0.879963538	1.55885329
25/10/2012 13:24	25/10/2012 13:29	0.163141355	0.294479666	1.006757678	0.872560145	1.460106331
25/10/2012 13:29	25/10/2012 13:34	0.124568946	0.298450314	0.854478569	0.810531256	1.505972363
25/10/2012 13:34	25/10/2012 13:38	0.112318915	0.346735795	1.007908892	0.827212528	1.479945441
25/10/2012 13:38	25/10/2012 13:43	0.234407856	0.336505964	0.829727647	0.889064275	1.528253094
25/10/2012 13:43	25/10/2012 13:48	0.24749064	0.415172332	1.05784409	0.743675501	1.526548159
25/10/2012 13:48	25/10/2012 13:52	0.184443895	0.354199131	1.173615539	0.800864804	1.470967547
25/10/2012 13:52	25/10/2012 13:57	0.180809213	0.411701356	1.085751738	0.77623273	1.558536363
25/10/2012 13:57	25/10/2012 14:02	0.196236224	0.438639566	1.013667985	0.760434538	1.533041826
25/10/2012 14:02	25/10/2012 14:06	0.202280905	0.297692355	1.02484701	0.797167109	1.573534468
25/10/2012 14:06	25/10/2012 14:11	0.170400753	0.482068162	1.017030034	0.805231418	1.691621353
25/10/2012 14:11	25/10/2012 14:16	0.259095176	0.357797444	1.021256336	0.758639151	1.71332914
25/10/2012 14:16	25/10/2012 14:20	0.205881313	0.248812073	0.950371419	0.81804466	1.61520688
25/10/2012 14:20	25/10/2012 14:25	0.104148413	0.321302775	0.959181125	0.822677815	1.490372485
25/10/2012 14:25	25/10/2012 14:30	0.171121475	0.322654319	1.053935659	0.747788254	1.512280643
25/10/2012 14:30	25/10/2012 14:34	0.183802701	0.324744306	0.977726881	0.909223666	1.404032834
25/10/2012 14:34	25/10/2012 14:39	0.212426403	0.319257255	1.036526329	0.773190308	1.486727774
25/10/2012 14:39	25/10/2012 14:44	0.283355878	0.239944934	0.87828364	0.743542521	1.358579493
25/10/2012 14:44	25/10/2012 14:48	0.317300334	0.257845483	0.917761374	0.718982888	1.415966995
25/10/2012 14:48	25/10/2012 14:53	0.484902243	0.185923047	1.039814697	0.69163828	1.305877727
25/10/2012 14:53	25/10/2012 14:58	0.443848867	0.228385874	0.836060848	0.719826514	1.442710885
25/10/2012 14:58	25/10/2012 15:02	0.492977254	0.181082696	0.893532774	0.548686804	1.425163118
25/10/2012 15:02	25/10/2012 15:07	0.536097761	0.283630482	0.898262436	0.591370958	1.304986036
25/10/2012 15:07	25/10/2012 15:12	0.595759484	0.218408499	0.904659494	0.596981823	1.32251871
25/10/2012 15:12	25/10/2012 15:16	0.554437763	0.132129157	0.800425584	0.57151054	1.377951305
25/10/2012 15:16	25/10/2012 15:21	0.501184401	0.232281345	0.743434218	0.551135543	1.322564007
25/10/2012 15:21	25/10/2012 15:26	0.490692634	0.194981778	0.700840874	0.417488631	1.502614429
25/10/2012 15:26	25/10/2012 15:30	0.483998141	0.194954059	0.841197939	0.522979886	1.428700961
25/10/2012 15:30	25/10/2012 15:35	0.383931428	0.217628573	0.724809469	0.635052031	1.319866017
25/10/2012 15:35	25/10/2012 15:40	0.477957089	0.185423849	0.84978044	0.455109092	1.433980139
25/10/2012 15:40	25/10/2012 15:44	0.523533168	0.16399535	0.795265731	0.482079724	1.433610643
25/10/2012 15:44	25/10/2012 15:49	0.545959281	0.277687013	0.854507233	0.580513933	1.265511581
25/10/2012 15:49	25/10/2012 15:54	0.582379039	0.391006372	0.826253477	0.51021039	1.315434515
25/10/2012 15:54	25/10/2012 15:58	0.64153326	0.265029631	0.893913438	0.444227565	1.16575597
25/10/2012 15:58	25/10/2012 16:03	0.98263157	0.650899466	1.111871559	0.50490989	1.096067595
25/10/2012 16:03	25/10/2012 16:08	0.713840506	0.290369309	0.938582865	0.477477183	1.2967762
25/10/2012 16:08	25/10/2012 16:12	0.687391841	0.303610073	0.922872986	0.463016519	1.272995834
25/10/2012 16:12	25/10/2012 16:17	0.69033544	0.218100094	0.889169895	0.514439751	1.405236577
25/10/2012 16:17	25/10/2012 16:22	0.673812868	0.315850854	0.992870077	0.581303584	1.167850104
25/10/2012 16:22	25/10/2012 16:26	0.905647218	0.264222562	1.033462875	0.448809921	1.31512043
25/10/2012 16:26	25/10/2012 16:31	1.007872982	0.375372962	1.061229442	0.437455742	1.267436726
25/10/2012 16:31	25/10/2012 16:36	1.020125905	0.399778146	0.990101123	0.411670086	1.520708725
25/10/2012 16:36	25/10/2012 16:40	1.221116635	0.946902364	1.072684675	0.260317623	1.668104001
25/10/2012 16:40	25/10/2012 16:50	1.085272044	1.44800789	1.17403771	0.431464317	1.243130455
25/10/2012 16:50	25/10/2012 16:54	1.687371365	0.770153664	1.171695308	0.542630324	1.170515042
25/10/2012 16:54	25/10/2012 16:59	1.390671123	1.884221272	1.236492373	0.558113679	1.121792955
25/10/2012 16:59	25/10/2012 17:04	1.380090056	0.960655644	1.489250141	0.385518035	1.197847482
25/10/2012 17:04	25/10/2012 17:08	1.52716094	1.06187193	1.572626153	0.537313654	0.946090402
25/10/2012 17:08	25/10/2012 17:13	1.557204444	3.040873333	1.987528889	0.615273333	0.421248889
25/10/2012 17:13	25/10/2012 17:18	1.626297778	2.854604444	1.933135556	0.573457778	0.771931111
25/10/2012 17:18	25/10/2012 17:22	1.533393333	2.794168889	1.7011	0.653564444	0.817724444
25/10/2012 17:22	25/10/2012 17:27	1.789811111	3.991128889	1.629468889	0.31454	1.211913333
25/10/2012 17:27	25/10/2012 17:32	1.558455441	2.309914194	1.507053686	0.71066913	0.969352338
25/10/2012 17:32	25/10/2012 17:36	1.659442222	2.516146667	1.466153333	0.635062222	0.984697778
25/10/2012 17:36	25/10/2012 17:41	1.576804444	2.422466667	1.473615556	0.582853333	0.996573333
25/10/2012 17:41	25/10/2012 17:46	1.627611111	2.327111111	1.578073333	0.693586667	0.917926667
25/10/2012 17:46	25/10/2012 17:50	1.51935699	1.979766923	1.512755876	0.636085939	1.077190938
25/10/2012 17:50	25/10/2012 17:55	1.5558	2.138662222	1.366982222	0.620368889	1.168473333
25/10/2012 17:55	25/10/2012 18:00	2.242333333	2.267522222	1.475282222	0.597633333	0.835326667
25/10/2012 18:00	25/10/2012 18:04	2.165197778	1.994908889	1.373357778	0.578222222	1.138351111
25/10/2012 18:04	25/10/2012 18:09	2.308711111	2.009728889	1.60466	0.601622222	0.946826667
25/10/2012 18:09	25/10/2012 18:13	1.971077778	1.902244444	1.455515556	0.629588889	0.931511111
25/10/2012 18:13	25/10/2012 18:18	2.027677778	1.838195556	1.394168889	0.578997778	1.28348
25/10/2012 18:18	25/10/2012 18:23	2.096615556	1.914055556	1.366671111	0.494677778	1.173266667
25/10/2012 18:23	25/10/2012 18:28	2.239	1.979188889	1.357964444	0.520162222	1.252026667
25/10/2012 18:28	25/10/2012 18:32	2.066344444	1.960795556	1.661475556	0.531617778	1.193622222
25/10/2012 18:32	25/10/2012 18:37	2.482666667	2.099082222	1.543446667	0.498135556	1.330073333
25/10/2012 18:37	25/10/2012 18:46	2.256133333	2.557393333	1.62898	0.567273333	1.121035556
25/10/2012 18:46	25/10/2012 18:51	2.330977778	2.679611111	1.644995556	0.59914	1.220682222
25/10/2012 18:51	25/10/2012 18:56	2.386	2.778717778	1.63198	0.653077778	0.902697778
25/10/2012 18:56	25/10/2012 19:00	2.714088889	3.175264444	1.883048889	0.663471111	0.678766667
25/10/2012 19:00	25/10/2012 19:05	3.094977778	3.589095556	2.421644444	0.393051111	0.197099111
25/10/2012 19:05	25/10/2012 19:10	2.576888889	3.405965556	1.563526667	0.673931111	0.785715556
25/10/2012 19:10	25/10/2012 19:14	3.0932	4.0474	2.005631111	0.409184444	0.506311111
25/10/2012 19:14	25/10/2012 19:19	3.438666667	4.481288889	2.091831111	0.210101333	0.722117778
25/10/2012 19:19	25/10/2012 19:24	3.188088889	4.489288889	2.299488889	0.171270222	0.355586667
25/10/2012 19:24	25/10/2012 19:28	3.313044444	4.695022222	1.969026667	0	0.557986667
25/10/2012 19:28	25/10/2012 19:33	3.272955556	4.591933333	2.365444444	0	0.020239333
25/10/2012 19:33	25/10/2012 19:38	2.955777778	4.259048	2.216588889	0.041273111	0.159673556
25/10/2012 19:38	25/10/2012 19:42	2.6778	3.543755556	1.889046667	0	0.531328889
25/10/2012 19:42	25/10/2012 19:47	2.298911111	6.369444444	1.603304444	0.568182222	0
25/10/2012 19:47	25/10/2012 19:56	1.961233333	5.661188889	1.356477778	0.798424444	0
25/10/2012 19:56	25/10/2012 20:01	1.607186667	3.502357778	1.350191111	0.713662222	0.297206667
25/10/2012 20:01	25/10/2012 20:06	1.473764444	3.058313333	1.262835556	0.512317778	0.690731111
25/10/2012 20:06	25/10/2012 20:24	1.561904444	4.168651111	0.987555556	0.978851111	0.535833333
25/10/2012 20:24	25/10/2012 20:29	1.584824444	4.373235556	1.157646667	1.082028889	0.377275556
25/10/2012 20:29	25/10/2012 20:34	1.489802222	3.791442222	0.854802222	0.715435556	0.859366667
25/10/2012 20:34	25/10/2012 20:38	1.575	2.8964	1.16602	0.613744444	0.633815556
25/10/2012 20:38	25/10/2012 20:43	1.48096	2.713266667	0.923944444	0.601157778	0.845426667
25/10/2012 20:43	25/10/2012 20:48	1.655655556	2.519495556	0.988577778	0.720066667	0.727646667
25/10/2012 20:48	25/10/2012 20:52	1.292097778	2.400806667	0.919168889	0.54168	0.853153333
25/10/2012 20:52	25/10/2012 20:57	1.363931111	2.21862	0.96388	0.54414	1.028915556
25/10/2012 20:57	25/10/2012 21:04	1.334908889	2.316446667	1.011811111	0.456364444	1.288008889
25/10/2012 21:04	25/10/2012 21:09	1.395026667	1.937997778	1.092613333	0.801837778	0.961566667
25/10/2012 21:09	25/10/2012 21:14	1.416208889	2.355504444	0.855424444	0.840131111	1.189006667
25/10/2012 21:14	25/10/2012 21:18	1.380726667	2.486766667	1.019828889	0.84166	0.859388889
25/10/2012 21:18	25/10/2012 21:23	1.219351111	1.750997778	1.196404444	0.80392	0.88312
25/10/2012 21:23	25/10/2012 21:28	1.203491111	1.670702222	1.125595556	0.728288889	1.089115556
25/10/2012 21:28	25/10/2012 21:32	1.114284444	1.619262222	1.06476	0.581566667	1.135953333
25/10/2012 21:32	25/10/2012 21:37	1.114551111	1.532266667	1.073755556	0.694826667	0.951
25/10/2012 21:37	25/10/2012 21:42	1.224851111	1.481209111	0.981137778	0.634442222	1.031488889
25/10/2012 21:42	25/10/2012 21:46	1.205206667	1.404846667	1.005991111	0.579573333	1.125964444
25/10/2012 21:46	25/10/2012 21:56	1.171973333	1.548828889	1.112402222	0.636524444	0.88938
25/10/2012 21:56	25/10/2012 22:00	1.131968889	1.457465778	0.76818	0.692124444	1.142546667
25/10/2012 22:00	25/10/2012 22:05	1.079713333	1.370434222	0.903933333	0.58868	1.141457778
25/10/2012 22:05	25/10/2012 22:19	0.989393333	1.225677111	0.980337778	0.46966	1.137684444
25/10/2012 22:19	25/10/2012 22:24	1.091542222	1.175304444	1.035442222	0.53368	0.955751111
25/10/2012 22:24	25/10/2012 22:28	1.069311111	1.154664444	0.910951111	0.534344444	0.973131111
25/10/2012 22:28	25/10/2012 22:33	0.990617778	1.195379778	0.82042	0.530711111	1.059704444
25/10/2012 22:33	25/10/2012 22:38	0.938228889	1.145402667	0.724848889	0.407035556	1.28894
25/10/2012 22:38	25/10/2012 22:42	0.94618	1.135746667	0.959304444	0.512782222	1.0522
25/10/2012 22:42	25/10/2012 22:47	0.92894	1.034317111	1.080042222	0.483133333	1.002077778
25/10/2012 22:47	25/10/2012 22:52	0.975804444	1.180146	1.033488889	0.419577778	1.010046667
