Time (UTC)	Time (Local)	Chl	NH4	NO3	Org	SO4
10/04/2016 5:59	10/04/2016 7:59	0.024052	0.156744	0.0533957	0.453178	0.495105
10/04/2016 6:04	10/04/2016 8:04	0.0649216	0.216727	0.101037	0.703786	0.645825
10/04/2016 6:09	10/04/2016 8:09	0.0440538	0.205636	0.117083	0.717407	0.65454
10/04/2016 6:14	10/04/2016 8:14	0.0257286	0.147928	0.0524744	0.454767	0.464412
10/04/2016 6:19	10/04/2016 8:19	0.0488796	0.196116	0.0775041	0.745624	0.615057
10/04/2016 6:24	10/04/2016 8:24	0.0374978	0.17957	0.0562922	0.655489	0.603815
10/04/2016 6:29	10/04/2016 8:29	0.0437505	0.16366	0.0723173	0.616743	0.567267
10/04/2016 6:34	10/04/2016 8:34	0.0450006	0.125136	0.0445133	0.381684	0.390168
10/04/2016 6:39	10/04/2016 8:39	0.0502871	0.179438	0.0813396	0.755277	0.585945
10/04/2016 6:44	10/04/2016 8:44	0.0673741	0.152679	0.0693011	0.671538	0.501265
10/04/2016 6:49	10/04/2016 8:49	0.0546589	0.193129	0.0873331	0.709638	0.618837
10/04/2016 6:54	10/04/2016 8:54	0.0808992	0.187902	0.103771	0.673554	0.604649
10/04/2016 6:59	10/04/2016 8:59	0.0133398	0.189598	0.160494	0.796224	0.591523
10/04/2016 7:03	10/04/2016 9:03	0.0705463	0.154585	0.0381934	0.651802	0.536846
10/04/2016 7:08	10/04/2016 9:08	0.0690686	0.17336	0.178048	0.718186	0.590944
10/04/2016 7:13	10/04/2016 9:13	0.0755843	0.177003	0.0902072	0.706962	0.567788
10/04/2016 7:18	10/04/2016 9:18	0.0580671	0.158116	0.086021	0.736895	0.545464
10/04/2016 7:23	10/04/2016 9:23	0.044529	0.1699	0.100622	0.612715	0.565701
10/04/2016 7:28	10/04/2016 9:28	0.02557	0.120597	0.0873618	0.513243	0.40232
10/04/2016 7:33	10/04/2016 9:33	0.0637686	0.110843	0.132037	0.532481	0.379893
10/04/2016 7:38	10/04/2016 9:38	0.0784077	0.115318	0.0832989	0.521915	0.380997
10/04/2016 7:43	10/04/2016 9:43	0.0432052	0.100941	0.0425632	0.412264	0.345566
10/04/2016 7:48	10/04/2016 9:48	0.0665748	0.106556	0.0742512	0.459633	0.363608
10/04/2016 7:53	10/04/2016 9:53	0.0456523	0.165532	0.0824275	0.750454	0.519272
10/04/2016 7:58	10/04/2016 9:58	0.0782266	0.108541	0.091828	0.43292	0.372048
10/04/2016 8:03	10/04/2016 10:03	0.027716	0.14923	0.107701	0.615443	0.512277
10/04/2016 8:08	10/04/2016 10:08	0.042801	0.162358	0.0725068	0.634952	0.526072
10/04/2016 8:13	10/04/2016 10:13	0.0332648	0.162711	0.0950879	0.727621	0.539969
10/04/2016 8:18	10/04/2016 10:18	0.0341882	0.129701	0.100441	0.535583	0.43216
10/04/2016 8:23	10/04/2016 10:23	0.0738352	0.128827	0.0846858	0.556613	0.455833
10/04/2016 8:28	10/04/2016 10:28	0.0533343	0.137321	0.057832	0.478915	0.458696
10/04/2016 8:33	10/04/2016 10:33	0.0362416	0.171605	0.0474036	0.718619	0.52491
10/04/2016 8:38	10/04/2016 10:38	0.016515	0.110702	0.0466817	0.533871	0.400997
10/04/2016 8:43	10/04/2016 10:43	0.0423535	0.128967	0.0887712	0.505663	0.41318
10/04/2016 8:48	10/04/2016 10:48	0.0537673	0.161715	0.0472352	0.59432	0.52402
10/04/2016 8:53	10/04/2016 10:53	0.0366581	0.131057	0.0669184	0.549306	0.439075
10/04/2016 8:58	10/04/2016 10:58	0.0587966	0.148125	0.0550997	0.55727	0.544918
10/04/2016 9:03	10/04/2016 11:03	0.015921	0.120129	0.0390418	0.437538	0.366633
10/04/2016 9:08	10/04/2016 11:08	0.0669155	0.147639	0.0670896	0.694108	0.47494
10/04/2016 9:13	10/04/2016 11:13	0.0589017	0.134789	0.103528	0.501292	0.44228
10/04/2016 9:18	10/04/2016 11:18	0.0452611	0.151313	0.0879914	0.612262	0.543447
10/04/2016 9:23	10/04/2016 11:23	0.084633	0.151759	0.116254	0.620883	0.540501
10/04/2016 9:28	10/04/2016 11:28	0.0495381	0.117607	0.105738	0.480596	0.421392
10/04/2016 9:33	10/04/2016 11:33	0.0533916	0.152204	0.0555494	0.542391	0.482089
10/04/2016 9:38	10/04/2016 11:38	0.0631461	0.135862	0.127094	0.584255	0.474465
10/04/2016 9:43	10/04/2016 11:43	0.0242276	0.109543	0.036675	0.512165	0.378492
10/04/2016 9:48	10/04/2016 11:48	0.0343739	0.142266	0.0989132	0.603976	0.47792
10/04/2016 9:53	10/04/2016 11:53	0.0192083	0.145552	0.0743751	0.583361	0.479733
10/04/2016 9:58	10/04/2016 11:58	0.0566413	0.134121	0.108735	0.702256	0.479483
10/04/2016 10:03	10/04/2016 12:03	0.02756	0.146866	0.0728123	0.616228	0.456427
10/04/2016 10:08	10/04/2016 12:08	0.0219943	0.131274	0.0605328	0.46616	0.431121
10/04/2016 10:13	10/04/2016 12:13	0.0476151	0.119766	0.0791617	0.490008	0.42145
10/04/2016 10:18	10/04/2016 12:18	0.0331668	0.128065	0.0633768	0.575889	0.446443
10/04/2016 10:23	10/04/2016 12:23	0.00519284	0.111494	0.0659488	0.563956	0.391267
10/04/2016 10:28	10/04/2016 12:28	0.047987	0.208968	0.178625	0.774873	0.660461
10/04/2016 10:33	10/04/2016 12:33	0.0879785	0.181082	0.208923	0.733608	0.635495
10/04/2016 10:38	10/04/2016 12:38	0.0319494	0.18674	0.164166	0.790927	0.632244
10/04/2016 10:43	10/04/2016 12:43	0.054768	0.18437	0.117525	0.629202	0.624087
10/04/2016 10:48	10/04/2016 12:48	0.0954123	0.176303	0.122862	0.705405	0.668652
10/04/2016 10:53	10/04/2016 12:53	0.0476226	0.165537	0.0715477	0.625235	0.552594
10/04/2016 10:58	10/04/2016 12:58	0.0191267	0.178926	0.0935195	0.646629	0.611063
10/04/2016 11:03	10/04/2016 13:03	0.0556095	0.188165	0.109595	0.780199	0.566491
10/04/2016 11:08	10/04/2016 13:08	0.0524581	0.171809	0.106678	0.595434	0.502587
10/04/2016 11:13	10/04/2016 13:13	0.051101	0.176355	0.0710461	0.657247	0.555726
10/04/2016 11:18	10/04/2016 13:18	0.0375114	0.191401	0.0576672	0.6678	0.57572
10/04/2016 11:23	10/04/2016 13:23	0.0853536	0.187308	0.0803663	0.710938	0.577945
10/04/2016 11:28	10/04/2016 13:28	0.0130045	0.146632	0.0870858	0.536823	0.454367
10/04/2016 11:33	10/04/2016 13:33	0.0408785	0.18725	0.0845428	0.675356	0.568571
10/04/2016 11:38	10/04/2016 13:38	0.0203485	0.183791	0.0966802	0.656333	0.595577
10/04/2016 11:43	10/04/2016 13:43	0.0452946	0.179779	0.0232382	0.753154	0.579606
10/04/2016 11:48	10/04/2016 13:48	0.0161254	0.171456	0.169604	0.653783	0.551138
10/04/2016 11:53	10/04/2016 13:53	0.0358156	0.1492	0.173104	0.654889	0.465645
10/04/2016 11:58	10/04/2016 13:58	0.0547817	0.200674	0.148253	0.587962	0.603123
10/04/2016 12:03	10/04/2016 14:03	0.0407573	0.20173	0.0927355	0.556238	0.593168
10/04/2016 12:08	10/04/2016 14:08	0.0342584	0.197996	0.102993	0.641334	0.654017
10/04/2016 12:13	10/04/2016 14:13	0.0349434	0.158511	0.0726613	0.512278	0.473354
10/04/2016 12:18	10/04/2016 14:18	0.0200771	0.181869	0.0744739	0.520298	0.57596
10/04/2016 12:23	10/04/2016 14:23	0.0275676	0.202459	0.10497	0.623688	0.598033
10/04/2016 12:28	10/04/2016 14:28	0.0390091	0.199873	0.0934011	0.602982	0.645364
10/04/2016 12:33	10/04/2016 14:33	0.0113108	0.185617	0.0876925	0.55583	0.545742
10/04/2016 12:38	10/04/2016 14:38	0.031834	0.19325	0.0824399	0.604945	0.611053
10/04/2016 12:48	10/04/2016 14:48	0.0350045	0.177891	0.0820361	0.58406	0.574833
10/04/2016 12:53	10/04/2016 14:53	0.035115	0.191456	0.0720245	0.612302	0.579137
10/04/2016 12:58	10/04/2016 14:58	0.0356512	0.173194	0.0406759	0.536307	0.53247
10/04/2016 13:08	10/04/2016 15:08	0.00147338	0.186504	0.0550782	0.521292	0.597863
10/04/2016 13:13	10/04/2016 15:13	0.0517383	0.217563	0.069278	0.596654	0.618195
10/04/2016 13:18	10/04/2016 15:18	0.0484438	0.214378	0.137073	0.601688	0.644432
10/04/2016 13:23	10/04/2016 15:23	0.0128776	0.202071	0.0618069	0.618473	0.596984
10/04/2016 13:28	10/04/2016 15:28	0.0203746	0.217231	0.0467922	0.600118	0.618849
10/04/2016 13:33	10/04/2016 15:33	0.0214002	0.144158	0.0340995	0.373389	0.455812
10/04/2016 13:38	10/04/2016 15:38	0.0253254	0.180778	0.0874527	0.529792	0.523181
10/04/2016 13:43	10/04/2016 15:43	0.016425	0.142543	0.0412039	0.440053	0.428768
10/04/2016 13:48	10/04/2016 15:48	0.0362452	0.167116	0.0640852	0.535417	0.517971
10/04/2016 13:53	10/04/2016 15:53	0.0124337	0.173391	0.0920186	0.519639	0.518425
10/04/2016 13:58	10/04/2016 15:58	0.014654	0.158649	0.0261052	0.474242	0.492668
10/04/2016 14:03	10/04/2016 16:03	0.00644308	0.103392	0.0318829	0.318981	0.340051
10/04/2016 14:08	10/04/2016 16:08	0.0183387	0.202317	0.070897	0.592614	0.601204
10/04/2016 14:13	10/04/2016 16:13	0.026146	0.195393	0.0827021	0.536761	0.597868
10/04/2016 14:18	10/04/2016 16:18	0.0413141	0.196069	0.0432814	0.545014	0.590706
10/04/2016 14:23	10/04/2016 16:23	0.0740066	0.203592	0.087985	0.58437	0.58813
10/04/2016 14:28	10/04/2016 16:28	0.0447317	0.197147	0.0609609	0.529385	0.608761
10/04/2016 14:33	10/04/2016 16:33	0.0334174	0.190075	0.16217	0.515267	0.555609
10/04/2016 14:38	10/04/2016 16:38	0.0221382	0.166007	0.107093	0.550469	0.497474
10/04/2016 14:43	10/04/2016 16:43	0.0483179	0.145354	0.0614815	0.406502	0.442032
10/04/2016 14:48	10/04/2016 16:48	0.0310961	0.185055	0.0579572	0.617264	0.561686
10/04/2016 14:53	10/04/2016 16:53	0.00903731	0.201982	0.126157	0.599868	0.620765
10/04/2016 14:58	10/04/2016 16:58	0.0218289	0.162396	0.0448751	0.463161	0.511822
10/04/2016 15:03	10/04/2016 17:03	0.0256322	0.199857	0.134548	0.539122	0.601265
10/04/2016 15:08	10/04/2016 17:08	0.0573963	0.202842	0.058469	0.58491	0.61614
10/04/2016 15:13	10/04/2016 17:13	0.0373951	0.181737	0.0485512	0.45352	0.547121
10/04/2016 15:18	10/04/2016 17:18	0.0106226	0.188538	0.0637833	0.493187	0.55279
10/04/2016 15:23	10/04/2016 17:23	0.0485143	0.185415	0.0508152	0.559979	0.549929
10/04/2016 15:28	10/04/2016 17:28	0.0302057	0.120088	0.0397174	0.313925	0.374272
10/04/2016 15:33	10/04/2016 17:33	0.0298333	0.165902	0.0647213	0.395493	0.48983
10/04/2016 15:38	10/04/2016 17:38	0.0163837	0.196	0.0565746	0.475528	0.587785
10/04/2016 15:43	10/04/2016 17:43	0.0187483	0.157971	0.0936119	0.464337	0.456327
10/04/2016 15:48	10/04/2016 17:48	0.0027197	0.192915	0.0541815	0.408519	0.574409
10/04/2016 15:53	10/04/2016 17:53	0.00385858	0.202518	0.0756836	0.478302	0.598724
10/04/2016 15:58	10/04/2016 17:58	0.0153372	0.171147	0.0431894	0.469503	0.511871
10/04/2016 16:03	10/04/2016 18:03	0.0321705	0.158817	0.0777861	0.363248	0.487965
10/04/2016 16:08	10/04/2016 18:08	0.0112897	0.188827	0.052311	0.490649	0.553057
10/04/2016 16:13	10/04/2016 18:13	0.0119796	0.198317	0.0896896	0.465728	0.612842
10/04/2016 16:18	10/04/2016 18:18	0.0269699	0.191464	0.0523617	0.478904	0.558743
10/04/2016 16:23	10/04/2016 18:23	-0.0043841	0.233657	0.0530597	0.373489	0.671139
10/04/2016 16:28	10/04/2016 18:28	0.0202164	0.236395	0.0577313	0.46012	0.647439
10/04/2016 16:33	10/04/2016 18:33	0.0256798	0.212876	0.0434422	0.466647	0.569838
10/04/2016 16:38	10/04/2016 18:38	0.0211178	0.1977	0.108338	0.427559	0.615269
10/04/2016 16:43	10/04/2016 18:43	0.0194656	0.236631	0.0436554	0.509414	0.737865
10/04/2016 16:48	10/04/2016 18:48	0.00642491	0.246924	0.0686144	0.569726	0.728308
10/04/2016 16:53	10/04/2016 18:53	0.0225156	0.251704	0.0594876	0.515827	0.734989
10/04/2016 16:58	10/04/2016 18:58	0.0311813	0.186694	0.0734034	0.401622	0.554848
10/04/2016 17:03	10/04/2016 19:03	0.0146828	0.205681	0.0398879	0.40236	0.626227
10/04/2016 17:08	10/04/2016 19:08	0.00712385	0.27211	0.0725614	0.45043	0.849003
10/04/2016 17:13	10/04/2016 19:13	0.0459371	0.22711	0.0505726	0.486892	0.698695
10/04/2016 17:18	10/04/2016 19:18	0.0389812	0.260878	0.121151	0.601127	0.770351
10/04/2016 17:23	10/04/2016 19:23	-0.00674528	0.269187	0.0618561	0.531313	0.783511
10/04/2016 17:28	10/04/2016 19:28	0.0400346	0.25699	0.151493	0.578444	0.741882
10/04/2016 17:33	10/04/2016 19:33	0.0274606	0.224147	0.0551401	0.453277	0.679703
10/04/2016 17:38	10/04/2016 19:38	0.0161394	0.214082	0.0743619	0.437494	0.66391
10/04/2016 17:43	10/04/2016 19:43	0.00780889	0.188147	0.0491118	0.462749	0.590591
10/04/2016 17:48	10/04/2016 19:48	0.0351765	0.140492	0.0674643	0.316915	0.46475
10/04/2016 17:53	10/04/2016 19:53	0.0469096	0.209906	0.101624	0.4363	0.590214
10/04/2016 17:58	10/04/2016 19:58	0.0371303	0.180085	0.0475001	0.389105	0.537238
10/04/2016 18:03	10/04/2016 20:03	0.0257972	0.172554	0.0314888	0.410519	0.540326
10/04/2016 18:08	10/04/2016 20:08	0.0397508	0.185402	0.029976	0.373569	0.538313
10/04/2016 18:13	10/04/2016 20:13	0.0450518	0.175604	0.0928299	0.37803	0.536064
10/04/2016 18:18	10/04/2016 20:18	0.0269362	0.182439	0.0368201	0.504472	0.55065
10/04/2016 18:23	10/04/2016 20:23	0.00912826	0.165897	0.0659878	0.388188	0.487317
10/04/2016 18:28	10/04/2016 20:28	0.00363448	0.14757	0.0476187	0.423786	0.441681
10/04/2016 18:33	10/04/2016 20:33	0.0543509	0.130744	0.0643485	0.443853	0.396566
10/04/2016 18:38	10/04/2016 20:38	0.0401586	0.1339	0.028174	0.372905	0.389832
10/04/2016 18:43	10/04/2016 20:43	0.0343864	0.163479	0.0421331	0.913831	0.496933
10/04/2016 18:53	10/04/2016 20:53	0.0365128	0.16742	0.0859413	0.811421	0.495803
10/04/2016 18:58	10/04/2016 20:58	0.0224226	0.163418	0.0144534	0.652107	0.479052
10/04/2016 19:03	10/04/2016 21:03	0.0356164	0.160262	0.0617234	0.798155	0.447021
10/04/2016 19:08	10/04/2016 21:08	0.039892	0.153882	0.0903685	0.69888	0.488589
10/04/2016 19:13	10/04/2016 21:13	0.036674	0.165845	0.0790368	1.02743	0.480555
10/04/2016 19:18	10/04/2016 21:18	0.0373135	0.146067	0.0545993	0.683346	0.440339
10/04/2016 19:23	10/04/2016 21:23	0.0588741	0.145249	0.0938661	0.828313	0.436038
10/04/2016 19:28	10/04/2016 21:28	0.0660647	0.183911	0.132133	1.72123	0.485158
10/04/2016 19:33	10/04/2016 21:33	0.0304128	0.182237	0.0722024	1.21453	0.495068
10/04/2016 19:38	10/04/2016 21:38	0.0823331	0.20766	0.226899	1.55681	0.530528
10/04/2016 19:43	10/04/2016 21:43	0.0366484	0.193412	0.124246	1.36504	0.537295
10/04/2016 19:48	10/04/2016 21:48	0.0346218	0.172702	0.140445	1.39648	0.470127
10/04/2016 19:53	10/04/2016 21:53	0.07471	0.228363	0.184442	1.82834	0.563929
10/04/2016 19:58	10/04/2016 21:58	0.132117	0.277021	0.17125	2.44577	0.591021
10/04/2016 20:03	10/04/2016 22:03	0.100001	0.261101	0.234034	2.33364	0.58783
10/04/2016 20:08	10/04/2016 22:08	0.0829041	0.237527	0.244959	1.75652	0.512392
10/04/2016 20:13	10/04/2016 22:13	0.0795554	0.263626	0.307396	1.87254	0.52537
10/04/2016 20:18	10/04/2016 22:18	0.0509927	0.217167	0.17886	1.35975	0.492164
10/04/2016 20:23	10/04/2016 22:23	0.055936	0.226713	0.147292	1.33323	0.57393
10/04/2016 20:28	10/04/2016 22:28	0.0865032	0.233738	0.183748	1.4034	0.585469
10/04/2016 20:33	10/04/2016 22:33	0.0871902	0.239765	0.198534	1.63918	0.536219
10/04/2016 20:38	10/04/2016 22:38	0.129782	0.26912	0.21535	1.76326	0.547484
10/04/2016 20:43	10/04/2016 22:43	0.0373374	0.232706	0.120503	1.32541	0.534149
10/04/2016 20:48	10/04/2016 22:48	0.0803147	0.23946	0.150214	1.25942	0.548263
10/04/2016 20:53	10/04/2016 22:53	0.122775	0.255997	0.197721	1.81228	0.576639
10/04/2016 21:03	10/04/2016 23:03	0.0983819	0.261514	0.139452	1.79847	0.579742
10/04/2016 21:08	10/04/2016 23:08	0.104566	0.239633	0.19606	1.61309	0.53965
10/04/2016 21:13	10/04/2016 23:13	0.0483809	0.216113	0.124128	1.05489	0.5026
10/04/2016 21:18	10/04/2016 23:18	0.0412518	0.22389	0.102936	1.00933	0.518197
10/04/2016 21:23	10/04/2016 23:23	0.0352731	0.211066	0.0921872	0.915387	0.533573
10/04/2016 21:28	10/04/2016 23:28	0.0550661	0.217367	0.116771	1.04656	0.532991
10/04/2016 21:33	10/04/2016 23:33	0.0335966	0.22461	0.148265	0.989985	0.545124
10/04/2016 21:38	10/04/2016 23:38	0.0545042	0.220196	0.11899	1.06501	0.505544
10/04/2016 21:43	10/04/2016 23:43	0.0702924	0.233928	0.18967	1.02695	0.547886
10/04/2016 21:48	10/04/2016 23:48	0.03731	0.213286	0.135731	0.863499	0.499424
10/04/2016 21:53	10/04/2016 23:53	0.0467757	0.21546	0.197218	0.961556	0.533891
10/04/2016 21:58	10/04/2016 23:58	0.0417701	0.220984	0.147818	0.88457	0.512572
10/04/2016 22:03	11/04/2016 0:03	0.0355608	0.222212	0.0695425	0.796833	0.520738
10/04/2016 22:08	11/04/2016 0:08	0.0153492	0.202786	0.116649	0.752687	0.536277
10/04/2016 22:13	11/04/2016 0:13	0.0236957	0.204034	0.0586885	0.676925	0.55768
10/04/2016 22:18	11/04/2016 0:18	0.0341638	0.220519	0.17417	0.838229	0.517828
10/04/2016 22:23	11/04/2016 0:23	0.0538993	0.228881	0.0865595	0.728	0.5256
10/04/2016 22:28	11/04/2016 0:28	0.0262496	0.207721	0.0798582	0.668827	0.497846
10/04/2016 22:33	11/04/2016 0:33	0.0626098	0.229888	0.139012	0.723225	0.53189
10/04/2016 22:38	11/04/2016 0:38	0.0414709	0.2222	0.0755814	0.626088	0.539992
10/04/2016 22:43	11/04/2016 0:43	0.0325243	0.221922	0.103116	0.728259	0.545812
10/04/2016 22:48	11/04/2016 0:48	0.0680334	0.243422	0.120176	0.669402	0.559119
10/04/2016 22:53	11/04/2016 0:53	0.0577605	0.230615	0.0953746	0.624322	0.56249
10/04/2016 22:58	11/04/2016 0:58	0.0438533	0.235048	0.0918637	0.781696	0.548063
10/04/2016 23:03	11/04/2016 1:03	0.0893535	0.283924	0.172874	0.898495	0.603093
10/04/2016 23:08	11/04/2016 1:08	0.0799383	0.270373	0.175665	0.883094	0.575268
10/04/2016 23:13	11/04/2016 1:13	0.0671664	0.268937	0.203291	1.02286	0.588369
10/04/2016 23:18	11/04/2016 1:18	0.101976	0.296179	0.261826	0.975059	0.622697
10/04/2016 23:23	11/04/2016 1:23	0.0614255	0.297768	0.219873	1.03745	0.594692
10/04/2016 23:28	11/04/2016 1:28	0.0718682	0.295724	0.220923	1.07161	0.610943
10/04/2016 23:33	11/04/2016 1:33	0.0597549	0.29655	0.218533	1.08055	0.609076
10/04/2016 23:38	11/04/2016 1:38	0.114975	0.322158	0.376571	1.0702	0.635239
10/04/2016 23:43	11/04/2016 1:43	0.0578344	0.229988	0.163107	0.88154	0.487412
10/04/2016 23:48	11/04/2016 1:48	0.0358626	0.255989	0.173229	0.978137	0.577361
10/04/2016 23:53	11/04/2016 1:53	0.0640203	0.259329	0.137504	0.94534	0.596011
10/04/2016 23:58	11/04/2016 1:58	0.0582551	0.268059	0.16044	0.87925	0.579735
11/04/2016 0:03	11/04/2016 2:03	0.0482128	0.267602	0.213425	0.830553	0.513632
11/04/2016 0:08	11/04/2016 2:08	0.0533047	0.27286	0.159965	0.901073	0.599647
11/04/2016 0:13	11/04/2016 2:13	0.0273336	0.261501	0.15069	0.936676	0.594081
11/04/2016 0:18	11/04/2016 2:18	0.066697	0.229356	0.144302	0.800232	0.519652
11/04/2016 0:23	11/04/2016 2:23	0.0732165	0.244775	0.149655	0.851269	0.548084
11/04/2016 0:28	11/04/2016 2:28	0.0687675	0.259021	0.172624	0.870085	0.58702
11/04/2016 0:33	11/04/2016 2:33	0.0400472	0.239266	0.119175	0.841761	0.582176
11/04/2016 0:38	11/04/2016 2:38	0.0467152	0.237762	0.10664	0.81235	0.581464
11/04/2016 0:43	11/04/2016 2:43	0.0643282	0.242018	0.108402	0.786897	0.571302
11/04/2016 0:48	11/04/2016 2:48	0.0756124	0.27422	0.108731	0.723263	0.584193
11/04/2016 0:53	11/04/2016 2:53	0.0882876	0.297416	0.156293	0.801165	0.629531
11/04/2016 0:58	11/04/2016 2:58	0.0632532	0.271119	0.141581	0.889249	0.591464
11/04/2016 1:03	11/04/2016 3:03	0.0906217	0.283366	0.209493	0.937851	0.622981
11/04/2016 1:08	11/04/2016 3:08	0.0438385	0.257375	0.116719	0.767351	0.598582
11/04/2016 1:13	11/04/2016 3:13	0.0439201	0.25245	0.222792	0.963598	0.561566
11/04/2016 1:18	11/04/2016 3:18	0.0605937	0.261167	0.125543	0.829338	0.56232
11/04/2016 1:23	11/04/2016 3:23	0.0473543	0.25993	0.133762	0.860285	0.539931
11/04/2016 1:28	11/04/2016 3:28	0.0658198	0.262656	0.141321	0.720987	0.591557
11/04/2016 1:33	11/04/2016 3:33	0.0548585	0.261585	0.115988	0.766737	0.579876
11/04/2016 1:38	11/04/2016 3:38	0.0620413	0.258092	0.109573	0.790249	0.536462
11/04/2016 1:43	11/04/2016 3:43	0.0399163	0.243354	0.105011	0.790065	0.555225
11/04/2016 1:48	11/04/2016 3:48	0.0534863	0.25847	0.18814	0.968526	0.580122
11/04/2016 1:53	11/04/2016 3:53	0.0375543	0.236897	0.0634158	0.874837	0.562943
11/04/2016 1:58	11/04/2016 3:58	0.0267433	0.242064	0.103493	0.853927	0.58909
11/04/2016 2:03	11/04/2016 4:03	0.0635159	0.26238	0.118406	0.824927	0.595594
11/04/2016 2:08	11/04/2016 4:08	0.033051	0.261529	0.188314	0.908353	0.58289
11/04/2016 2:13	11/04/2016 4:13	0.0857259	0.265661	0.194933	0.946446	0.588005
11/04/2016 2:18	11/04/2016 4:18	0.07293	0.258581	0.125953	1.03555	0.582782
11/04/2016 2:23	11/04/2016 4:23	0.0466208	0.269535	0.132237	0.927934	0.589923
11/04/2016 2:28	11/04/2016 4:28	0.0654128	0.24904	0.137248	0.978648	0.59042
11/04/2016 2:33	11/04/2016 4:33	0.0627429	0.266609	0.210327	1.19099	0.626718
11/04/2016 2:38	11/04/2016 4:38	0.069521	0.250033	0.173393	1.00895	0.616215
11/04/2016 2:43	11/04/2016 4:43	0.0500512	0.240041	0.175618	1.37669	0.539831
11/04/2016 2:48	11/04/2016 4:48	0.0954379	0.266882	0.184828	1.4821	0.614446
11/04/2016 2:53	11/04/2016 4:53	0.0655858	0.267006	0.197823	1.42964	0.618874
11/04/2016 2:58	11/04/2016 4:58	0.0518456	0.272721	0.166514	1.52509	0.636978
11/04/2016 3:03	11/04/2016 5:03	0.0649832	0.273919	0.162141	1.39839	0.620889
11/04/2016 3:08	11/04/2016 5:08	0.111662	0.252987	0.221051	1.33469	0.644243
11/04/2016 3:13	11/04/2016 5:13	0.0529211	0.258518	0.137245	1.2598	0.604127
11/04/2016 3:18	11/04/2016 5:18	0.0814056	0.259571	0.170451	1.21846	0.630603
11/04/2016 3:23	11/04/2016 5:23	0.0413563	0.249778	0.130093	0.952941	0.61995
11/04/2016 3:28	11/04/2016 5:28	0.0445091	0.247615	0.132227	0.993644	0.581027
11/04/2016 3:33	11/04/2016 5:33	0.0390092	0.205252	0.12632	0.85089	0.518804
11/04/2016 3:38	11/04/2016 5:38	0.0537908	0.250762	0.160893	0.876096	0.582399
11/04/2016 3:43	11/04/2016 5:43	0.0534869	0.23408	0.0921563	0.801198	0.572273
11/04/2016 3:48	11/04/2016 5:48	0.0447313	0.226471	0.156643	0.798144	0.563635
11/04/2016 3:53	11/04/2016 5:53	0.0469124	0.218759	0.104562	0.785684	0.587266
11/04/2016 3:58	11/04/2016 5:58	0.0456396	0.235925	0.121202	0.836463	0.606254
11/04/2016 4:03	11/04/2016 6:03	0.0639671	0.232971	0.126652	0.757584	0.582497
11/04/2016 4:08	11/04/2016 6:08	0.0460156	0.223083	0.0519051	0.679033	0.574712
11/04/2016 4:13	11/04/2016 6:13	0.0334842	0.217885	0.0565269	0.674159	0.578041
11/04/2016 4:18	11/04/2016 6:18	0.0504425	0.236299	0.0774359	0.774812	0.597712
11/04/2016 4:23	11/04/2016 6:23	0.0316667	0.223132	0.080798	0.672444	0.55769
11/04/2016 4:28	11/04/2016 6:28	0.0347615	0.208005	0.0360729	0.606345	0.546485
11/04/2016 4:33	11/04/2016 6:33	0.0627568	0.221398	0.0543742	0.529777	0.521126
11/04/2016 4:38	11/04/2016 6:38	0.0871802	0.280258	0.0904052	0.673785	0.552368
11/04/2016 4:43	11/04/2016 6:43	0.118155	0.26825	0.129999	0.672942	0.543577
11/04/2016 4:48	11/04/2016 6:48	0.0535514	0.240919	0.0990517	0.555826	0.494933
11/04/2016 4:53	11/04/2016 6:53	0.0446713	0.169516	0.0535379	0.465576	0.407754
11/04/2016 4:58	11/04/2016 6:58	0.0909893	0.242685	0.119312	0.554447	0.479528
11/04/2016 5:03	11/04/2016 7:03	0.0972721	0.250072	0.0823207	0.554462	0.521766
11/04/2016 5:08	11/04/2016 7:08	0.110087	0.267004	0.102952	0.579037	0.537156
11/04/2016 5:13	11/04/2016 7:13	0.092089	0.22584	0.0805054	0.478645	0.495811
11/04/2016 5:18	11/04/2016 7:18	0.0822164	0.20816	0.0931238	0.560014	0.437535
11/04/2016 5:23	11/04/2016 7:23	0.069916	0.179328	0.0696441	0.430973	0.378371
11/04/2016 5:28	11/04/2016 7:28	0.109207	0.229729	0.112763	0.626717	0.451967
11/04/2016 5:33	11/04/2016 7:33	0.0601865	0.203143	0.0942975	0.576974	0.434367
11/04/2016 5:38	11/04/2016 7:38	0.103534	0.24354	0.158861	2.17665	0.534316
11/04/2016 5:48	11/04/2016 7:48	0.235172	0.320577	0.30205	4.64746	0.712902
11/04/2016 5:53	11/04/2016 7:53	0.134024	0.246025	0.216767	2.66905	0.528503
11/04/2016 5:58	11/04/2016 7:58	0.0997704	0.254901	0.154724	1.27473	0.490858
11/04/2016 6:03	11/04/2016 8:03	0.0368636	0.216685	0.125094	0.810951	0.482287
11/04/2016 6:08	11/04/2016 8:08	0.137306	0.178861	0.213885	0.790066	0.478937
11/04/2016 6:13	11/04/2016 8:13	0.0472872	0.19091	0.168266	1.27206	0.59012
11/04/2016 6:18	11/04/2016 8:18	0.0965911	0.22419	0.223153	1.63734	0.673266
11/04/2016 6:23	11/04/2016 8:23	0.0829076	0.215552	0.2254	1.3328	0.573811
