PMF_Time_Start	PMF_Time_Stop	HOA	BBOA	LO-OOA	MO-OOA
26/04/2016 16:00	26/04/2016 17:00	0.056712594	0.14731207	0.50276971	0.72089893
26/04/2016 17:00	26/04/2016 18:00	0.15920062	0.15659076	0.66733736	0.87926447
26/04/2016 18:00	26/04/2016 19:00	0.018073976	0.37704569	0.68915683	0.81582183
26/04/2016 19:00	26/04/2016 20:00	0.021943457	0.26700494	0.75451255	0.50967443
26/04/2016 20:00	26/04/2016 21:00	0.030805644	0.33831015	0.70396787	0.89437771
26/04/2016 21:00	26/04/2016 22:00	0.031658135	0.2485068	0.63044703	0.52806592
26/04/2016 22:00	26/04/2016 23:00	0.080791287	0.45524943	0.79358822	0.71807992
26/04/2016 23:00	27/04/2016 0:00	0.043969721	0.086242557	0.8016054	0.766554
27/04/2016 0:00	27/04/2016 1:00	0.000827877	0.28895873	0.39793733	0.61155522
27/04/2016 1:00	27/04/2016 2:00	0.04044148	0.14944512	0.20969355	0.18338436
27/04/2016 2:00	27/04/2016 3:00	0.10883345	0.016159276	0.27786475	0.33158737
27/04/2016 3:00	27/04/2016 4:00	0.045254935	0.014701575	0.33665597	0.20814778
27/04/2016 4:00	27/04/2016 5:00	0.072129324	0.23589957	0.16719897	0.28842276
27/04/2016 5:00	27/04/2016 6:00	0.17877349	0.091415249	0.44102865	0.48158446
27/04/2016 6:00	27/04/2016 7:00	0.30555442	0.43416148	0.69417083	0.50758237
27/04/2016 7:00	27/04/2016 8:00	0.10671598	0.67182845	1.0467265	1.0199027
27/04/2016 8:00	27/04/2016 9:00	0.048397373	0.40985039	0.86547929	0.60059845
27/04/2016 9:00	27/04/2016 10:00	0.12066	0.36793885	0.91303867	0.97290289
27/04/2016 10:00	27/04/2016 11:00	0.11349391	0.33401936	0.84330106	0.65380234
27/04/2016 11:00	27/04/2016 12:00	0.064063191	0.20399696	0.79185218	0.97882551
27/04/2016 12:00	27/04/2016 13:00	0.1496017	0.039787471	0.77724046	0.52668357
27/04/2016 13:00	27/04/2016 14:00	0.006306298	0.20069183	0.79103798	0.6640988
27/04/2016 14:00	27/04/2016 15:00	0.01775302	0.26529142	0.75814617	0.68888164
27/04/2016 15:00	27/04/2016 16:00	0.065778367	0.14274153	0.81229651	1.2006145
27/04/2016 16:00	27/04/2016 17:00	0.10223223	0.12712124	0.78467798	0.84217024
27/04/2016 17:00	27/04/2016 18:00	0.068292513	0.3737357	0.73402017	0.76202869
27/04/2016 18:00	27/04/2016 19:00	0.058485303	0.31656215	1.2382314	1.2549995
27/04/2016 19:00	27/04/2016 20:00	0.18825836	0.83433574	1.3745413	1.5005047
27/04/2016 20:00	27/04/2016 21:00	0.22110039	0.94618762	1.7471857	1.499647
28/04/2016 14:00	28/04/2016 15:00	0.030459994	0.1055642	0.95414227	0.87574476
28/04/2016 15:00	28/04/2016 16:00	0.035769172	0.10534973	0.657076	0.66345358
28/04/2016 16:00	28/04/2016 17:00	0.005958109	0.20673586	0.63941568	0.74734032
28/04/2016 17:00	28/04/2016 18:00	1.4229407	0.68291193	0.64700752	0.95489073
28/04/2016 18:00	28/04/2016 19:00	1.5086128	3.4155223	2.4775472	1.8524127
28/04/2016 19:00	28/04/2016 20:00	0.19327977	0.29940638	1.18297	1.0266671
28/04/2016 20:00	28/04/2016 21:00	0.48666054	1.0888611	1.7396399	1.6126708
28/04/2016 21:00	28/04/2016 22:00	0.60286611	1.3391161	2.2062595	1.8949531
28/04/2016 22:00	28/04/2016 23:00	0.52025634	1.2307882	2.3424127	2.2240925
28/04/2016 23:00	29/04/2016 0:00	0.62612975	1.2970866	2.1517396	1.870106
29/04/2016 0:00	29/04/2016 1:00	1.4049877	2.4726989	3.6348553	2.4932601
29/04/2016 1:00	29/04/2016 2:00	0.76906914	1.5446235	2.5557675	1.8084882
29/04/2016 2:00	29/04/2016 3:00	0.087621078	0.68303978	1.9955639	1.4295211
29/04/2016 3:00	29/04/2016 4:00	0.19768345	0.5630424	1.6572169	1.0426468
29/04/2016 4:00	29/04/2016 5:00	0.22464265	0.40005133	1.3591076	1.5389552
29/04/2016 5:00	29/04/2016 6:00	0.22092304	0.61607319	1.5468173	1.3933278
29/04/2016 6:00	29/04/2016 7:00	0.36582825	0.29356474	1.5858737	1.4792655
29/04/2016 7:00	29/04/2016 8:00	0.15302856	0.94068182	2.0494363	1.7917989
29/04/2016 8:00	29/04/2016 9:00	0.18918568	0.66302949	1.5562773	1.5942086
29/04/2016 9:00	29/04/2016 10:00	0.19414644	0.26459438	1.5473496	1.3716438
29/04/2016 10:00	29/04/2016 11:00	0.051927987	0.074492954	1.3466259	1.0073181
29/04/2016 11:00	29/04/2016 12:00	0.12646209	0.081375152	0.91612625	0.95242238
29/04/2016 12:00	29/04/2016 13:00	0.021468071	0.2476272	1.0701691	0.98535943
29/04/2016 13:00	29/04/2016 14:00	0.071674697	0.1790624	0.83365208	0.68298006
29/04/2016 14:00	29/04/2016 15:00	0.083141051	0.11133688	0.91197211	1.0982659
29/04/2016 15:00	29/04/2016 16:00	0.084718868	0.34551451	0.55118465	0.84145021
29/04/2016 16:00	29/04/2016 17:00	0.073200069	0.26227027	1.3849916	1.2141479
29/04/2016 17:00	29/04/2016 18:00	0.17530397	0.72587043	1.1655091	1.2596498
29/04/2016 18:00	29/04/2016 19:00	0.35927004	0.41348138	1.6732255	1.5454037
29/04/2016 19:00	29/04/2016 20:00	0.23606896	0.75440931	1.7166884	1.4195163
29/04/2016 20:00	29/04/2016 21:00	0.17518495	0.30129746	1.5520563	1.5936201
29/04/2016 21:00	29/04/2016 22:00	0.24388099	0.49279732	1.6073061	1.5937455
29/04/2016 22:00	29/04/2016 23:00	0.17066979	0.39159405	1.9426594	2.1561706
29/04/2016 23:00	30/04/2016 0:00	0.13278568	0.40860322	1.6560167	1.5889283
30/04/2016 0:00	30/04/2016 1:00	0.041166015	0.30173373	1.2979325	1.059263
30/04/2016 1:00	30/04/2016 2:00	0.035225142	0.23080698	1.2892622	1.1243992
30/04/2016 2:00	30/04/2016 3:00	0.034086194	0.3029528	0.96157175	0.57765508
30/04/2016 3:00	30/04/2016 4:00	0.10089225	0.20100327	0.83326107	0.7968927
30/04/2016 4:00	30/04/2016 5:00	0.05180404	0.045005891	0.8634873	0.7946384
30/04/2016 5:00	30/04/2016 6:00	0.051287815	0.061440986	1.1335319	0.92997313
30/04/2016 6:00	30/04/2016 7:00	0.077154927	0.053101879	1.0190326	1.0338577
30/04/2016 7:00	30/04/2016 8:00	0.021390576	0.024128301	1.1066278	1.027662
30/04/2016 8:00	30/04/2016 9:00	0.1200833	0.12157298	1.0371469	0.91528881
30/04/2016 9:00	30/04/2016 10:00	0.19985688	0.095719293	1.0401806	1.0170825
30/04/2016 10:00	30/04/2016 11:00	0.10613073	0.30000761	0.9169668	0.76633394
30/04/2016 11:00	30/04/2016 12:00	0.063388862	0.31619397	0.98659551	1.0911251
30/04/2016 12:00	30/04/2016 13:00	0.09476573	0.015103642	1.1814427	1.0673056
30/04/2016 13:00	30/04/2016 14:00	0.042371679	0.16576836	1.0337489	0.81806844
30/04/2016 14:00	30/04/2016 15:00	0.15231028	0.059633106	0.95964968	0.8688798
30/04/2016 15:00	30/04/2016 16:00	0.002618051	0.053087924	0.85855877	0.967758
30/04/2016 16:00	30/04/2016 17:00	0.001896425	0.09827055	0.718346	1.0041491
30/04/2016 17:00	30/04/2016 18:00	0.013043876	0.12075217	0.67994142	0.87831175
30/04/2016 18:00	30/04/2016 19:00	0.095269755	0.35695702	0.73819321	0.91008204
30/04/2016 19:00	30/04/2016 20:00	0.22059752	0.27168578	1.2802699	0.90534574
30/04/2016 20:00	30/04/2016 21:00	0.80583537	1.9724191	3.1253657	2.7118089
30/04/2016 21:00	30/04/2016 22:00	0.61674649	1.3661145	3.1509571	2.2549968
30/04/2016 22:00	30/04/2016 23:00	0.3408381	0.8001973	1.396439	0.84311545
30/04/2016 23:00	01/05/2016 0:00	0.19103113	0.65134859	1.3267184	1.4082599
01/05/2016 0:00	01/05/2016 1:00	0.059354737	0.63778609	1.1337821	1.0593402
01/05/2016 1:00	01/05/2016 2:00	0.59059584	1.4186105	2.715476	1.9106936
01/05/2016 2:00	01/05/2016 3:00	1.0340484	1.3694049	2.6042092	2.0865116
01/05/2016 3:00	01/05/2016 4:00	1.1454219	0.84872824	2.2450831	2.0330458
01/05/2016 4:00	01/05/2016 5:00	0.75922221	0.89855725	2.2774246	1.8082978
01/05/2016 5:00	01/05/2016 6:00	0.23452812	1.0014158	1.8761481	1.6368848
01/05/2016 6:00	01/05/2016 7:00	0.31024978	0.38994637	1.8278246	1.488621
01/05/2016 7:00	01/05/2016 8:00	0.12849361	0.42984015	1.282879	1.1720192
01/05/2016 8:00	01/05/2016 9:00	0.16047256	0.18327683	1.0602382	0.95188588
01/05/2016 9:00	01/05/2016 10:00	0.15005623	0.23772904	0.97058028	0.84046549
01/05/2016 10:00	01/05/2016 11:00	0.010346833	0.073832706	1.1480609	1.2136209
01/05/2016 11:00	01/05/2016 12:00	0.18364866	0.10448658	0.82783657	0.79123527
01/05/2016 12:00	01/05/2016 13:00	0.11741287	0.071716502	0.89252824	0.77984256
01/05/2016 13:00	01/05/2016 14:00	0.10059207	0.21850458	0.62764502	0.63172537
01/05/2016 14:00	01/05/2016 15:00	0.17122009	0.073835105	0.56738651	0.71255744
01/05/2016 15:00	01/05/2016 16:00	0.043370306	0.075049572	1.0154991	0.99350762
01/05/2016 16:00	01/05/2016 17:00	0.11308771	0.11526227	0.53091383	0.58589083
01/05/2016 17:00	01/05/2016 18:00	0.054251082	0.066623524	0.9908815	0.77542633
01/05/2016 18:00	01/05/2016 19:00	0.17062123	0.000781149	0.44286859	0.62662041
01/05/2016 19:00	01/05/2016 20:00	0.25429422	0.21546684	0.84759438	0.81544292
01/05/2016 20:00	01/05/2016 21:00	0.1860766	0.17663337	0.84867066	0.67437476
01/05/2016 21:00	01/05/2016 22:00	0.18992662	0.046781726	0.6194939	0.4814887
01/05/2016 22:00	01/05/2016 23:00	0.066685401	0.13247752	0.64746946	0.82398611
01/05/2016 23:00	02/05/2016 0:00	0.084830023	0.18500532	0.42164648	0.4468016
02/05/2016 0:00	02/05/2016 1:00	0.06483978	0.17449889	0.42940098	0.68189853
02/05/2016 1:00	02/05/2016 2:00	0.031130526	0.14038494	0.60967869	0.52514619
02/05/2016 2:00	02/05/2016 3:00	0.070420496	0.082461871	0.83116686	0.81532437
02/05/2016 3:00	02/05/2016 4:00	0.089268945	0.21264806	0.69184977	0.85915607
02/05/2016 4:00	02/05/2016 5:00	0.043156158	0.25098199	0.87915391	0.81259733
02/05/2016 5:00	02/05/2016 6:00	0.15407781	0.10213234	0.50843364	0.52049297
02/05/2016 6:00	02/05/2016 7:00	0.06337513	0.15034126	0.79664516	0.67654622
02/05/2016 7:00	02/05/2016 8:00	0.11171373	0.095166169	0.67521918	0.6920442
02/05/2016 8:00	02/05/2016 9:00	0.064857498	0.1232498	0.86153615	0.82163066
02/05/2016 9:00	02/05/2016 10:00	0.19625837	0.12599079	0.70737708	0.76394832
02/05/2016 10:00	02/05/2016 11:00	0.16589695	0.089268267	0.97763985	0.90012646
02/05/2016 11:00	02/05/2016 12:00	0.032387506	0.034840479	0.70416182	0.85064107
02/05/2016 12:00	02/05/2016 13:00	0.023708232	0.072868839	0.85923612	0.7357803
02/05/2016 13:00	02/05/2016 14:00	0.07227964	0.18778253	0.62454945	0.70876896
02/05/2016 14:00	02/05/2016 15:00	0.058552667	0.090326495	1.0390947	0.94292754
02/05/2016 15:00	02/05/2016 16:00	0.10998814	0.084320955	0.69901794	0.76382571
02/05/2016 16:00	02/05/2016 17:00	0.021592505	0.25042099	0.52670366	0.42195866
02/05/2016 17:00	02/05/2016 18:00	0.049172275	0.044371661	0.54443645	0.60697889
02/05/2016 18:00	02/05/2016 19:00	0.04758139	0.13821869	0.43932468	0.42147455
02/05/2016 19:00	02/05/2016 20:00	0.040584598	0.10662802	0.46127152	0.56734884
02/05/2016 20:00	02/05/2016 21:00	0.072539337	0.008392283	0.83158171	0.79407251
02/05/2016 21:00	02/05/2016 22:00	0.031882282	0.13543747	0.85617292	0.81053305
02/05/2016 22:00	02/05/2016 23:00	0.008728327	0.092596583	0.55785096	0.50453031
02/05/2016 23:00	03/05/2016 0:00	0.087739177	0.044365123	0.3872095	0.53431594
03/05/2016 0:00	03/05/2016 1:00	0.037703678	0.16284113	0.48781407	0.61489165
03/05/2016 1:00	03/05/2016 2:00	0.015555168	0.16993681	0.5446983	0.52377057
03/05/2016 2:00	03/05/2016 3:00	0.084188111	0.011680673	0.5444569	0.87374926
03/05/2016 3:00	03/05/2016 4:00	0.01733369	0.1155484	0.91884291	0.78980315
03/05/2016 4:00	03/05/2016 5:00	0.1078744	0.13873783	0.62167966	0.43788195
03/05/2016 5:00	03/05/2016 6:00	0.073402539	0.086862072	0.78325039	0.6747027
03/05/2016 6:00	03/05/2016 7:00	0.087864295	0.09503343	0.64822841	0.65584111
03/05/2016 7:00	03/05/2016 8:00	0.021041304	0.077551559	0.70511568	0.7417295
03/05/2016 8:00	03/05/2016 9:00	0.12377546	0.098219849	0.55254036	0.62321734
03/05/2016 9:00	03/05/2016 10:00	0.073824316	0.36255822	0.60688269	0.43585563
03/05/2016 10:00	03/05/2016 11:00	0.17270021	0.286414	0.4970189	0.48128331
03/05/2016 11:00	03/05/2016 12:00	0.082168967	0.15002169	0.91052604	0.99145198
03/05/2016 12:00	03/05/2016 13:00	0.11504418	0.03827456	0.77530563	0.70092386
03/05/2016 13:00	03/05/2016 14:00	0.00998514	0.39155975	0.47904789	0.44593662
03/05/2016 14:00	03/05/2016 15:00	0.098369777	0.19834824	0.55587012	0.50685799
03/05/2016 15:00	03/05/2016 16:00	0.076365881	0.25070313	0.72941613	0.69107252
03/05/2016 16:00	03/05/2016 17:00	0.001290394	0.33747244	1.0262504	0.88998407
03/05/2016 17:00	03/05/2016 18:00	0.087309405	0.33142123	0.9310143	0.83265102
03/05/2016 18:00	03/05/2016 19:00	0.10083757	0.06061209	0.70874059	0.7463553
03/05/2016 19:00	03/05/2016 20:00	0.033153933	0.20838465	0.98873591	0.68318099
03/05/2016 20:00	03/05/2016 21:00	0.050318833	0.33732519	1.0650775	0.92314631
03/05/2016 21:00	03/05/2016 22:00	0.046965793	0.51934493	0.71630257	0.72202373
03/05/2016 22:00	03/05/2016 23:00	0.085192218	0.17680353	0.91440278	0.75197762
03/05/2016 23:00	04/05/2016 0:00	0.086869344	0.11574652	0.71944505	0.96356332
04/05/2016 0:00	04/05/2016 1:00	0.095865332	0.31738871	0.6783784	0.61317462
04/05/2016 1:00	04/05/2016 2:00	0.030491302	0.25029516	0.39093438	0.31333643
04/05/2016 2:00	04/05/2016 3:00	0.079502337	0.14980063	0.4586983	0.55137819
04/05/2016 3:00	04/05/2016 4:00	0.059186928	0.054624557	0.56897128	0.72353458
04/05/2016 4:00	04/05/2016 5:00	0.12412839	0.18931782	0.67445564	0.70769578
04/05/2016 5:00	04/05/2016 6:00	0.14417572	0.34351215	0.96807045	0.80789453
04/05/2016 6:00	04/05/2016 7:00	0.16849925	0.37881261	0.94382018	0.93640292
04/05/2016 7:00	04/05/2016 8:00	0.17888859	0.49590144	0.87769556	0.69403493
04/05/2016 8:00	04/05/2016 9:00	0.12374903	0.22228999	0.91803503	0.93237352
04/05/2016 9:00	04/05/2016 10:00	0.16660933	0.26974803	0.7214579	0.72450012
04/05/2016 10:00	04/05/2016 11:00	0.060307786	0.55888104	0.94953179	0.85440326
04/05/2016 11:00	04/05/2016 12:00	0.13972355	0.23135856	1.1514348	0.768812
04/05/2016 12:00	04/05/2016 13:00	0.041206263	0.40397975	0.82343507	0.97061682
04/05/2016 13:00	04/05/2016 14:00	0.23512635	0.12204453	1.1416101	1.2198749
04/05/2016 14:00	04/05/2016 15:00	0.13455096	0.55995572	0.75861102	0.59975529
04/05/2016 15:00	04/05/2016 16:00	0.13269849	0.14484979	0.84172171	0.70745087
04/05/2016 16:00	04/05/2016 17:00	0.054070599	0.3662028	0.77624255	0.9799692
04/05/2016 17:00	04/05/2016 18:00	0.15595125	0.42094645	0.72925788	0.75293815
04/05/2016 18:00	04/05/2016 19:00	0.22676776	0.71261996	1.6932542	1.347513
04/05/2016 19:00	04/05/2016 20:00	0.12162631	0.88977331	1.6546253	1.3487425
04/05/2016 20:00	04/05/2016 21:00	0.1716655	0.38835424	1.0541776	0.82570094
04/05/2016 21:00	04/05/2016 22:00	0.056960166	0.38448182	1.0106806	0.788459
04/05/2016 22:00	04/05/2016 23:00	0.081969231	0.27527031	0.79580021	0.98101461
04/05/2016 23:00	05/05/2016 0:00	0.098157883	0.13098632	0.95286113	0.99279928
05/05/2016 0:00	05/05/2016 1:00	0.019166978	0.14235751	0.7074542	0.80126333
05/05/2016 1:00	05/05/2016 2:00	0.098054737	0.22391547	0.7511822	0.72040194
05/05/2016 2:00	05/05/2016 3:00	0.10249582	0.26890957	0.59703702	0.62474042
05/05/2016 3:00	05/05/2016 4:00	0.07586927	0.47117472	0.51668888	0.49194309
05/05/2016 4:00	05/05/2016 5:00	0.13438267	0.30026504	1.0918392	0.91118079
05/05/2016 5:00	05/05/2016 6:00	0.22284254	0.2184317	0.66504896	0.71283209
05/05/2016 6:00	05/05/2016 7:00	0.18841483	0.48052472	0.97152454	0.78241175
05/05/2016 7:00	05/05/2016 8:00	0.29949033	0.37732792	1.2496964	0.94075221
05/05/2016 8:00	05/05/2016 9:00	0.083655298	0.22069095	1.0148624	1.1059186
05/05/2016 9:00	05/05/2016 10:00	0.14190052	0.51768374	0.97985893	0.87411237
05/05/2016 10:00	05/05/2016 11:00	0.23023729	0.42111984	1.076019	0.65811634
05/05/2016 11:00	05/05/2016 12:00	0.2315544	0.4164516	1.1938632	1.0176386
05/05/2016 12:00	05/05/2016 13:00	0.1286727	0.39460075	1.4866875	1.4697521
05/05/2016 13:00	05/05/2016 14:00	0.12366557	0.46078134	1.3681159	1.1601615
05/05/2016 14:00	05/05/2016 15:00	0.15971601	0.54107714	1.0034765	1.1491324
05/05/2016 15:00	05/05/2016 16:00	0.19044486	0.4388203	1.1367025	1.1761955
05/05/2016 16:00	05/05/2016 17:00	0.12887087	0.2335007	1.0090783	1.1212207
05/05/2016 17:00	05/05/2016 18:00	0.20801564	0.10980328	0.76625776	0.90963763
05/05/2016 18:00	05/05/2016 19:00	0.13453498	0.56100923	0.79455948	0.72937334
05/05/2016 19:00	05/05/2016 20:00	0.20587736	0.81204998	1.5846671	1.1932597
05/05/2016 20:00	05/05/2016 21:00	0.31007975	0.91915387	1.7149246	1.3350108
05/05/2016 21:00	05/05/2016 22:00	0.30117705	0.94847745	1.500926	1.0932344
05/05/2016 22:00	05/05/2016 23:00	0.14567512	0.66543698	1.4981866	1.4538472
05/05/2016 23:00	06/05/2016 0:00	0.21801972	0.35014167	1.682698	1.193458
06/05/2016 0:00	06/05/2016 1:00	0.17870961	0.2367737	1.1077007	1.4247763
06/05/2016 1:00	06/05/2016 2:00	0.038737655	0.49826989	1.03008	1.0260818
06/05/2016 2:00	06/05/2016 3:00	0.20139073	0.27771893	1.2884339	1.1149912
06/05/2016 3:00	06/05/2016 4:00	0.14599477	0.22103746	1.1496089	0.94812971
06/05/2016 4:00	06/05/2016 5:00	0.19169959	0.29602855	1.201712	1.0250143
06/05/2016 5:00	06/05/2016 6:00	0.33896834	0.48722377	1.2396293	1.2213012
06/05/2016 6:00	06/05/2016 7:00	0.26886886	0.70893484	1.5063074	1.3688585
06/05/2016 7:00	06/05/2016 8:00	0.3882331	0.61628681	1.5445955	1.3548827
06/05/2016 8:00	06/05/2016 9:00	0.615417	0.39453435	1.7462976	1.7228559
06/05/2016 9:00	06/05/2016 10:00	0.13593745	0.91440839	1.1062382	0.9396987
06/05/2016 10:00	06/05/2016 11:00	0.03821481	0.40171513	1.2958273	1.0624762
06/05/2016 11:00	06/05/2016 12:00	0.062294442	0.42734802	0.97415167	0.9920097
06/05/2016 12:00	06/05/2016 13:00	0.26781163	0.18267037	0.72473377	0.49664876
06/05/2016 13:00	06/05/2016 14:00	0.27195653	0.33664632	1.1709431	1.0425779
06/05/2016 14:00	06/05/2016 15:00	0.20514737	0.013562291	0.8109467	0.66102928
06/05/2016 15:00	06/05/2016 16:00	0.17729427	0.017105576	0.55741584	0.46305338
06/05/2016 16:00	06/05/2016 17:00	0.1540432	0.25073761	0.49816394	0.56641722
06/05/2016 17:00	06/05/2016 18:00	0.33022031	0.86691648	0.84948331	0.66440177
06/05/2016 18:00	06/05/2016 19:00	0.46666354	0.2848365	1.6036136	1.3150007
06/05/2016 19:00	06/05/2016 20:00	0.21437111	0.7344805	1.2488141	1.0382187
06/05/2016 20:00	06/05/2016 21:00	0.29381007	0.96764898	1.6807742	1.5001591
06/05/2016 21:00	06/05/2016 22:00	0.039428953	0.6319536	1.5833569	1.2284123
06/05/2016 22:00	06/05/2016 23:00	0.15238738	0.51095426	1.1225822	1.4872534
06/05/2016 23:00	07/05/2016 0:00	0.14495642	0.69464391	1.1173084	1.1676832
07/05/2016 0:00	07/05/2016 1:00	0.22371766	0.062305983	1.2110157	1.4274552
07/05/2016 1:00	07/05/2016 2:00	0.28760386	0.32679302	1.2677402	1.2593141
07/05/2016 2:00	07/05/2016 3:00	0.075345226	0.38973567	1.3775197	0.943088
07/05/2016 3:00	07/05/2016 4:00	0.25443953	0.49064669	1.0826774	0.84046489
07/05/2016 4:00	07/05/2016 5:00	0.13309206	0.46622345	1.2475572	0.78816682
07/05/2016 5:00	07/05/2016 6:00	0.17010918	0.29414484	1.3752915	0.92067331
07/05/2016 6:00	07/05/2016 7:00	0.061265029	0.54408783	1.4048733	1.0795623
07/05/2016 7:00	07/05/2016 8:00	0.023193562	0.51612341	0.72274941	0.52950883
07/05/2016 8:00	07/05/2016 9:00	0.15437651	0.055421907	0.81460547	0.96506536
07/05/2016 9:00	07/05/2016 10:00	0.12332028	0.22311495	0.87218475	1.0096639
07/05/2016 10:00	07/05/2016 11:00	0.2848936	0.21839947	0.89722908	1.1578672
07/05/2016 11:00	07/05/2016 12:00	0.028206889	0.15141447	0.88596511	0.98596919
07/05/2016 12:00	07/05/2016 13:00	0.073829733	0.11955439	0.77052146	0.70419502
07/05/2016 13:00	07/05/2016 14:00	0.051200472	0.077678278	1.0712187	0.68105257
07/05/2016 14:00	07/05/2016 15:00	0.034939133	0.1738815	0.74049705	1.022774
07/05/2016 15:00	07/05/2016 16:00	0.11219868	0.3743909	1.3506172	1.1255192
07/05/2016 16:00	07/05/2016 17:00	0.20797367	0.42095569	0.88830495	0.78983176
07/05/2016 17:00	07/05/2016 18:00	0.091452971	0.46390274	1.1090645	0.8752805
07/05/2016 18:00	07/05/2016 19:00	0.26802784	0.43237299	0.82041109	0.52534831
07/05/2016 19:00	07/05/2016 20:00	0.1143933	0.47490031	1.1961696	1.020659
07/05/2016 20:00	07/05/2016 21:00	0.1073256	0.49918586	1.1669587	1.1162399
07/05/2016 21:00	07/05/2016 22:00	0.11157972	0.45727611	1.0060763	1.0672908
07/05/2016 22:00	07/05/2016 23:00	0.086537369	0.72051531	1.4547151	1.1966928
07/05/2016 23:00	08/05/2016 0:00	0.35596886	0.28309587	1.3163831	1.194587
08/05/2016 0:00	08/05/2016 1:00	0.19006154	0.34291729	1.31815	0.98340535
08/05/2016 1:00	08/05/2016 2:00	0.12910165	0.36907881	1.1181673	0.9735437
08/05/2016 2:00	08/05/2016 3:00	0.070731997	0.23736528	1.2287784	1.1345387
08/05/2016 3:00	08/05/2016 4:00	0.25949922	0.034202076	0.71990311	0.82882041
08/05/2016 4:00	08/05/2016 5:00	0.098282158	0.25458694	1.114969	1.1015182
08/05/2016 5:00	08/05/2016 6:00	0.065848663	0.30767894	1.1377159	1.0332679
08/05/2016 6:00	08/05/2016 7:00	0.073935971	0.15013115	1.1793683	1.1153764
08/05/2016 7:00	08/05/2016 8:00	0.09097039	0.13648123	1.1874895	0.97697473
08/05/2016 8:00	08/05/2016 9:00	0.15103488	0.080093823	1.1805639	1.3525205
08/05/2016 9:00	08/05/2016 10:00	0.14083253	0.16172116	1.3798229	1.2268059
08/05/2016 10:00	08/05/2016 11:00	0.2469852	0.037804946	1.6497152	1.4047872
08/05/2016 11:00	08/05/2016 12:00	0.053493172	0.20442997	1.5363754	1.3430755
08/05/2016 12:00	08/05/2016 13:00	0.079825237	0.48249888	1.1051922	0.9505865
08/05/2016 13:00	08/05/2016 14:00	0.044236563	0.60877985	2.159487	1.522436
08/05/2016 14:00	08/05/2016 15:00	0.14990923	0.42227641	1.5545453	1.4087996
08/05/2016 15:00	08/05/2016 16:00	0.24442764	0.63921833	2.2176359	1.5447901
08/05/2016 16:00	08/05/2016 17:00	0.095893145	0.031679489	1.1843419	1.0332897
08/05/2016 17:00	08/05/2016 18:00	0.17551284	0.17958155	1.0777781	0.96419019
08/05/2016 18:00	08/05/2016 19:00	0.034693379	0.65728867	1.3179086	0.80124205
08/05/2016 19:00	08/05/2016 20:00	0.057862807	0.37661561	0.75046802	0.65368271
08/05/2016 20:00	08/05/2016 21:00	0.15811995	0.26865593	0.96924895	1.327296
08/05/2016 21:00	08/05/2016 22:00	0.22784847	0.43639287	1.2764013	1.1821538
08/05/2016 22:00	08/05/2016 23:00	0.15561613	0.58266664	1.3119396	0.77246052
08/05/2016 23:00	09/05/2016 0:00	0.060888659	0.32201284	1.1001681	0.65381491
09/05/2016 0:00	09/05/2016 1:00	0.049292259	0.47145817	1.1354092	0.93803918
09/05/2016 1:00	09/05/2016 2:00	0.020248432	0.31717336	0.90472537	0.70908201
09/05/2016 2:00	09/05/2016 3:00	0.092106082	0.21314037	0.50030869	0.70921898
09/05/2016 3:00	09/05/2016 4:00	0.048070773	0.22989374	0.75596702	0.4594619
09/05/2016 4:00	09/05/2016 5:00	0.015857486	0.32357362	0.78929502	0.65411246
09/05/2016 5:00	09/05/2016 6:00	0.131584	0.20618221	0.68028545	0.71551049
09/05/2016 6:00	09/05/2016 7:00	0.10232491	0.16955288	0.44399104	0.4874154
09/05/2016 7:00	09/05/2016 8:00	0.116847	0.089550629	0.52021241	0.62029058
09/05/2016 8:00	09/05/2016 9:00	0.036970943	0.10504446	0.47737449	0.47304446
09/05/2016 9:00	09/05/2016 10:00	0.075934537	0.00410244	0.61649406	0.51269126
09/05/2016 10:00	09/05/2016 11:00	0.051080216	0.18038382	0.86471462	0.81460917
09/05/2016 11:00	09/05/2016 12:00	0.14699733	0.03101751	0.82856911	0.28978279
09/05/2016 12:00	09/05/2016 13:00	0.010439314	0.16514775	1.0393509	0.98463869
09/05/2016 13:00	09/05/2016 14:00	0.072273538	0.14840031	0.8653782	0.99737448
09/05/2016 14:00	09/05/2016 15:00	0.009855358	0.15666129	0.9797383	0.97973233
09/05/2016 15:00	09/05/2016 16:00	0.12589015	0.072748348	0.74935579	0.97860962
09/05/2016 16:00	09/05/2016 17:00	0.10565576	0.013760631	1.0648365	0.87648499
09/05/2016 17:00	09/05/2016 18:00	0.099018492	0.10854135	0.94407731	0.57808268
09/05/2016 18:00	09/05/2016 19:00	0.16466939	0.33003449	1.0496576	0.83483762
09/05/2016 19:00	09/05/2016 20:00	0.21875428	0.23905872	1.3370894	1.2104974
09/05/2016 20:00	09/05/2016 21:00	0.14382057	0.43622178	1.513914	1.2173995
09/05/2016 21:00	09/05/2016 22:00	0.066287674	0.27687314	1.3740648	0.90920269
09/05/2016 22:00	09/05/2016 23:00	0.011540622	0.36246112	1.2086778	0.76205307
09/05/2016 23:00	10/05/2016 0:00	0.096671633	0.18341455	1.0944707	1.0591931
10/05/2016 0:00	10/05/2016 1:00	0.11496891	0.14230864	0.80970055	1.0532095
