PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	BBOA	OOA1	OOA2	OOA3_BB-aq
01/10/2013 5:25	01/10/2013 5:29	0.148899958	0	0.722414609	0.014911536	0.266676351
01/10/2013 5:29	01/10/2013 5:34	0.132156344	0.024740986	0.717755456	0	0.259984407
01/10/2013 5:34	01/10/2013 5:39	0.123864629	0.000635875	0.692577155	0.027714369	0.25781029
01/10/2013 5:39	01/10/2013 5:43	0.11952098	0	0.716259156	0.025000346	0.281293477
01/10/2013 5:43	01/10/2013 5:48	0.136645038	0.004019239	0.750017568	0	0.265907725
01/10/2013 5:48	01/10/2013 5:53	0.255715748	0.009885717	0.775875489	0.042946836	0.218850423
01/10/2013 5:53	01/10/2013 5:57	0.463465322	0.02891772	0.728093269	0	0.284659104
01/10/2013 5:57	01/10/2013 6:02	0.64834237	0.038336385	0.773529531	0	0.274265884
01/10/2013 6:02	01/10/2013 6:07	0.466657905	0	0.70157233	0.073162554	0.250147427
01/10/2013 6:07	01/10/2013 6:11	0.297394966	0.013417018	0.73157869	0	0.242150622
01/10/2013 6:11	01/10/2013 6:16	0.372884363	0.044917785	0.687444766	0.017901904	0.252386787
01/10/2013 6:16	01/10/2013 6:21	0.443984115	0.028757278	0.813258506	0	0.251176253
01/10/2013 6:21	01/10/2013 6:25	0.347898121	0.01322965	0.7688988	0	0.298513887
01/10/2013 6:25	01/10/2013 6:30	0.401762196	0.05977458	0.753150364	0	0.234547737
01/10/2013 6:30	01/10/2013 6:35	0.412023701	0.017688147	0.7632029	0	0.24834094
01/10/2013 6:35	01/10/2013 6:39	0.493281631	0.014505256	0.776998738	0.036417787	0.258183739
01/10/2013 6:39	01/10/2013 6:44	0.478235577	0.06044848	0.807077608	0	0.254464354
01/10/2013 6:44	01/10/2013 6:49	0.523958072	0.101434978	0.820941386	0	0.229857505
01/10/2013 6:49	01/10/2013 6:53	0.534621437	0.042091921	0.870778623	0	0.248170601
01/10/2013 6:53	01/10/2013 6:58	0.5063079	0.030858749	0.888364387	0	0.284915513
01/10/2013 6:58	01/10/2013 7:03	0.38209061	0.029614781	0.737666414	0	0.311914283
01/10/2013 7:03	01/10/2013 7:07	0.412804508	0	0.815956619	0	0.361706102
01/10/2013 7:07	01/10/2013 7:12	0.439744911	0.013880489	0.765575408	0	0.353297536
01/10/2013 7:12	01/10/2013 7:17	0.384718801	0.019698996	0.760267712	0	0.318777187
01/10/2013 7:17	01/10/2013 7:21	0.410388687	0.007489918	0.777300905	0.002198304	0.363087319
01/10/2013 7:21	01/10/2013 7:26	0.502476794	0.021007846	0.744830569	0	0.354419385
01/10/2013 7:26	01/10/2013 7:31	0.501429854	0	0.796629629	0	0.352976809
01/10/2013 7:31	01/10/2013 7:35	0.568288354	0.017451971	0.862532269	0	0.299563645
01/10/2013 7:35	01/10/2013 7:40	0.711705417	0.097199636	0.918014794	0	0.274021019
01/10/2013 7:40	01/10/2013 7:45	0.765834347	0.073365117	0.942524108	0	0.28668987
01/10/2013 7:45	01/10/2013 8:20	0.522601977	0.004401616	0.431007539	0.155758476	0.146504073
01/10/2013 8:20	01/10/2013 8:24	0.492419163	0.013675288	0.397450941	0.249502457	0.03485705
01/10/2013 8:24	01/10/2013 8:29	0.510574275	0.048439492	0.441428734	0.189812529	0.076192465
01/10/2013 8:29	01/10/2013 17:58	0.182406885	0	0.411203118	0.42858764	0.078339149
01/10/2013 17:58	01/10/2013 18:03	0.266960943	0.04784364	0.637050152	0.360930189	0.108916043
01/10/2013 18:03	01/10/2013 18:08	0.272331111	0.023527333	0.521802222	0.499066667	0.019641956
01/10/2013 18:08	01/10/2013 18:12	0.229102222	0.007389978	0.556666667	0.50874	0.006415533
01/10/2013 18:12	01/10/2013 18:17	0.208276222	0.0150954	0.544344444	0.491573333	0.096003556
01/10/2013 18:17	01/10/2013 18:22	0.223628889	0.026138667	0.569366667	0.484368889	0.014638444
01/10/2013 18:22	01/10/2013 18:26	0.286415556	0.018450911	0.525437778	0.496777778	0.060456667
01/10/2013 18:26	01/10/2013 18:31	0.229346667	0.019177111	0.551324444	0.473026667	0.064177556
01/10/2013 18:31	01/10/2013 18:36	0.269017778	0.031950444	0.521515556	0.516391111	0.038644444
01/10/2013 18:36	01/10/2013 18:40	0.240804444	0.032515556	0.617284444	0.435022222	0.058226
01/10/2013 18:40	01/10/2013 18:45	0.237172978	0.031014041	0.494305299	0.407231126	0.001567774
01/10/2013 18:45	01/10/2013 18:50	0.30604	0.011477644	0.606268889	0.36704	0.104981778
01/10/2013 18:50	01/10/2013 18:54	0.287037778	0	0.56828	0.4968	0.039493778
01/10/2013 18:54	01/10/2013 18:59	0.314093333	0.034438	0.677237778	0.366351111	0.076246667
01/10/2013 18:59	01/10/2013 19:04	0.290242222	0.011872978	0.681248889	0.37856	0.090834889
01/10/2013 19:04	01/10/2013 19:08	0.36736	0	0.664028889	0.415406667	0.081417556
01/10/2013 19:08	01/10/2013 19:13	0.326145977	0.064177454	0.696053899	0.321237002	0.065190077
01/10/2013 19:13	01/10/2013 19:18	0.366291111	0.083682444	0.6666	0.447786667	0.070749778
01/10/2013 19:18	01/10/2013 19:22	0.30782	0.081830667	0.747408889	0.375202222	0.057175111
01/10/2013 19:22	01/10/2013 19:27	0.319544444	0.072076667	0.928575556	0.204537111	0.164305333
01/10/2013 19:27	01/10/2013 19:32	0.293913387	0.147070466	0.673884746	0.431318947	0.178839761
01/10/2013 19:32	01/10/2013 19:36	0.240448889	0.16203	0.762213333	0.409982222	0.193488222
01/10/2013 19:36	01/10/2013 19:41	0.411791111	0.115853778	0.573266667	0.58684	0.169039333
01/10/2013 19:41	01/10/2013 19:46	0.3104	0.131781556	0.49268	0.684888889	0.149763778
01/10/2013 19:46	01/10/2013 19:50	0.22354	0.130232	0.423795556	0.768548889	0.264066667
01/10/2013 19:50	01/10/2013 21:52	0.273977778	0.266462222	0.934693333	0.931864444	0.093639778
01/10/2013 21:52	01/10/2013 21:56	0.296695556	0.277257778	0.819353333	1.016257778	0.113580667
01/10/2013 21:56	01/10/2013 22:01	0.266013333	0.195256222	0.741202222	0.971737778	0.160686667
01/10/2013 22:01	01/10/2013 22:06	0.333295556	0.174366667	0.712413333	0.906002222	0.221959333
01/10/2013 22:06	01/10/2013 22:10	0.503946667	0.180308667	0.884846667	0.890435556	0.252315556
01/10/2013 22:10	01/10/2013 22:15	0.294826667	0.190166222	0.795815556	0.840155556	0.221959333
01/10/2013 22:15	01/10/2013 22:20	0.283702222	0.224326667	0.660548889	0.912184444	0.234133333
01/10/2013 22:20	01/10/2013 22:24	0.2908	0.144656444	0.745304444	0.884364444	0.223666667
01/10/2013 22:24	01/10/2013 22:29	0.361795556	0.179052667	0.917537778	0.757717778	0.184915778
01/10/2013 22:29	01/10/2013 22:34	0.391566667	0.130671111	0.864677778	0.869731111	0.274333333
01/10/2013 22:34	01/10/2013 22:38	0.437844444	0.127713333	1.003291111	0.759008889	0.121372444
01/10/2013 22:38	01/10/2013 22:43	0.508353333	0.169832889	0.875315556	0.931286667	0.283004444
01/10/2013 22:43	01/10/2013 22:48	0.426831111	0.164762667	0.927202222	0.804484444	0.124166444
01/10/2013 22:48	01/10/2013 22:52	0.361706667	0.158619778	0.674002222	0.916742222	0.24318
01/10/2013 22:52	01/10/2013 22:57	0.360015556	0.119870889	0.796944444	0.932064444	0.203102667
01/10/2013 22:57	01/10/2013 23:04	0.320568889	0.187411556	0.809644444	0.756828889	0.251006667
01/10/2013 23:04	01/10/2013 23:09	0.252306667	0.208252889	0.853153333	0.79112	0.251451111
01/10/2013 23:09	01/10/2013 23:14	0.293424444	0.159725778	0.810931111	0.791164444	0.226017778
01/10/2013 23:14	01/10/2013 23:18	0.32148	0.140266222	0.898144444	0.882051111	0.227968889
01/10/2013 23:18	01/10/2013 23:23	0.366491111	0.203140667	1.144695556	0.718202222	0.203666
01/10/2013 23:23	01/10/2013 23:28	0.432726667	0.207120444	1.051053333	0.831193333	0.124791778
01/10/2013 23:28	01/10/2013 23:32	0.292846667	0.212636444	0.89706	0.965644444	0.168522889
01/10/2013 23:32	01/10/2013 23:37	0.449615556	0.277675556	1.006126667	0.812402222	0.119567556
01/10/2013 23:37	01/10/2013 23:42	0.358948889	0.148874667	1.093762222	0.832928889	0.164484889
01/10/2013 23:42	01/10/2013 23:46	0.344042222	0.205707778	1.021111111	0.779957778	0.255664444
01/10/2013 23:46	01/10/2013 23:51	0.365311111	0.217704444	1.087291111	0.704257778	0.215857111
01/10/2013 23:51	01/10/2013 23:55	0.455888889	0.183392222	1.202166667	0.783115556	0.181836
01/10/2013 23:55	02/10/2013 0:00	0.335275556	0.203372444	1.253364444	0.599873333	0.254222222
02/10/2013 0:00	02/10/2013 0:05	0.304682222	0.224702222	1.085075556	0.767926667	0.14383
02/10/2013 0:05	02/10/2013 0:10	0.381886667	0.223884444	1.102406667	0.767191111	0.146901111
02/10/2013 0:10	02/10/2013 0:14	0.332895556	0.138597556	1.179026667	0.821164444	0.133867333
02/10/2013 0:14	02/10/2013 0:19	0.304504444	0.167387111	1.246671111	0.663717778	0.204056222
02/10/2013 0:19	02/10/2013 0:24	0.332182222	0.184297111	1.202233333	0.637388889	0.241715556
02/10/2013 0:24	02/10/2013 0:28	0.384491111	0.231213333	1.187493333	0.647306667	0.2385
02/10/2013 0:28	02/10/2013 0:33	0.399731111	0.163228667	1.192902222	0.823544444	0.106700222
02/10/2013 0:33	02/10/2013 0:38	0.370495556	0.239931111	1.222822222	0.668588889	0.163052444
02/10/2013 0:38	02/10/2013 0:42	0.638022222	0.131816667	1.07406	0.703635556	0.235506667
02/10/2013 0:42	02/10/2013 0:47	0.494713333	0.187974444	1.049035556	0.738082222	0.121416889
02/10/2013 0:47	02/10/2013 0:52	0.463966667	0.122972222	0.800268889	0.901933333	0.308657778
02/10/2013 0:52	02/10/2013 0:56	0.430724444	0.164488889	0.997704444	0.709106667	0.262182222
02/10/2013 0:56	02/10/2013 1:01	0.334028889	0.215656	1.049257778	0.713753333	0.214384889
02/10/2013 1:01	02/10/2013 1:06	0.351784444	0.20358	0.927844444	0.848851111	0.151834889
02/10/2013 1:06	02/10/2013 1:10	0.3925	0.149905556	1.126566667	0.784982222	0.219413778
02/10/2013 1:10	02/10/2013 1:15	0.44354	0.163915111	0.9323	0.814024444	0.202093778
02/10/2013 1:15	02/10/2013 1:20	0.343686667	0.147373778	0.933431111	0.892437778	0.14136
02/10/2013 1:20	02/10/2013 1:24	0.350537778	0.170214667	1.063931111	0.683153333	0.186397111
02/10/2013 1:24	02/10/2013 1:29	0.342373333	0.151331333	0.922393333	0.83166	0.214413556
02/10/2013 1:29	02/10/2013 1:34	0.347691111	0.152554222	0.956104444	0.75674	0.270364444
02/10/2013 1:34	02/10/2013 1:38	0.302435556	0.155154444	0.912751111	0.786517778	0.240495556
02/10/2013 1:38	02/10/2013 1:43	0.415795556	0.174686667	0.985404444	0.760897778	0.175627333
02/10/2013 1:43	02/10/2013 1:48	0.281431111	0.228255556	1.02654	0.683108889	0.185436889
02/10/2013 1:48	02/10/2013 1:52	0.347313333	0.141848889	1.086073333	0.75496	0.232646667
02/10/2013 1:52	02/10/2013 1:57	0.392388889	0.185756222	1.00502	0.782646667	0.263557778
02/10/2013 1:57	02/10/2013 2:02	0.362375556	0.175922667	1.097286667	0.823722222	0.187743111
02/10/2013 2:02	02/10/2013 2:06	0.366957778	0.139566444	1.211142222	0.805664444	0.331853333
02/10/2013 2:06	02/10/2013 2:11	0.394346667	0.131119333	0.980573333	0.905557778	0.326086667
02/10/2013 2:11	02/10/2013 2:16	0.290086667	0.068096889	1.049524444	1.024042222	0.234997778
02/10/2013 2:16	02/10/2013 2:20	0.315428889	0.225804444	1.029288889	0.918566667	0.305597778
02/10/2013 2:20	02/10/2013 2:25	0.361662222	0.179012889	1.067277778	0.8557	0.3354
02/10/2013 2:25	02/10/2013 2:30	0.343173333	0.169563556	1.08308	0.915897778	0.284355556
02/10/2013 2:30	02/10/2013 2:34	0.33512	0.152582889	0.980704444	0.997488889	0.31724
02/10/2013 2:34	02/10/2013 2:39	0.258426667	0.18914	0.869311111	1.075344444	0.310188889
02/10/2013 2:39	02/10/2013 2:44	0.420957778	0.108104	0.948435556	0.965022222	0.399926667
02/10/2013 2:44	02/10/2013 2:48	0.2273	0.180118667	1.40696	0.839422222	0.458886667
02/10/2013 2:48	02/10/2013 2:53	0.253664444	0.095866667	0.933984444	0.963442222	0.381942222
02/10/2013 2:53	02/10/2013 2:58	0.178993778	0.168526	0.919755556	0.957995556	0.3454
02/10/2013 2:58	02/10/2013 3:02	0.252084444	0.159727778	0.954175556	0.953435556	0.308902222
02/10/2013 3:02	02/10/2013 3:07	0.201714889	0.183114	0.970775556	0.966333333	0.318304444
02/10/2013 3:07	02/10/2013 3:12	0.161261111	0.189212667	0.97962	0.934555556	0.309391111
02/10/2013 3:12	02/10/2013 3:16	0.180095111	0.142255111	1.022195556	0.934266667	0.354293333
02/10/2013 3:16	02/10/2013 3:21	0.173987556	0.127878889	0.994424444	0.959595556	0.408684444
02/10/2013 3:21	02/10/2013 3:26	0.186954667	0.123234889	0.969446667	0.957995556	0.402897778
02/10/2013 3:26	02/10/2013 3:30	0.23838	0.083051333	0.850382222	1.103788889	0.394626667
02/10/2013 3:30	02/10/2013 3:35	0.229035556	0.142016667	1.0671	0.933133333	0.441702222
02/10/2013 3:35	02/10/2013 3:40	0.210799111	0.157332889	1.11728	1.016368889	0.462255556
02/10/2013 3:40	02/10/2013 3:44	0.116114823	0.131773918	0.980032814	1.023235347	0.513293767
02/10/2013 3:44	02/10/2013 3:49	0.150259396	0.161946845	0.868136756	1.145153066	0.584537373
02/10/2013 3:49	02/10/2013 3:54	0.139018444	0.17483	0.99458	1.003626667	0.37028
02/10/2013 3:54	02/10/2013 3:58	0.180482222	0.155121333	1.051008889	0.96044	0.36844
02/10/2013 3:58	02/10/2013 4:03	0.148872667	0.192695778	0.822877778	1.103744444	0.46412
02/10/2013 4:03	02/10/2013 4:08	0.22067453	0.138120025	0.959059369	0.970024817	0.390152406
02/10/2013 4:08	02/10/2013 4:12	0.40298	0.177386222	0.969646667	0.831571111	0.426513333
02/10/2013 4:12	02/10/2013 4:17	0.190541101	0.073177446	0.907434736	0.853259137	0.397850965
02/10/2013 4:17	02/10/2013 4:22	0.197712946	0.037586437	0.862613223	0.805948923	0.285784978
02/10/2013 4:22	02/10/2013 4:26	0.19818385	0	0.798583015	0.659667202	0.337270793
02/10/2013 4:26	02/10/2013 4:31	0.176696377	0.098620562	0.792758704	0.661300268	0.233721853
02/10/2013 4:31	02/10/2013 4:36	0.115539913	0.058452679	0.656803574	0.641623191	0.362063748
02/10/2013 4:36	02/10/2013 4:40	0.202987601	0.032838221	0.798138039	0.5616965	0.277438534
02/10/2013 4:40	02/10/2013 4:45	0.131674339	0.066233231	0.724504039	0.637357951	0.221178908
02/10/2013 4:45	02/10/2013 4:50	0.097941715	0.050146977	0.568762098	0.641696584	0.276383635
02/10/2013 4:50	02/10/2013 4:54	0.124677593	0.009099732	0.628953729	0.583331476	0.179195953
02/10/2013 4:54	02/10/2013 4:59	0.138155153	0	0.746556439	0.606390263	0.217849314
02/10/2013 4:59	02/10/2013 5:04	0.088190028	0.046610681	0.62541947	0.617837548	0.25067325
02/10/2013 5:04	02/10/2013 5:08	0.12065522	0.028615837	0.664193683	0.604521441	0.290390185
02/10/2013 5:08	02/10/2013 5:13	0.13480509	0.036220528	0.608501974	0.661646753	0.221394779
02/10/2013 5:13	02/10/2013 5:18	0.229766462	0	0.737627732	0.610576943	0.159403134
02/10/2013 5:18	02/10/2013 5:22	0.266441678	0.057175674	0.581123621	0.577353774	0.201719018
02/10/2013 5:22	02/10/2013 5:27	0.211692866	0.075996465	0.590530745	0.538931106	0.237684754
02/10/2013 5:27	02/10/2013 5:32	0.402113374	0.016262659	0.70985049	0.514056799	0.207838288
02/10/2013 5:32	02/10/2013 5:36	0.229578612	0.03638974	0.590700977	0.532651408	0.354551569
02/10/2013 5:36	02/10/2013 5:41	0.178586961	0.118119799	0.462214478	0.777991772	0.433606383
02/10/2013 5:41	02/10/2013 5:46	0.184074331	0.152701852	0.563194392	0.591620436	0.474523952
02/10/2013 5:46	02/10/2013 5:50	0.215364883	0.154247807	0.530361806	0.631028792	0.458495891
02/10/2013 5:50	02/10/2013 5:55	0.231161475	0.061528201	0.5791311	0.58744682	0.445875623
02/10/2013 5:55	02/10/2013 6:00	0.227403732	0.091551681	0.608493787	0.520237235	0.457455885
02/10/2013 6:00	02/10/2013 6:04	0.238435194	0.076716162	0.56715569	0.550182054	0.343797705
02/10/2013 6:04	02/10/2013 6:09	0.316595818	0.116653272	0.514499267	0.614494332	0.387655796
02/10/2013 6:09	02/10/2013 6:14	0.218961033	0.101492645	0.624165359	0.450409964	0.37721183
02/10/2013 6:14	02/10/2013 6:18	0.248360022	0.087692073	0.614113144	0.558120052	0.409625199
02/10/2013 6:18	02/10/2013 6:23	0.222774076	0.113377808	0.641794559	0.532401191	0.393896998
02/10/2013 6:23	02/10/2013 6:28	0.216875804	0.105682468	0.588634731	0.573902655	0.356052733
02/10/2013 6:28	02/10/2013 6:32	0.319287864	0.031131079	0.613852697	0.626508414	0.390904964
02/10/2013 6:32	02/10/2013 6:37	0.376781249	0.104208922	0.667971586	0.620625503	0.379079303
02/10/2013 6:37	02/10/2013 6:42	0.441606248	0.128402192	0.540939181	0.627313803	0.353724964
02/10/2013 6:42	02/10/2013 6:46	0.347481095	0.114921622	0.543453323	0.658381801	0.315731825
02/10/2013 6:46	02/10/2013 6:51	0.256156262	0.132850603	0.62409125	0.512352359	0.392138442
02/10/2013 6:51	02/10/2013 6:56	0.39000461	0.101842398	0.605639253	0.589096367	0.324965423
02/10/2013 6:56	02/10/2013 7:00	0.264505528	0.136123379	0.538332473	0.631436109	0.329801644
02/10/2013 7:00	02/10/2013 7:05	0.373173873	0.118141674	0.651108137	0.564942711	0.306113574
02/10/2013 7:05	02/10/2013 7:10	0.283984733	0.138762919	0.630228823	0.592032477	0.445351608
02/10/2013 7:10	02/10/2013 7:14	0.35645842	0.080956944	0.594827989	0.63574567	0.36892353
02/10/2013 7:14	02/10/2013 7:19	0.295596815	0.101931994	0.616896472	0.551328371	0.374474396
02/10/2013 7:19	02/10/2013 7:24	0.388774269	0.052726014	0.645945959	0.638642728	0.303914034
02/10/2013 7:24	02/10/2013 7:28	0.521057241	0.122852565	0.658380296	0.637703327	0.370400107
02/10/2013 7:28	02/10/2013 7:33	0.457677582	0.136059911	0.58394771	0.69735429	0.406193048
02/10/2013 7:33	02/10/2013 7:38	0.420857502	0.173232759	0.627795765	0.750948651	0.436425453
02/10/2013 7:38	02/10/2013 7:42	0.275054199	0.177130622	0.632700986	0.744532521	0.405428563
02/10/2013 7:42	02/10/2013 7:47	0.367056711	0.154462927	0.593765853	0.787198289	0.414814901
02/10/2013 7:47	02/10/2013 7:52	0.374015813	0.134760087	0.646502288	0.742502301	0.375917967
02/10/2013 7:52	02/10/2013 7:56	0.441042643	0.338751658	0.699340912	0.705438905	0.403477551
02/10/2013 7:56	02/10/2013 8:24	0.214450458	0	0.92050399	0.615841978	0.531946
02/10/2013 8:24	02/10/2013 8:29	0.358663876	0.0600667	0.83146775	0.768376144	0.405502732
02/10/2013 8:29	02/10/2013 8:34	0.292508021	0.125786389	0.746263868	0.793551162	0.471250874
02/10/2013 8:34	02/10/2013 8:38	0.25556465	0.086510229	0.895699513	0.802778576	0.489273628
02/10/2013 8:38	02/10/2013 8:43	0.346914968	0.197764845	0.903310989	0.813448203	0.449049304
02/10/2013 8:43	02/10/2013 8:48	0.204093942	0.14865419	0.686384681	0.874604227	0.490392766
02/10/2013 8:48	02/10/2013 8:52	0.209305697	0.181381081	0.769154254	0.939112705	0.53162278
02/10/2013 8:52	02/10/2013 8:57	0.171884989	0.200077976	0.753660794	0.955411843	0.537105697
02/10/2013 8:57	02/10/2013 9:02	0.200607194	0.256007701	0.655927453	1.071220752	0.631291829
02/10/2013 9:02	02/10/2013 9:06	0.140147046	0.371783229	0.730230436	1.295420981	0.803602954
02/10/2013 9:06	02/10/2013 9:11	0.156112923	0.313691902	0.729623417	1.124995039	0.757068638
02/10/2013 9:11	02/10/2013 9:16	0.123168266	0.307263237	0.684436938	1.157038716	0.807662408
02/10/2013 9:16	02/10/2013 9:20	0.137617416	0.276017907	0.599549286	1.130084975	0.766949917
02/10/2013 9:20	02/10/2013 9:25	0.136612751	0.247192509	0.538101527	1.138347767	0.577143857
02/10/2013 9:25	02/10/2013 9:30	0.146608779	0.181360278	0.545564006	1.16014662	0.656833466
02/10/2013 9:30	02/10/2013 9:34	0.120625912	0.178389233	0.670917236	1.073482093	0.705597848
02/10/2013 9:34	02/10/2013 9:39	0.148648456	0.162645394	0.608266733	1.086535935	0.627761917
02/10/2013 9:39	02/10/2013 9:44	0.146128903	0.148703363	0.717686149	1.011711369	0.547922338
02/10/2013 9:44	02/10/2013 9:48	0.141585997	0.105683134	0.58038206	0.982728412	0.549670187
02/10/2013 9:48	02/10/2013 9:53	0.119655315	0.116847498	0.520543646	1.091586283	0.494948512
02/10/2013 9:53	02/10/2013 9:58	0.157549076	0.068783603	0.58167699	0.99514126	0.475266153
02/10/2013 9:58	02/10/2013 10:02	0.137231075	0.077474193	0.588896854	1.050827462	0.487852286
02/10/2013 10:02	02/10/2013 10:07	0.110416796	0.113094047	0.622690002	1.001817449	0.509676091
02/10/2013 10:07	02/10/2013 10:12	0.289452924	0.10401909	0.610358086	1.033316139	0.486087933
02/10/2013 10:12	02/10/2013 10:16	0.070777546	0.172424601	0.632139468	1.000705533	0.519763038
02/10/2013 10:16	02/10/2013 10:21	0.108663266	0.141138942	0.583484833	1.039821314	0.469611655
02/10/2013 10:21	02/10/2013 10:26	0.09514986	0.080165116	0.575074368	1.106885972	0.534724786
02/10/2013 10:26	02/10/2013 10:30	0.126436397	0.058787442	0.793924273	1.022753786	0.467897366
02/10/2013 10:30	02/10/2013 10:35	0.098786527	0.098317505	0.5414475	1.114327387	0.548317835
02/10/2013 10:35	02/10/2013 10:40	0.087996222	0.063501333	0.502255556	1.073411111	0.521926667
02/10/2013 10:40	02/10/2013 10:44	0.122271333	0.085821333	0.511342222	1.046413333	0.460304444
02/10/2013 10:44	02/10/2013 10:49	0.073836667	0.032226444	0.496382222	1.09536	0.512191111
02/10/2013 10:49	02/10/2013 10:54	0.082004444	0.088240667	0.647162222	0.946253333	0.434384444
02/10/2013 10:54	02/10/2013 10:58	0.069369111	0.017392956	0.493122222	1.079504444	0.430835556
02/10/2013 10:58	02/10/2013 11:03	0.085717778	0.000640487	0.329155556	1.068273333	0.478908889
02/10/2013 11:03	02/10/2013 11:08	0.123931111	0.044633556	0.418608889	1.071275556	0.327993333
02/10/2013 11:08	02/10/2013 11:12	0.052172444	0.049688222	0.407126667	0.878115556	0.351497778
02/10/2013 11:12	02/10/2013 11:17	0.050263556	0	0.390437778	0.993131111	0.373737778
02/10/2013 11:17	02/10/2013 11:22	0.049128889	0.039728889	0.339904444	0.930842222	0.428684444
02/10/2013 11:22	02/10/2013 11:26	0.053164889	0.009769667	0.410208889	0.877737778	0.472788889
02/10/2013 11:26	02/10/2013 11:31	0.32088	0.0029732	0.379644444	0.801637778	0.380146667
02/10/2013 11:31	02/10/2013 11:36	0.245075556	0.034449111	0.328866667	0.86982	0.362917778
02/10/2013 11:36	02/10/2013 11:40	0.330735556	0	0.186963111	0.907804444	0.412364444
02/10/2013 11:40	02/10/2013 11:45	0.082182444	0.013277911	0.282566667	0.87856	0.373006667
02/10/2013 11:45	02/10/2013 11:50	0.032339333	0.023935778	0.286046667	0.918455556	0.417355556
02/10/2013 11:50	02/10/2013 11:54	0.024174	0	0.306902222	0.955371111	0.405291111
02/10/2013 11:54	02/10/2013 11:59	0.041397111	0.0139922	0.337822222	0.877937778	0.438951111
02/10/2013 11:59	02/10/2013 12:04	0.031460667	0.031129333	0.202539778	0.939382222	0.469728889
02/10/2013 12:04	02/10/2013 12:08	0.076092667	0.009226889	0.389417778	0.787651111	0.384715556
02/10/2013 12:08	02/10/2013 12:13	0.036718	0.001913493	0.184930667	0.915497778	0.406622222
02/10/2013 12:13	02/10/2013 12:18	0.045353111	0.005333467	0.215858	0.942206667	0.38476
02/10/2013 12:18	02/10/2013 12:22	0	0.001644427	0.170692667	0.862771111	0.426755556
02/10/2013 12:22	02/10/2013 12:27	0.010742644	0	0.194647333	0.859791111	0.384826667
02/10/2013 12:27	02/10/2013 12:32	0.007365867	0	0.159506444	0.919922222	0.437488889
02/10/2013 12:32	02/10/2013 12:36	0.048686	0.011255822	0.294313333	0.808066667	0.363737778
02/10/2013 12:36	02/10/2013 12:41	0.074946889	0.033548444	0.349635556	0.860102222	0.427931111
02/10/2013 12:41	02/10/2013 12:46	0.066803556	0	0.174369556	0.965355556	0.449084444
02/10/2013 12:46	02/10/2013 12:50	0.006683711	0	0.227135556	0.969113333	0.481193333
02/10/2013 12:50	02/10/2013 12:55	7.45687E-10	0	0.215643111	0.940915556	0.463208889
02/10/2013 12:55	02/10/2013 13:00	0.002737556	0.012789222	0.24152	0.989462222	0.427355556
02/10/2013 13:00	02/10/2013 13:04	0	0	0.201338444	1.062535556	0.512191111
02/10/2013 13:04	02/10/2013 13:09	0	0	0.173775556	1.095248889	0.508533333
02/10/2013 13:09	02/10/2013 13:14	0	0	0.140556444	1.076035556	0.514186667
02/10/2013 13:14	02/10/2013 13:18	0.056755778	0.004076422	0.263682222	1.115795556	0.467933333
02/10/2013 13:18	02/10/2013 13:23	0.078876222	0.005540067	0.44658	1.034693333	0.483742222
02/10/2013 13:23	02/10/2013 13:28	0.025404222	0.011466844	0.351984444	1.05304	0.529886667
02/10/2013 13:28	02/10/2013 13:35	0.045348667	0.000333278	0.286866667	1.186224444	0.623348889
02/10/2013 13:35	02/10/2013 13:39	0.044189333	0	0.269822222	1.234593333	0.618448889
02/10/2013 13:39	02/10/2013 13:44	0.041428222	0.012123067	0.501655556	1.05462	0.60572
02/10/2013 13:44	02/10/2013 13:49	0.037220889	0.048602222	0.471246667	1.127671111	0.48556
02/10/2013 13:49	02/10/2013 13:53	0.094081333	0.048642	0.522711111	1.013746667	0.508622222
02/10/2013 13:53	02/10/2013 13:58	0.082591778	0.047227111	0.489864444	1.020862222	0.48392
02/10/2013 13:58	02/10/2013 14:03	0.049807333	0.054873111	0.422308889	1.093002222	0.478222222
02/10/2013 14:03	02/10/2013 14:07	0.034410889	0.024251333	0.339993333	1.122333333	0.525806667
02/10/2013 14:07	02/10/2013 14:12	0.007869156	0.040084222	0.373482222	1.082395556	0.49984
02/10/2013 14:12	02/10/2013 14:17	0.031958889	0.036455556	0.258895556	1.180931111	0.531128889
02/10/2013 14:17	02/10/2013 14:21	0.039668444	0.0202302	0.500015556	1.057777778	0.5545
02/10/2013 14:21	02/10/2013 14:26	0.044093778	0.043982444	0.476168889	1.006828889	0.552813333
02/10/2013 14:26	02/10/2013 14:31	0.031580667	0.017577489	0.382813333	1.103988889	0.577982222
02/10/2013 14:31	02/10/2013 14:35	0.003132044	0.008203822	0.336557778	1.207862222	0.527246667
02/10/2013 14:35	02/10/2013 14:40	0.002818556	0.022977778	0.30872	1.197722222	0.617651111
02/10/2013 14:40	02/10/2013 14:45	0.063773333	0.056190889	0.371731111	1.233768889	0.534742222
02/10/2013 14:45	02/10/2013 14:49	0.084011333	0.092408	0.388133333	1.277911111	0.469706667
02/10/2013 14:49	02/10/2013 14:54	0.096846889	0.18733	0.404888889	1.294946667	0.475804444
02/10/2013 14:54	02/10/2013 14:59	0.062338222	0.181767556	0.339882222	1.276644444	0.55348
