PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	BBOA	OOA1_BB	OOA2_BB-aq	OOA3
03/02/2014 17:56	03/02/2014 18:01	0.213828	1.961502	0	0.919812	0.873028
03/02/2014 18:01	03/02/2014 18:05	0.1907246	1.6640168	0.01084414	1.238456	0.89086
03/02/2014 18:05	03/02/2014 18:10	0.112146	1.6890342	0.0600836	1.092648	0.777632
03/02/2014 18:10	03/02/2014 18:15	0.0760348	1.545906	0.0402468	1.61571	0.523332
03/02/2014 18:15	03/02/2014 18:19	0.119243	1.402644	0.01623444	1.527634	0.608892
03/02/2014 18:19	03/02/2014 18:24	0.1132508	1.4542788	0.01231186	1.14275	0.828708
03/02/2014 18:24	03/02/2014 18:29	0.0915596	1.426678	0	1.265504	0.737632
03/02/2014 18:29	03/02/2014 18:33	0.0735272	1.54481	0.0574798	1.165242	0.706546
03/02/2014 18:33	03/02/2014 18:38	0	1.444874	0.0229	1.3192	0.569592
03/02/2014 18:38	03/02/2014 18:43	0.0572258	1.579819	0.0888324	1.482748	0.412126
03/02/2014 18:43	03/02/2014 18:47	0.1329184	1.788654	0	0.992826	0.779392
03/02/2014 18:47	03/02/2014 18:52	0.1104448	1.4743782	0.045748	1.280686	0.710124
03/02/2014 18:52	03/02/2014 18:57	0.0779882	1.604344	0.1046686	1.570624	0.236208
03/02/2014 18:57	03/02/2014 19:01	0.0958846	1.617862	0	1.606562	0.461642
03/02/2014 19:01	03/02/2014 19:06	0.132376	1.917686	0.0880572	1.569684	0.1835774
03/02/2014 19:06	03/02/2014 19:11	0.100782	1.924796	0.01393264	1.09171	0.749726
03/02/2014 19:11	03/02/2014 19:15	0.13235	1.6314122	0.0370796	1.224592	0.790288
03/02/2014 19:15	03/02/2014 19:20	0.077734	1.5882332	0.03437	1.360972	0.50866
03/02/2014 19:20	03/02/2014 19:25	0.0937952	1.522755	0.0246226	1.50638	0.524552
03/02/2014 19:25	03/02/2014 19:29	0.1148538	1.53125	0	1.161628	0.61539
03/02/2014 19:29	03/02/2014 19:34	0.0839604	1.2917672	0.00569702	1.254258	0.65543
03/02/2014 19:34	03/02/2014 19:39	0.1094802	1.3723554	0.065369	1.031242	0.732294
03/02/2014 19:39	03/02/2014 19:43	0.0895202	1.2111802	0	1.281046	0.641218
03/02/2014 19:43	03/02/2014 19:48	0.1242424	1.1487096	0.076735	1.186538	0.563074
03/02/2014 19:48	03/02/2014 19:53	0.203222	1.2818512	0	0.936414	0.701668
03/02/2014 19:53	03/02/2014 19:57	0.158258	1.2998442	0.080334	1.050378	0.565534
03/02/2014 19:57	03/02/2014 20:02	0.1435498	1.46617664	0.0440916	0.765396	0.6781
03/02/2014 20:02	03/02/2014 20:07	0.1339412	1.3001426	0.00559852	1.20112	0.334142
03/02/2014 20:07	03/02/2014 20:11	0.1292438	1.323172	0.0210716	1.134798	0.576768
03/02/2014 20:11	03/02/2014 20:16	0.129506	1.337258	0.0317742	1.326412	0.375942
03/02/2014 20:16	03/02/2014 20:21	0.1398572	1.4354522	0.0267226	1.060406	0.493746
03/02/2014 20:21	03/02/2014 20:25	0.1591506	1.424644	0.0466572	1.06676	0.40115
03/02/2014 20:25	03/02/2014 20:30	0.211868	1.286786	0.0661144	0.98202	0.59534
03/02/2014 20:30	03/02/2014 20:35	0.0947198	1.105248	0.0268206	1.57318	0.0949552
03/02/2014 20:35	03/02/2014 20:39	0.20132	1.1487184	0	1.164124	0.674222
03/02/2014 20:39	03/02/2014 20:44	0.0765512	1.272137	0	1.483686	0.328844
03/02/2014 20:44	03/02/2014 20:49	0.0796114	1.453987	0	1.033398	0.410606
03/02/2014 20:49	03/02/2014 20:53	0.119383	1.007588	0.0362484	1.561994	0.33762
03/02/2014 20:53	03/02/2014 20:58	0.0894422	1.3032354	0.055072	1.232764	0.386798
03/02/2014 20:58	03/02/2014 21:03	0.1536228	1.1603872	0	1.15989	0.647014
03/02/2014 21:03	03/02/2014 21:07	0.0760608	1.17087076	0.020522	1.287038	0.69817
03/02/2014 21:07	03/02/2014 21:12	0.1004798	1.0473544	0.0494548	1.789346	0.368086
03/02/2014 21:12	03/02/2014 21:17	0.01401054	1.4925878	0	1.322018	0.545642
03/02/2014 21:17	03/02/2014 21:21	0.0854054	1.5984352	0.0230578	1.26936	0.774134
03/02/2014 21:21	03/02/2014 21:26	0.0363712	1.484293	0.0346698	1.597152	0.70097
03/02/2014 21:26	03/02/2014 21:31	0.0407484	1.5731306	0.0337006	1.562134	0.543584
03/02/2014 21:31	03/02/2014 21:35	0.0318922	2.05517352	0.0520566	0.90561	0.939936
03/02/2014 21:35	03/02/2014 21:40	0.1011224	1.711548	0	1.120456	1.005606
03/02/2014 21:40	03/02/2014 21:45	0.0483276	1.6661946	0.0881012	1.325014	0.684456
03/02/2014 21:45	03/02/2014 21:49	0.069114	0.867464	0	2.46368	0.483612
03/02/2014 21:49	03/02/2014 21:54	0	1.548924	0.0852556	1.611236	0.611232
03/02/2014 21:54	03/02/2014 21:59	0.0392352	1.4447766	0	1.596434	0.752524
03/02/2014 21:59	03/02/2014 22:03	0.0629978	1.3212888	0.01659412	1.764474	0.688834
03/02/2014 22:03	03/02/2014 22:08	0	1.588886	0	1.62404	0.780152
03/02/2014 22:08	03/02/2014 22:13	0.0452154	1.507424	0.030851	1.610476	0.886882
03/02/2014 22:13	03/02/2014 22:17	0.0650012	1.546688	0	1.29467	0.893738
03/02/2014 22:17	03/02/2014 22:22	0.024479	1.5225759	0	1.359772	0.837304
03/02/2014 22:22	03/02/2014 22:27	0.0116443	1.4247262	0.0081409	1.349684	0.84618
03/02/2014 22:27	03/02/2014 22:31	0.1441402	1.587521	0.1010698	1.368242	0.609172
03/02/2014 22:31	03/02/2014 22:36	0.0381666	1.614671	0	1.22695	1.01624
03/02/2014 22:36	03/02/2014 22:41	0.0238286	1.381048	0.01750532	1.706264	0.672442
03/02/2014 22:41	03/02/2014 22:45	0.01705706	1.580278	0	1.299164	0.759442
03/02/2014 22:45	03/02/2014 22:50	0	1.5667588	0.0035565	1.401724	0.545882
03/02/2014 22:50	03/02/2014 22:55	0.0357648	1.385744	0.0671314	1.609618	0.568292
03/02/2014 22:55	03/02/2014 22:59	0.087653	1.11456	0.0627492	2.01722	0.42552
03/02/2014 22:59	03/02/2014 23:07	0.0658778	1.307918	0.10784	1.49727	0.78291
03/02/2014 23:07	03/02/2014 23:11	0.0612226	1.1451846	0.0331092	1.652766	0.913528
03/02/2014 23:11	03/02/2014 23:16	0.01462978	1.43881438	0.0617382	1.399846	0.791586
03/02/2014 23:16	03/02/2014 23:21	0.0595254	1.261942	0.0945694	1.390496	0.818174
03/02/2014 23:21	03/02/2014 23:25	0.0683316	1.320596	0.108857	1.152898	0.780912
03/02/2014 23:25	03/02/2014 23:30	0.0637544	1.3221788	0.0649154	1.491976	0.57047
03/02/2014 23:30	03/02/2014 23:35	0.0707612	1.05065	0.049195	1.223834	0.8484
03/02/2014 23:35	03/02/2014 23:39	0.0845088	1.1700544	0.0958864	1.239654	0.65853
03/02/2014 23:39	03/02/2014 23:44	0.0477272	1.1598714	0.0896378	1.191232	0.779272
03/02/2014 23:44	03/02/2014 23:49	0.0911534	1.247244	0.00678048	1.354818	0.788168
03/02/2014 23:49	03/02/2014 23:53	0.237386	1.1023086	0.067715	1.563852	0.663148
03/02/2014 23:53	03/02/2014 23:58	0.0634502	1.212714065	0.0783436	1.080702	0.834146
03/02/2014 23:58	04/02/2014 0:03	0.1288396	1.1374156	0.1482126	1.301382	0.541304
04/02/2014 0:03	04/02/2014 0:07	0.1443924	1.16653702	0.1434628	1.323216	0.597738
04/02/2014 0:07	04/02/2014 0:12	0.0943696	1.2216006	0.1663288	0.970214	0.603596
04/02/2014 0:12	04/02/2014 0:17	0.092106	0.99635	0.1277406	1.375754	0.641218
04/02/2014 0:17	04/02/2014 0:21	0.1857152	1.152618	0.0581014	1.215264	0.629762
04/02/2014 0:21	04/02/2014 0:26	0.225276	1.138202	0.1151476	1.021572	0.754324
04/02/2014 0:26	04/02/2014 0:31	0.268846	1.1409632	0.07791	1.132042	0.67772
04/02/2014 0:31	04/02/2014 0:35	0.1558704	1.178424	0.1129874	1.028284	0.72162
04/02/2014 0:35	04/02/2014 0:40	0.1169674	1.143774	0.0798624	1.302042	0.525152
04/02/2014 0:40	04/02/2014 0:45	0.1703084	0.85212	0.0256656	1.609698	0.561236
04/02/2014 0:45	04/02/2014 0:49	0.1086776	1.040384	0.0784296	1.077426	0.811238
04/02/2014 0:49	04/02/2014 0:54	0.1526982	1.0407092	0.00293244	1.309992	0.767178
04/02/2014 0:54	04/02/2014 0:59	0.1208	0.8574768	0.01236422	1.642738	0.611952
04/02/2014 0:59	04/02/2014 1:03	0.094858	0.941284	0	1.588702	0.46602
04/02/2014 1:03	04/02/2014 1:08	0.13811	0.9889942	0.0702786	1.677478	0.290282
04/02/2014 1:08	04/02/2014 1:13	0.1470442	1.033076	0.0530238	1.044846	0.767918
04/02/2014 1:13	04/02/2014 1:17	0.0979662	0.90922	0	1.560496	0.481632
04/02/2014 1:17	04/02/2014 1:22	0.1606156	0.5744652	0	2.10252	0.311134
04/02/2014 1:22	04/02/2014 1:27	0.1542934	0.877776	0.0397972	1.386302	0.739292
04/02/2014 1:27	04/02/2014 1:31	0.0856876	1.120224	0.0923294	1.4219	0.566272
04/02/2014 1:31	04/02/2014 1:36	0.1132968	0.9986812	0.0553178	1.622202	0.554918
04/02/2014 1:36	04/02/2014 1:41	0.1053412	0.9290312	0.0605692	1.372118	0.74051
04/02/2014 1:41	04/02/2014 1:45	0.1067842	1.05724	0.0432722	1.250522	0.814776
04/02/2014 1:45	04/02/2014 1:50	0.1124522	1.030386	0.0547522	1.417344	0.585464
04/02/2014 1:50	04/02/2014 1:55	0.102235	0.909848	0	1.518964	0.641538
04/02/2014 1:55	04/02/2014 1:59	0.057466	0.900328	0.086001	1.473718	0.597938
04/02/2014 1:59	04/02/2014 2:04	0.099215	0.951115	0.1427354	1.335642	0.651072
04/02/2014 2:04	04/02/2014 2:09	0.09192	0.9376638	0.087166	1.365806	0.702528
04/02/2014 2:09	04/02/2014 2:13	0.203702	0.90778	0.0600076	1.697054	0.455126
04/02/2014 2:13	04/02/2014 2:18	0.1119318	0.851704	0.0502082	1.646774	0.69837
04/02/2014 2:18	04/02/2014 2:23	0.0982564	1.1248074	0.0530956	1.233922	0.832348
04/02/2014 2:23	04/02/2014 2:27	0.209106	1.1520396	0.24089	1.259272	0.652232
04/02/2014 2:27	04/02/2014 2:32	0.1906946	0.955574	0.1568072	1.781514	0.34102
04/02/2014 2:32	04/02/2014 2:37	0.1881888	1.1059778	0.1377958	1.428232	0.59362
04/02/2014 2:37	04/02/2014 2:41	0.25868	0.961636	0.103182	1.37096	0.7616
04/02/2014 2:41	04/02/2014 2:46	0.339336	0.891836	0.064252	1.417784	0.735272
04/02/2014 2:46	04/02/2014 2:51	0.1802414	1.2771242	0	1.349286	0.716262
04/02/2014 2:51	04/02/2014 2:55	0.248432	0.948264	0.0542906	1.340636	0.982296
04/02/2014 2:55	04/02/2014 3:00	0.348902	0.883414	0.1315132	1.415686	0.90941
04/02/2014 3:00	04/02/2014 3:05	0.242608	0.936708	0.0743312	1.689064	0.555158
04/02/2014 3:05	04/02/2014 3:09	0.251956	1.1026276	0.0656628	1.693538	0.451208
04/02/2014 3:09	04/02/2014 3:14	0.209066	1.3318232	0.0690278	1.419142	0.74237
04/02/2014 3:14	04/02/2014 3:19	0.1268742	1.1570408	0.0509216	1.515968	0.624486
04/02/2014 3:19	04/02/2014 3:23	0.1081912	1.1236658	0.0244446	1.477654	0.642656
04/02/2014 3:23	04/02/2014 3:28	0.1159606	1.2069904	0	1.321358	0.717042
04/02/2014 3:28	04/02/2014 3:33	0.1288216	1.131244	0.0261892	1.327012	0.671982
04/02/2014 3:33	04/02/2014 3:37	0.128011	0.846362	0	2.08294	0.40337
04/02/2014 3:37	04/02/2014 3:42	0.1775234	0.9928722	0.0386622	1.342852	0.899656
04/02/2014 3:42	04/02/2014 3:47	0.1670082	1.0138632	0.1566194	1.64961	0.442192
04/02/2014 3:47	04/02/2014 3:51	0.153819	1.02442	0.0373274	1.510354	0.88846
04/02/2014 3:51	04/02/2014 3:56	0.1314134	1.088064	0.0380628	1.930978	0.473636
04/02/2014 3:56	04/02/2014 4:01	0.1718456	1.111346	0.137618	1.356696	0.896796
04/02/2014 4:01	04/02/2014 4:05	0.1963106	1.1017134	0.15583	1.479592	0.850418
04/02/2014 4:05	04/02/2014 4:10	0.1186966	1.199278	0.0496466	1.92059	0.384018
04/02/2014 4:10	04/02/2014 4:15	0.241228	1.0787728	0.1853682	1.37076	0.97334
04/02/2014 4:15	04/02/2014 4:19	0	1.121028	0.0219248	1.842302	0.687036
04/02/2014 4:19	04/02/2014 4:24	0.0325466	1.1270452	0	1.808942	0.924384
04/02/2014 4:24	04/02/2014 4:29	0	1.0068796	0	1.883094	0.808478
04/02/2014 4:29	04/02/2014 4:33	0	0.7706512	0.0577876	2.09332	0.6374
04/02/2014 4:33	04/02/2014 4:38	0.0352386	1.121766	0.1255764	1.634388	0.78531
04/02/2014 4:38	04/02/2014 4:43	9.09092E-08	1.051328	0	1.669946	0.850698
04/02/2014 4:43	04/02/2014 4:47	0.0380384	0.61051	0.0589826	2.18722	0.71914
04/02/2014 4:47	04/02/2014 4:52	2.86138E-05	1.076532	0.00502342	1.580312	0.818954
04/02/2014 4:52	04/02/2014 4:57	5.0449E-08	1.069822	0.0957564	1.631752	0.917706
04/02/2014 4:57	04/02/2014 5:01	0.0400918	0.861002	0	2.33704	0.566192
04/02/2014 5:01	04/02/2014 5:06	0.0972316	0.904544	0.0438938	2.0358	0.606614
04/02/2014 5:06	04/02/2014 5:11	0.0405382	1.079548	0.0219768	1.748354	0.8899
04/02/2014 5:11	04/02/2014 5:15	0.0372178	1.102174	0	1.503504	1.088286
04/02/2014 5:15	04/02/2014 5:20	0	1.25647	0	1.576716	1.066936
04/02/2014 5:20	04/02/2014 5:25	0	1.2640404	0	1.569664	1.193776
04/02/2014 5:25	04/02/2014 5:29	0.064703	1.051995	0.033123	2.13268	0.861714
04/02/2014 5:29	04/02/2014 5:34	0	1.4692296	0	1.908164	0.770996
04/02/2014 5:34	04/02/2014 5:39	0.0425996	1.2677542	0	2.15286	0.76418
04/02/2014 5:39	04/02/2014 5:43	0.076279	1.2769	0	1.862318	0.88964
04/02/2014 5:43	04/02/2014 5:48	0.000147044	1.389616	0.0525182	1.849254	0.935118
04/02/2014 5:48	04/02/2014 5:53	0.07486	1.4682956	0	1.537004	0.915148
04/02/2014 5:53	04/02/2014 5:57	0.1126104	1.37334	0.0354072	1.538922	1.096462
04/02/2014 5:57	04/02/2014 6:02	0.0349844	1.3304044	0	1.822946	0.799522
04/02/2014 6:02	04/02/2014 6:07	0.1234578	1.251298	0.0302696	1.756104	0.74279
04/02/2014 6:07	04/02/2014 6:11	0.0552644	1.319518	0.07324	1.609318	0.958468
04/02/2014 6:11	04/02/2014 6:16	0.0556908	1.1162952	0.0269684	2.02082	0.604014
04/02/2014 6:16	04/02/2014 6:21	0.0894962	1.2439012	0.0360286	1.78483	0.72072
04/02/2014 6:21	04/02/2014 6:25	0.0393354	1.268202	0	1.800952	0.647814
04/02/2014 6:25	04/02/2014 6:30	0.0595574	1.004924	0	2.1219	0.82779
04/02/2014 6:30	04/02/2014 6:35	0.0839404	1.2421916	0.040203	1.739804	0.907892
04/02/2014 6:35	04/02/2014 6:39	0.1070444	1.1815192	0.0438738	1.824164	0.617888
04/02/2014 6:39	04/02/2014 6:44	0.0527626	1.2423032	0.053893	1.840804	0.561096
04/02/2014 6:44	04/02/2014 6:49	0.1388226	1.178544	0.0946994	1.586206	0.812036
04/02/2014 6:49	04/02/2014 6:53	0.1585702	1.079944	0.0657506	1.823086	0.606874
04/02/2014 6:53	04/02/2014 6:58	0.21663	1.036118	0.08716	1.84408	0.850918
04/02/2014 6:58	04/02/2014 7:03	0.1822528	1.0953388	0.01125418	1.663194	0.938318
04/02/2014 7:03	04/02/2014 7:07	0.0720662	1.158304	0.1027784	1.725142	0.605074
04/02/2014 7:07	04/02/2014 7:12	0.1951678	1.028114	0.170711	1.850552	0.6373
04/02/2014 7:12	04/02/2014 7:17	0.1141514	1.2431519	0.1119504	1.290554	0.958048
04/02/2014 7:17	04/02/2014 7:21	0.264984	0.6121522	0.1225072	2.39456	0.336002
04/02/2014 7:21	04/02/2014 7:26	0.189782	1.1901584	0.113351	1.594456	0.603536
04/02/2014 7:26	04/02/2014 7:31	0.1359066	0.98932012	0.266248	1.67484	0.691394
04/02/2014 7:31	04/02/2014 7:35	0.1776516	0.925667	0.360386	1.393034	0.817134
04/02/2014 7:35	04/02/2014 7:40	0.143858	1.04105	0.1538018	1.09932	1.022398
04/02/2014 7:40	04/02/2014 7:45	0.1430394	0.780332	0.1681992	2.01422	0.457524
04/02/2014 7:45	04/02/2014 8:15	0.1413262	1.109124	0.057276	1.43892	0.65773
04/02/2014 8:15	04/02/2014 8:20	0.1613022	0.9341552	0.0647914	1.665812	0.627624
04/02/2014 8:20	04/02/2014 8:24	0.1518256	1.05876	0.0956686	1.81887	0.459124
04/02/2014 8:24	04/02/2014 8:29	0.1950616	1.0465692	0.1125798	1.64943	0.595838
04/02/2014 8:29	04/02/2014 8:34	0.1690236	1.0740196	0.0092913	1.416746	1.004166
04/02/2014 8:34	04/02/2014 8:38	0.1642002	0.973287	0.1541156	1.535944	0.881304
04/02/2014 8:38	04/02/2014 8:43	0.1258074	1.004406	0.0712618	1.628834	0.74117
04/02/2014 8:43	04/02/2014 8:48	0.1948354	0.9932178	0.152435	1.707422	0.704208
04/02/2014 8:48	04/02/2014 8:52	0.1651748	1.088428	0.1544092	1.855228	0.492768
04/02/2014 8:52	04/02/2014 8:57	0.212528	1.0309148	0.115863	1.528414	0.863392
04/02/2014 8:57	04/02/2014 9:02	0.1368492	0.942876	0.0909046	1.874404	0.72092
04/02/2014 9:02	04/02/2014 9:06	0.206944	1.054266	0.1002824	1.708262	0.767678
04/02/2014 9:06	04/02/2014 9:11	0.1669742	0.905882	0.0982742	2.2775	0.518676
04/02/2014 9:11	04/02/2014 9:16	0.1979036	0.976004	0.1354378	1.719228	0.899916
04/02/2014 9:16	04/02/2014 9:20	0.30099	1.081558	0.0627672	1.37152	1.08003
04/02/2014 9:20	04/02/2014 9:25	0.227438	1.0971998	0.176486	1.60776	0.86973
04/02/2014 9:25	04/02/2014 9:30	0.246092	1.2402724	0.26449	1.37981	1.12463
04/02/2014 9:30	04/02/2014 9:34	0.279394	1.10419	0.0932906	1.744478	0.608452
04/02/2014 9:34	04/02/2014 9:39	0.290202	0.948672	0.178832	1.71809	0.754864
04/02/2014 9:39	04/02/2014 9:44	0.282736	0.875604	0.1334556	1.75175	0.67706
04/02/2014 9:44	04/02/2014 9:48	0.25746	1.08600942	0.1870148	1.494254	0.574248
04/02/2014 9:48	04/02/2014 9:53	0.242128	0.99793	0.128444	1.620404	0.447288
04/02/2014 9:53	04/02/2014 9:58	0.222334	1.07517	0.121476	0.959686	0.969442
04/02/2014 9:58	04/02/2014 10:02	0.276112	1.059184	0.1527128	1.26936	0.67602
04/02/2014 10:02	04/02/2014 10:07	0.362552	0.759002	0.1062154	1.606042	0.638938
04/02/2014 10:07	04/02/2014 10:12	0.27187	0.988924	0.1442362	1.253998	0.586364
04/02/2014 10:12	04/02/2014 10:16	0.24529	0.81437	0.00622636	1.046962	0.641978
04/02/2014 10:16	04/02/2014 10:21	0.270868	0.8791232	0.1240458	0.628318	0.851658
04/02/2014 10:21	04/02/2014 10:26	0.25864	0.5340002	0.1126178	1.417066	0.390216
04/02/2014 10:26	04/02/2014 10:30	0.264384	1.18078	0.1790398	0.876784	0.618828
04/02/2014 10:30	04/02/2014 10:35	0.261682	0.8106266	0.00727126	1.648272	0.430098
04/02/2014 10:35	04/02/2014 10:40	0.220274	0.896087	0	0.815976	0.900376
04/02/2014 10:40	04/02/2014 10:44	0.1707448	0.7511224	0.0348756	1.01578	0.511698
04/02/2014 10:44	04/02/2014 10:49	0.1311072	0.740456	0.0326536	1.119078	0.369566
04/02/2014 10:49	04/02/2014 10:54	0.1773574	0.7513812	0.064248	1.162466	0.457724
04/02/2014 10:54	04/02/2014 10:58	0.250234	0.582774	0.0232338	1.360972	0.264456
04/02/2014 10:58	04/02/2014 11:03	0.1303486	0.7757236	0.056159	0.869952	0.652452
04/02/2014 11:03	04/02/2014 11:08	0.1584902	0.5997314	0.1163784	1.275992	0.208522
04/02/2014 11:08	04/02/2014 11:12	0.1761966	0.672565	0.1312434	0.74376	0.625864
04/02/2014 11:12	04/02/2014 11:17	0.1210942	0.5067566	0.1251988	1.270198	0.248262
04/02/2014 11:17	04/02/2014 11:22	0.1550918	0.623312	0.0329472	0.997502	0.476994
04/02/2014 11:22	04/02/2014 11:26	0.1833736	0.406028	0.1121802	1.045664	0.607734
04/02/2014 11:26	04/02/2014 11:31	0.0735292	0.55972676	0.178712	0.833594	0.603756
04/02/2014 11:31	04/02/2014 11:36	0.1198094	0.6299188	0.0933166	0.96482	0.51022
04/02/2014 11:36	04/02/2014 11:40	0.1087356	0.580294	0.1120962	0.859704	0.645156
04/02/2014 11:40	04/02/2014 11:45	0.1325322	0.4812392	0.1285138	1.327072	0.306036
04/02/2014 11:45	04/02/2014 11:50	0.1612642	0.5989744	0.1611114	0.94836	0.4675
04/02/2014 11:50	04/02/2014 11:54	0.1599932	0.48151336	0.1373262	1.358634	0.266274
04/02/2014 11:54	04/02/2014 11:59	0.1128744	0.565038	0.1124478	1.273654	0.258318
04/02/2014 11:59	04/02/2014 12:04	0.1533126	0.661214	0.0296182	1.35372	0.480634
04/02/2014 12:04	04/02/2014 12:08	0.1918454	0.7565368	0.0335068	1.315864	0.496926
04/02/2014 12:08	04/02/2014 12:13	0.1821506	0.65736	0.0112332	1.49777	0.420562
04/02/2014 12:13	04/02/2014 12:18	0.280696	0.508969	0.0753822	1.668788	0.33826
04/02/2014 12:18	04/02/2014 12:22	0.1777036	0.87454126	0.01728052	1.359214	0.29868
04/02/2014 12:22	04/02/2014 12:27	0.1123842	0.601976	0.022972	1.368522	0.562194
04/02/2014 12:27	04/02/2014 12:32	0.1648946	0.8021202	0.1200092	0.926704	0.706626
04/02/2014 12:32	04/02/2014 12:36	0.1244546	0.7813828	0.0487454	1.19297	0.564034
04/02/2014 12:36	04/02/2014 12:41	0.1842682	0.5781	0.1574606	1.610696	0.287664
04/02/2014 12:41	04/02/2014 12:46	0.1734786	0.66281	0.0724848	1.26097	0.578446
04/02/2014 12:46	04/02/2014 12:50	0.241528	0.6633826	0.0317462	1.206294	0.645396
04/02/2014 12:50	04/02/2014 12:55	0.246752	0.630628	0.108877	1.368382	0.599018
04/02/2014 12:55	04/02/2014 13:00	0.219932	0.72266	0.0723708	1.40438	0.384458
04/02/2014 13:00	04/02/2014 13:04	0.1953158	0.558214	0.130668	1.587384	0.436954
04/02/2014 13:04	04/02/2014 13:09	0.1861554	0.670938	0.1797092	1.409774	0.363448
04/02/2014 13:09	04/02/2014 13:14	0.1502686	0.576642	0.1288296	1.436702	0.376502
04/02/2014 13:14	04/02/2014 13:18	0.1359426	0.4765974	0.132876	1.29453	0.495426
04/02/2014 13:18	04/02/2014 13:23	0.1642442	0.4237836	0.227782	1.254796	0.309034
04/02/2014 13:23	04/02/2014 13:28	0.1066642	0.517445	0.1590232	1.334322	0.1173566
04/02/2014 13:28	04/02/2014 13:32	0.1644824	0.3465698	0.259914	1.095964	0.299238
04/02/2014 13:32	04/02/2014 13:37	0.1555182	0.781848	0.222466	0.54224	0.584084
04/02/2014 13:37	04/02/2014 13:42	0.106424	0.44214	0.21841	1.149582	0.42194
04/02/2014 13:42	04/02/2014 13:46	0.211026	0.3496562	0.22848	1.213546	0.431276
04/02/2014 13:46	04/02/2014 13:51	0.163946	0.713652	0.0349016	0.967756	0.597698
04/02/2014 13:51	04/02/2014 13:56	0.165299	0.6626196	0.152513	0.810922	0.645036
04/02/2014 13:56	04/02/2014 14:00	0.254356	0.5005724	0.268906	1.144208	0.1580974
04/02/2014 14:00	04/02/2014 14:05	0.241248	0.5200226	0.1228828	0.85471	0.624106
04/02/2014 14:05	04/02/2014 14:10	0.1838958	0.6017304	0.138575	1.097204	0.391416
04/02/2014 14:10	04/02/2014 14:14	0.1172716	0.646598	0.1070626	1.10771	0.416024
04/02/2014 14:14	04/02/2014 14:19	0.122115	0.4327488	0.0747748	1.335182	0.430236
04/02/2014 14:19	04/02/2014 14:24	0.1900902	0.6723188	0.0936902	1.02379	0.430098
04/02/2014 14:24	04/02/2014 14:28	0.1445826	0.692132	0.130702	1.181824	0.482832
04/02/2014 14:28	04/02/2014 14:33	0.1152562	0.619904	0.23995	1.274394	0.35879
04/02/2014 14:33	04/02/2014 14:38	0.1758102	0.6012822	0.26307	1.0158	0.694212
04/02/2014 14:38	04/02/2014 14:42	0.146578	0.7763316	0.1665008	1.312868	0.418902
04/02/2014 14:42	04/02/2014 14:47	0.1469462	0.8364154	0.1540216	1.04976	0.516816
04/02/2014 14:47	04/02/2014 14:52	0.1498742	0.7739298	0.1389428	0.918354	0.794066
04/02/2014 14:52	04/02/2014 14:56	0.1313034	0.9276258	0.0497346	1.239974	0.568172
04/02/2014 14:56	04/02/2014 15:01	0.1635378	0.777202	0.0949072	1.192152	0.557178
04/02/2014 15:01	04/02/2014 15:06	0.1226132	0.7984456	0.1241576	1.230406	0.40355
04/02/2014 15:06	04/02/2014 15:10	0.1182682	0.7197052	0.0466992	1.248444	0.454726
04/02/2014 15:10	04/02/2014 15:15	0.1390506	0.751066	0.1206148	1.139334	0.475596
04/02/2014 15:15	04/02/2014 15:20	0.1388626	0.5828374	0.0835152	1.74276	0.0726238
04/02/2014 15:20	04/02/2014 15:24	0.0917498	0.62519	0.0519986	1.551526	0.396472
04/02/2014 15:24	04/02/2014 15:29	0.169702	0.837672	0.1332198	1.155554	0.482532
04/02/2014 15:29	04/02/2014 15:34	0.1952978	0.768149	0.1143502	1.24339	0.522054
04/02/2014 15:34	04/02/2014 15:38	0.1726	0.7203288	0.1017132	1.509436	0.277808
04/02/2014 15:38	04/02/2014 15:43	0.109302	0.5462206	0.0682164	1.4716	0.586284
04/02/2014 15:43	04/02/2014 15:48	0.1058056	0.7644448	0.0518908	1.486842	0.29548
04/02/2014 15:48	04/02/2014 15:52	0.1200154	0.723854	0.0944296	1.652626	0.1734382
04/02/2014 15:52	04/02/2014 15:57	0.145131	0.955866	0.0990576	1.240774	0.257778
04/02/2014 15:57	04/02/2014 16:02	0.1820246	1.0578338	0.1920204	0.912502	0.672102
04/02/2014 16:02	04/02/2014 16:06	0.265604	0.8652088	0.1251208	1.373896	0.499664
04/02/2014 16:06	04/02/2014 16:11	0.25856	0.9423352	0.115643	1.384124	0.469778
04/02/2014 16:11	04/02/2014 16:16	0.1757922	0.70817252	0.1006142	1.518646	0.378382
04/02/2014 16:16	04/02/2014 16:20	0.238026	0.8132738	0.0390898	1.250822	0.473416
04/02/2014 16:20	04/02/2014 16:25	0.1834096	0.8907928	0.0735578	1.232224	0.538346
04/02/2014 16:25	04/02/2014 16:30	0.1371074	1.0462038	0.0593482	1.307096	0.390676
04/02/2014 16:30	04/02/2014 16:34	0.27367	0.5946346	0.09861	1.811778	0.239986
04/02/2014 16:34	04/02/2014 16:48	0.1893376	0.500052	0.1060214	1.648012	0.578926
04/02/2014 16:48	04/02/2014 16:53	0.233262	0.683848	0.21815	1.92932	0.202604
04/02/2014 16:53	04/02/2014 16:58	0.31734	0.819658	0.1529566	1.679516	0.398772
