PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2
07/06/2021 22:52	07/06/2021 23:01	0.107531891	0.10665408	0	0.784185388	0
07/06/2021 23:01	07/06/2021 23:10	0.123538872	0.079691082	0.00247855	0.813693771	0
07/06/2021 23:10	07/06/2021 23:20	0.107251701	0.088701687	0	0.842860516	0
07/06/2021 23:20	07/06/2021 23:29	0.236796645	0.097384435	0	0.871846627	0
07/06/2021 23:29	07/06/2021 23:38	0.262812093	0.031750958	0.005400932	0.890168968	0
07/06/2021 23:38	07/06/2021 23:48	0.245403365	0.091175176	0.029956546	0.781526527	0
07/06/2021 23:48	07/06/2021 23:57	0.205253176	0.028555052	0	0.740482373	0
07/06/2021 23:57	08/06/2021 0:04	0.191710517	0.069339303	0	0.813339021	0
08/06/2021 0:04	08/06/2021 0:14	0.259005096	0.099540332	0	0.944152268	0
08/06/2021 0:14	08/06/2021 0:23	0.149773432	0.047882687	0	0.687366868	0
08/06/2021 0:23	08/06/2021 0:32	0.11870318	0.086704527	0.001879523	0.687233439	0
08/06/2021 0:32	08/06/2021 0:42	0.116614452	0.035418118	0.012568377	0.639378128	0
08/06/2021 0:42	08/06/2021 0:51	0.104947127	0.041063277	0.020181426	0.498956777	0
08/06/2021 0:51	08/06/2021 1:00	0.207370248	0.139411908	0	0.817623222	0
08/06/2021 1:00	08/06/2021 1:10	0.175767877	0.07597078	0.03133553	0.760520474	0
08/06/2021 1:10	08/06/2021 1:19	0.118592315	0.114570402	0	0.687863098	0
08/06/2021 1:19	08/06/2021 1:28	0.139015721	0.119316496	0	0.765831885	0
08/06/2021 1:28	08/06/2021 1:38	0.260894211	0.129083459	0	0.902372032	0
08/06/2021 1:38	08/06/2021 1:47	0.216639557	0.101697957	0	0.868957836	0
08/06/2021 1:47	08/06/2021 1:56	0.247336823	0.161404633	0	0.9315795	0.023280872
08/06/2021 1:56	08/06/2021 2:06	0.205141169	0.144503427	0	0.937936183	0
08/06/2021 2:06	08/06/2021 2:15	0.163709367	0.118042796	0	1.032967307	0
08/06/2021 2:15	08/06/2021 2:24	0.191424006	0.139843898	0	1.012686579	0
08/06/2021 2:24	08/06/2021 2:34	0.197466283	0.137884236	0	1.043921259	0
08/06/2021 2:34	08/06/2021 2:43	0.134887297	0.1560998	0.006994378	0.97597326	0
08/06/2021 2:43	08/06/2021 2:52	0.104965238	0.054735218	0.029004366	0.910303814	0
08/06/2021 2:52	08/06/2021 3:02	0.11459711	0.060944045	0.012674509	0.987121691	0
08/06/2021 3:02	08/06/2021 3:11	0.063473998	0.109344324	0.152980101	1.468326474	0
08/06/2021 3:11	08/06/2021 3:20	0.067240144	0.042525872	0.03076454	0.796644101	0
08/06/2021 3:20	08/06/2021 3:30	0.216321204	0.180019561	0.08474523	1.962478765	0
08/06/2021 3:30	08/06/2021 3:39	0.012324469	0.003194602	0.029160914	0.221470414	0.007617838
08/06/2021 3:39	08/06/2021 3:48	0.730348914	0.173961782	0.091360644	2.365938279	0
08/06/2021 3:48	08/06/2021 3:58	0.140978029	0.087621317	0.107337419	1.148893567	0
08/06/2021 3:58	08/06/2021 4:07	0.149015489	0.096318899	0.031546813	0.976147862	0
08/06/2021 4:07	08/06/2021 4:16	0.132574099	0.027683988	0.041797001	0.932344239	0.188217401
08/06/2021 4:16	08/06/2021 4:26	0.169841352	0.08756785	0	1.108090485	0
08/06/2021 4:26	08/06/2021 4:35	0.141327257	0.13478157	0.013468064	1.063585135	0
08/06/2021 4:35	08/06/2021 4:44	0.223172775	0.064383535	0.008210436	1.154189135	0
08/06/2021 4:44	08/06/2021 4:54	0.13479086	0.144501796	0	1.252937008	0
08/06/2021 4:54	08/06/2021 5:03	0.183960659	0.125773695	0	1.215206814	0
08/06/2021 5:03	08/06/2021 5:12	0.209075013	0.082589837	0.039026156	1.310811566	0
08/06/2021 5:12	08/06/2021 5:22	0.201134705	0.094856185	0.006541919	1.483650545	0
08/06/2021 5:22	08/06/2021 5:31	0.175911596	0.122354124	0	1.442411599	0
08/06/2021 5:31	08/06/2021 5:40	0.184719786	0.126627097	0.037083773	1.405403147	0
08/06/2021 5:40	08/06/2021 5:50	0.17065678	0.191284631	0.010497552	1.517072201	0
08/06/2021 5:50	08/06/2021 5:59	0.327249589	0.194482553	0	1.48075982	0
08/06/2021 5:59	08/06/2021 6:08	0.315446583	0.124846997	0	1.562817978	0
08/06/2021 6:08	08/06/2021 6:18	0.316287864	0.084703108	0	1.594011272	0
08/06/2021 6:18	08/06/2021 6:27	0.32400986	0.121482947	0	1.542998745	0
08/06/2021 6:27	08/06/2021 6:36	0.238936441	0.118990918	0.012987849	1.340103105	0
08/06/2021 6:36	08/06/2021 6:46	0.272903992	0.129641165	0	1.35108396	0
08/06/2021 6:46	08/06/2021 6:55	0.54572614	0.143449078	0	1.428438944	0.092942276
08/06/2021 6:55	08/06/2021 7:04	0.179425796	0	0.048400823	1.126450933	0
08/06/2021 7:04	08/06/2021 8:56	0.117397517	0.058977711	0.060332492	2.041389414	0.511655134
08/06/2021 8:56	08/06/2021 9:06	0.299790511	0.090471428	0	1.83151674	0.315240182
08/06/2021 9:06	08/06/2021 9:15	0.228827395	0.112244623	0.024045143	1.734439414	0.043533603
08/06/2021 9:15	08/06/2021 9:24	0.138546879	0.117773837	0	1.224250288	0.369676806
08/06/2021 9:24	08/06/2021 9:34	0.136893912	0.09666306	0.063328893	0.969709377	0.584497758
08/06/2021 9:34	08/06/2021 9:43	0.094911166	0.089464161	0.006550149	0.924915391	0.208725093
08/06/2021 9:43	08/06/2021 9:52	0.100167103	0.064192901	0	1.41489408	0.091179918
08/06/2021 9:52	08/06/2021 10:02	0.104722526	0.069912473	0.038332879	0.970780008	0.600476379
08/06/2021 10:02	08/06/2021 10:11	0.10512166	0.032565499	0.031601581	1.191641913	0.441650221
08/06/2021 10:11	08/06/2021 10:20	0.14458672	0.018870854	0.06717173	2.368444884	0.409086447
08/06/2021 10:20	08/06/2021 10:30	0.028904227	0	0.064388068	1.104466264	0.205204755
08/06/2021 10:30	08/06/2021 10:39	0.064749154	0.077095538	0.054921938	2.04806318	0
08/06/2021 10:39	08/06/2021 10:48	0.078353099	0.097837061	0.106521113	2.022547539	0
08/06/2021 10:48	08/06/2021 10:58	0.118465183	0.083425101	0.023044881	1.672910084	0.532969876
