PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2
03/02/2014 23:49	03/02/2014 23:53	0.447279	0.020481	0	3.41074	0
03/02/2014 23:53	03/02/2014 23:58	0.447803	0	0.0153084	3.19527	0
03/02/2014 23:58	04/02/2014 0:03	0.410828	0.0337252	0.0122651	3.21045	0
04/02/2014 0:03	04/02/2014 0:07	0.37657	0	0.0439074	3.34341	0
04/02/2014 0:07	04/02/2014 0:12	0.292399	0	0.01436	3.2869	0
04/02/2014 0:12	04/02/2014 0:17	0.347118	0	0.00801421	3.34645	0
04/02/2014 0:17	04/02/2014 0:21	0.361205	0.0421117	0	3.30751	0
04/02/2014 0:21	04/02/2014 0:26	0.364314	0	0.0114681	3.33029	0
04/02/2014 0:26	04/02/2014 0:31	0.332969	0	0.0798759	3.38617	0
04/02/2014 0:31	04/02/2014 0:35	0.311744	0	0.540902	3.35847	0.104504
04/02/2014 0:35	04/02/2014 0:40	0.350426	0.0447936	0.242786	3.40414	0
04/02/2014 0:40	04/02/2014 0:45	0.328381	0	0.497865	3.21816	0.0431424
04/02/2014 0:45	04/02/2014 0:49	0.399331	0	0.196264	3.51342	0
04/02/2014 0:49	04/02/2014 0:54	0.458365	0.0201856	0.129466	3.29234	0.00725988
04/02/2014 0:54	04/02/2014 0:59	0.431482	0.0331811	0	3.3272	0
04/02/2014 0:59	04/02/2014 1:03	0.707416	0	0.0186914	3.26722	0
04/02/2014 1:03	04/02/2014 1:08	0.833619	0.0263828	0	3.20198	0
04/02/2014 1:08	04/02/2014 1:13	0.79186	0	0.00520372	3.21927	0
04/02/2014 1:13	04/02/2014 1:17	0.811442	0	0.00288971	3.27532	0
04/02/2014 1:17	04/02/2014 1:22	0.694855	0	0.00689496	3.27803	0
04/02/2014 1:22	04/02/2014 1:27	0.66299	0.0242517	0	3.19671	0
04/02/2014 1:27	04/02/2014 1:31	0.583309	0	0.00398838	3.21456	0
04/02/2014 1:31	04/02/2014 1:36	0.501288	0.0362591	0	3.15284	0
04/02/2014 1:36	04/02/2014 1:41	0.717098	0	0.0106273	3.14969	0
04/02/2014 1:41	04/02/2014 1:45	0.286133	0	0.466302	3.34533	0
04/02/2014 1:45	04/02/2014 1:50	0.344018	0	0.660416	3.04386	0
04/02/2014 1:50	04/02/2014 1:55	0.413825	0	0.396985	3.28887	0
04/02/2014 1:55	04/02/2014 1:59	0.383478	0	0.747037	3.21403	0
04/02/2014 1:59	04/02/2014 2:04	0.410716	0	0.203519	3.40475	0
04/02/2014 2:04	04/02/2014 2:09	0.3509	0	0.265251	3.06694	0
04/02/2014 2:09	04/02/2014 2:13	0.397862	0	0.846842	3.12301	0
04/02/2014 2:13	04/02/2014 2:18	0.551046	0	0.722871	3.15345	0
04/02/2014 2:18	04/02/2014 2:23	0.242484	0	1.3466	3.15044	0.0330168
04/02/2014 2:23	04/02/2014 2:27	0.51284	0	0.691394	3.83028	0
04/02/2014 2:27	04/02/2014 2:32	1.57004	0.032783	0	3.14108	0
04/02/2014 2:32	04/02/2014 2:37	7.15401	0	0	2.08976	0
04/02/2014 2:37	04/02/2014 2:41	7.10433	0	0	1.97528	0
04/02/2014 2:41	04/02/2014 2:46	7.66384	0	0	1.91669	0
04/02/2014 2:46	04/02/2014 2:51	2.32264	0	0	2.75867	0
04/02/2014 2:51	04/02/2014 2:55	0.964059	0	0	3.06838	0
04/02/2014 2:55	04/02/2014 3:00	1.10481	0	0	3.02002	0
04/02/2014 3:00	04/02/2014 3:05	0.745133	0	0	3.07601	0
04/02/2014 3:05	04/02/2014 3:09	0.84389	0	0	3.0334	0
04/02/2014 3:09	04/02/2014 3:14	0.578482	0	0	3.14401	0
04/02/2014 3:14	04/02/2014 3:19	0.547176	0	0.00244666	3.30711	0
04/02/2014 3:19	04/02/2014 3:23	0.938805	0	0	3.08016	0
04/02/2014 3:23	04/02/2014 3:28	0.554783	0	0	3.28039	0
04/02/2014 3:28	04/02/2014 3:33	0.672061	0	0	3.06689	0
