PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	BBOA	OOA1_BB	OOA2_BB-aq
22/11/2011 7:52	22/11/2011 7:56	2.131832349	4.477967974	1.89901102	3.313307857
22/11/2011 7:56	22/11/2011 8:01	2.399235128	4.604964275	1.770738395	3.725979201
22/11/2011 8:01	22/11/2011 8:06	2.877162969	4.301276869	1.726701665	3.421193997
22/11/2011 8:06	22/11/2011 8:10	2.069721455	3.983411913	1.930735791	3.20205784
22/11/2011 8:10	22/11/2011 8:15	2.388150497	4.151804849	1.82397137	3.218032484
22/11/2011 8:15	22/11/2011 8:20	2.06304643	3.880286281	1.920260737	2.891219751
22/11/2011 8:20	22/11/2011 8:24	2.117274536	3.760480556	2.22106368	2.915648429
22/11/2011 8:24	22/11/2011 8:29	2.172371336	3.832783307	1.796023021	2.971987636
22/11/2011 8:29	22/11/2011 8:34	1.891547274	3.852661011	1.960927997	3.236351918
22/11/2011 8:34	22/11/2011 8:38	2.797778417	4.050462021	1.889049199	3.288553262
22/11/2011 8:38	22/11/2011 8:43	2.448041416	3.991137675	1.866899492	3.462187016
22/11/2011 8:43	22/11/2011 8:48	2.078289916	3.908199665	1.600736959	3.63241786
22/11/2011 8:48	22/11/2011 8:52	2.010769288	4.258287322	1.933648799	3.248081591
22/11/2011 8:52	22/11/2011 8:57	2.643358393	4.300635837	1.678608139	3.043925831
22/11/2011 8:57	22/11/2011 9:02	2.17474181	3.583558317	1.39025154	2.609434133
22/11/2011 9:02	22/11/2011 9:06	1.731721096	3.503892935	1.520267316	2.689512653
22/11/2011 9:06	22/11/2011 9:11	1.61011729	3.162794839	1.872750286	2.320785284
22/11/2011 9:11	22/11/2011 9:16	1.703223533	3.147443846	1.585415016	2.793388005
22/11/2011 9:16	22/11/2011 9:20	1.610829057	3.359365341	1.838554506	2.663391396
22/11/2011 9:20	22/11/2011 9:25	1.581620612	3.561502851	1.729150543	2.784019994
22/11/2011 9:25	22/11/2011 9:30	1.775400356	3.987740606	1.559797348	2.53293359
22/11/2011 9:30	22/11/2011 9:34	2.221964955	4.842173403	1.639941473	2.84233227
22/11/2011 9:34	22/11/2011 9:39	2.441009804	3.952283563	1.842011771	2.427453063
22/11/2011 9:39	22/11/2011 9:58	1.488545384	2.487147234	1.617810602	1.76259378
22/11/2011 9:58	22/11/2011 10:02	1.52770533	3.20668706	1.776234272	2.503161438
22/11/2011 10:02	22/11/2011 11:17	1.895291956	2.076279836	1.402656884	1.460596647
22/11/2011 11:17	22/11/2011 11:22	2.07012322	2.196731761	1.600966899	1.33611704
22/11/2011 11:22	22/11/2011 11:26	2.125316214	1.970244298	1.520143753	1.586275
22/11/2011 11:26	22/11/2011 11:31	1.628096581	1.844404114	1.518307179	1.594082824
22/11/2011 11:31	22/11/2011 11:36	1.166191939	1.627465778	1.427722473	1.505151725
22/11/2011 11:36	22/11/2011 11:40	0.729416653	1.744720147	1.388832891	1.40485232
22/11/2011 11:40	22/11/2011 11:45	0.569246922	1.776209688	1.433874451	1.561865909
22/11/2011 11:45	22/11/2011 11:50	0.680306242	1.989755564	1.643756101	1.465205754
22/11/2011 11:50	22/11/2011 11:54	0.747006707	2.060249033	1.498125571	1.522387989
22/11/2011 11:54	22/11/2011 11:59	0.593306751	1.97848816	1.429164428	1.680313122
22/11/2011 11:59	22/11/2011 12:04	0.61672869	2.017972891	1.65682725	1.394637269
22/11/2011 12:04	22/11/2011 12:08	0.62190609	1.977101661	1.619648247	1.654047921
22/11/2011 12:08	22/11/2011 12:13	0.58376243	1.854820605	1.606808301	1.518426733
22/11/2011 12:13	22/11/2011 12:18	0.537190367	1.879800776	1.617459863	1.762411374
22/11/2011 12:18	22/11/2011 12:22	0.570603114	1.990179312	1.49429686	1.762676824
22/11/2011 12:22	22/11/2011 12:27	0.653899905	1.801586304	1.560085179	1.745624628
22/11/2011 12:27	22/11/2011 12:36	0.572879085	1.737204454	1.61507357	1.370920751
22/11/2011 12:36	22/11/2011 12:41	0.476464139	1.598834377	1.726835773	1.428522391
22/11/2011 12:41	22/11/2011 12:46	0.565706847	1.821349033	1.639427999	1.508992081
22/11/2011 12:46	22/11/2011 12:57	0.862106581	2.087615056	1.626664235	1.755709738
22/11/2011 12:57	22/11/2011 13:02	0.657980922	2.123628726	1.890255752	1.5693781
22/11/2011 13:02	22/11/2011 13:07	0.753930898	2.141773041	1.619496741	1.71591202
22/11/2011 13:07	22/11/2011 13:11	0.805377157	2.167470842	1.744535028	1.708454973
22/11/2011 13:11	22/11/2011 13:16	0.85650736	2.306005853	1.651666816	1.752655071
22/11/2011 13:16	22/11/2011 13:21	0.684350577	2.177002702	1.62075495	1.936783371
22/11/2011 13:21	22/11/2011 13:25	0.684843811	2.453107271	1.640935077	1.712534142
22/11/2011 13:25	22/11/2011 13:30	0.536710344	2.265285535	1.708171963	1.451842158
22/11/2011 13:30	22/11/2011 13:35	0.748587031	2.070907242	1.610504502	1.833217085
22/11/2011 13:35	22/11/2011 13:39	0.896336649	2.076562161	1.360118885	1.897163815
22/11/2011 13:39	22/11/2011 13:44	0.895667807	1.91754047	1.553445615	1.525694509
22/11/2011 13:44	22/11/2011 13:49	0.910894747	2.093816603	1.631749586	1.617826064
22/11/2011 13:49	22/11/2011 13:53	1.051191831	1.896065951	1.660950622	1.455851736
22/11/2011 13:53	22/11/2011 13:58	1.699490749	1.572469194	1.594056771	1.715891269
22/11/2011 13:58	22/11/2011 14:03	1.079492251	1.94259797	1.472716531	1.908237708
22/11/2011 14:03	22/11/2011 14:07	0.857845259	1.902205813	1.679464765	1.721999863
22/11/2011 14:07	22/11/2011 14:12	1.18515382	1.853324753	1.67093072	1.731826117
22/11/2011 14:12	22/11/2011 14:17	2.267694127	2.370722468	1.468747761	2.095162435
22/11/2011 14:17	22/11/2011 14:21	2.021563996	1.843099669	1.66219204	2.122481622
22/11/2011 14:21	22/11/2011 14:26	0.976553058	1.960995571	1.755254757	1.815437424
22/11/2011 14:26	22/11/2011 14:31	0.85215651	2.164795873	1.667542179	1.838023608
22/11/2011 14:31	22/11/2011 14:35	0.893797157	2.049343474	1.5032347	2.02337262
22/11/2011 14:35	22/11/2011 14:40	1.098450067	2.012146665	1.600328206	1.728662792
22/11/2011 14:40	22/11/2011 14:45	0.785759662	2.078109487	1.51164869	1.833411791
22/11/2011 14:45	22/11/2011 14:49	0.872946898	1.943834486	1.512324704	1.943789702
22/11/2011 14:49	22/11/2011 14:54	5.948929672	2.176412366	1.179291347	2.042888787
22/11/2011 14:54	22/11/2011 14:59	0.927058447	2.034638279	1.474905139	1.815531675
22/11/2011 14:59	22/11/2011 15:03	0.943400148	2.113191587	1.374197879	1.708687986
22/11/2011 15:03	22/11/2011 15:08	0.949137413	2.397244314	1.406408117	1.792520156
22/11/2011 15:08	22/11/2011 15:13	1.0548222	2.512205829	1.279712434	1.699369437
22/11/2011 15:13	22/11/2011 15:17	0.876718991	2.123455904	1.385172175	1.74798631
22/11/2011 15:17	22/11/2011 15:41	1.006429016	2.063317103	1.43907558	1.5244763
22/11/2011 15:41	22/11/2011 15:45	0.834551252	2.2230806	1.632545318	1.51203463
22/11/2011 15:45	22/11/2011 15:50	0.787137896	2.548432286	1.75400902	1.501900798
22/11/2011 15:50	22/11/2011 15:55	0.74925403	2.95820488	1.413934425	1.761704365
22/11/2011 15:55	22/11/2011 15:59	0.937888385	3.365005872	1.504426956	1.633179486
22/11/2011 15:59	22/11/2011 16:04	0.862679375	3.630938431	1.454026944	1.70100285
22/11/2011 16:04	22/11/2011 16:09	0.93194673	3.791509603	1.419805039	2.064052728
22/11/2011 16:09	22/11/2011 16:13	1.012026884	3.99638502	1.695837235	1.95981546
22/11/2011 16:13	22/11/2011 16:18	1.425445778	4.151407964	1.597320684	2.063931474
22/11/2011 16:18	22/11/2011 16:23	1.367644554	4.216262844	1.605292513	2.244746589
22/11/2011 16:23	22/11/2011 16:27	1.700993808	3.85528223	1.406233654	2.220177008
22/11/2011 16:27	22/11/2011 16:32	1.060022915	3.261174784	1.674676674	1.871499327
22/11/2011 16:32	22/11/2011 16:37	1.078192493	3.399899575	1.672640734	1.866233598
22/11/2011 16:37	22/11/2011 16:41	1.560746735	3.46285314	1.478777208	2.167815017
22/11/2011 16:41	22/11/2011 16:46	1.236920371	3.745545612	1.588020436	1.82071728
22/11/2011 16:46	22/11/2011 16:51	1.491297962	3.739353507	1.496086187	2.079458343
22/11/2011 16:51	22/11/2011 16:55	1.244667165	3.903757849	1.639553007	1.975095579
22/11/2011 16:55	22/11/2011 17:00	1.355531947	3.805313447	1.679080426	2.094808979
22/11/2011 17:00	22/11/2011 17:05	1.415191629	3.717502089	1.448897913	1.913182969
22/11/2011 17:05	22/11/2011 17:09	1.222624543	3.692972116	1.711612579	2.061099362
22/11/2011 17:09	22/11/2011 17:14	1.693560352	4.282298857	1.456677365	2.208481426
22/11/2011 17:14	22/11/2011 17:19	1.420884103	4.422744145	1.411739518	1.973386335
22/11/2011 17:19	22/11/2011 17:23	1.745910157	5.050894837	1.631966383	1.770424823
22/11/2011 17:23	22/11/2011 17:28	1.49943673	4.925002175	1.527437412	1.836156083
22/11/2011 17:28	22/11/2011 17:33	1.435981219	4.846320653	1.598007181	1.949310547
22/11/2011 17:33	22/11/2011 17:37	1.507897409	5.200166096	1.670419935	1.93149226
22/11/2011 17:37	22/11/2011 17:42	1.739092578	4.882413207	1.666995715	2.007925301
22/11/2011 17:42	22/11/2011 17:47	1.407007289	4.915592927	1.703456967	1.946052917
22/11/2011 17:47	22/11/2011 17:51	1.32805399	4.79958921	1.653659854	1.931173946
22/11/2011 17:51	22/11/2011 17:56	1.296784591	4.509799755	1.872201614	1.761441941
22/11/2011 17:56	22/11/2011 18:01	1.433178459	4.137820371	2.025309881	1.784498588
22/11/2011 18:01	22/11/2011 18:05	1.400134195	4.300010849	1.815245169	1.686190087
22/11/2011 18:05	22/11/2011 18:10	1.458635532	3.987468854	1.698376574	1.93537964
22/11/2011 18:10	22/11/2011 18:15	1.236790611	3.645120368	1.763086874	1.717287846
22/11/2011 18:15	22/11/2011 18:19	1.366702471	3.58171047	1.763205314	1.946104145
22/11/2011 18:19	22/11/2011 18:24	1.333933379	3.38374945	1.88735882	1.723716651
22/11/2011 18:24	22/11/2011 18:29	1.393439552	3.128876251	1.978480428	1.802194268
22/11/2011 18:29	22/11/2011 18:33	1.490718979	3.160987986	2.041519502	1.805602734
22/11/2011 18:33	22/11/2011 18:38	1.350672432	3.025216468	2.143089001	1.761125199
22/11/2011 18:38	22/11/2011 18:43	1.307893923	2.572686217	2.039998938	1.980810322
22/11/2011 18:43	22/11/2011 18:47	1.311895643	2.818147843	2.068740766	1.754845648
22/11/2011 18:47	22/11/2011 18:52	1.168600556	2.787097659	2.048908872	1.860568312
22/11/2011 18:52	22/11/2011 18:57	1.288469246	2.930460564	2.185663081	1.651865008
22/11/2011 18:57	22/11/2011 19:01	1.293188755	3.496826313	2.28449722	1.884711612
22/11/2011 19:01	22/11/2011 19:06	1.322962781	3.555875153	2.299193564	1.627370301
22/11/2011 19:06	22/11/2011 19:11	1.619740651	4.518915043	2.008992621	1.664728785
22/11/2011 19:11	22/11/2011 19:15	1.921767281	5.219928424	1.983677738	1.473869657
22/11/2011 19:15	22/11/2011 19:20	1.884729524	5.179817911	2.053052242	1.506339623
22/11/2011 19:20	22/11/2011 19:25	1.412861058	4.512257663	2.330029931	1.441678048
22/11/2011 19:25	22/11/2011 19:29	1.338624338	4.213565519	2.128929118	1.463655125
22/11/2011 19:29	22/11/2011 19:34	1.237866377	4.033144439	1.722537133	1.742083951
22/11/2011 19:34	22/11/2011 19:39	1.2079287	3.494142997	2.1827576	1.694772703
22/11/2011 19:39	22/11/2011 19:43	1.081216004	3.238940223	1.995970462	1.821284511
22/11/2011 19:43	22/11/2011 19:48	1.00969016	3.185001106	2.1461097	1.591550833
22/11/2011 19:48	22/11/2011 19:53	1.128105473	3.598659929	1.983317424	1.881196574
22/11/2011 19:53	22/11/2011 19:57	1.107155296	2.980836753	1.959560309	1.933699742
22/11/2011 19:57	22/11/2011 20:02	1.068297103	3.065989709	1.848019539	1.943927448
22/11/2011 20:02	22/11/2011 20:07	1.208047083	3.227131962	2.16930822	1.748456136
22/11/2011 20:07	22/11/2011 20:11	1.051209446	3.472502713	1.820784922	1.936770719
22/11/2011 20:11	22/11/2011 20:16	1.115865384	3.601969956	2.149066632	1.638239028
22/11/2011 20:16	22/11/2011 20:21	1.339730066	4.32695149	1.890127443	1.820869001
22/11/2011 20:21	22/11/2011 20:25	1.243673719	3.681700132	2.016943607	2.111066642
22/11/2011 20:25	22/11/2011 20:30	1.420901781	4.007154598	2.044679021	2.158642
22/11/2011 20:30	22/11/2011 20:35	1.137099951	4.374672436	1.91104682	1.547954793
22/11/2011 20:35	22/11/2011 20:39	1.072302241	4.192607369	1.788967084	1.905466906
22/11/2011 20:39	22/11/2011 20:44	1.198939167	4.048082318	1.756575043	2.039907572
22/11/2011 20:44	22/11/2011 20:49	1.081684069	3.814867857	2.007394912	1.747630962
22/11/2011 20:49	22/11/2011 20:53	1.069731522	3.455494636	2.137653153	1.707274289
22/11/2011 20:53	22/11/2011 20:58	0.940447281	3.304472423	1.740018017	1.998638078
22/11/2011 20:58	22/11/2011 21:03	0.924325206	3.082634727	1.984401011	1.772324056
22/11/2011 21:03	22/11/2011 21:07	0.877087673	2.966890955	1.997155841	1.727768232
22/11/2011 21:07	22/11/2011 21:12	0.746369284	2.913880834	2.008458855	1.637020927
22/11/2011 21:12	22/11/2011 21:17	0.727022982	2.667625998	1.97450863	1.70638349
22/11/2011 21:17	22/11/2011 21:21	0.639149576	2.856627748	2.203538378	1.531985498
22/11/2011 21:21	22/11/2011 21:26	0.596102863	2.634040984	1.817622052	1.8990578
22/11/2011 21:26	22/11/2011 21:31	0.523238246	2.794811103	2.022644317	1.859774334
22/11/2011 21:31	22/11/2011 21:35	0.581201136	3.13361363	1.766746575	2.113629759
22/11/2011 21:35	22/11/2011 21:40	0.725278556	2.785233842	1.775210873	2.112382728
22/11/2011 21:40	22/11/2011 21:45	0.75754635	2.824273367	2.005709437	2.178918445
22/11/2011 21:45	22/11/2011 21:49	0.745772864	2.93953888	1.960629084	2.097967072
22/11/2011 21:49	22/11/2011 21:54	0.688194185	3.412911034	1.431234883	2.590629198
22/11/2011 21:54	22/11/2011 21:59	0.750874234	3.023548814	1.572612378	2.449605074
22/11/2011 21:59	22/11/2011 22:03	0.772829293	3.799118226	2.020125741	2.79184624
22/11/2011 22:03	22/11/2011 22:08	0.863177515	3.276875223	1.828997606	3.359795755
22/11/2011 22:08	22/11/2011 22:13	1.365251519	3.766219877	1.739467098	3.133918105
22/11/2011 22:13	22/11/2011 22:17	0.817723451	3.206304448	1.940135393	3.114838507
22/11/2011 22:17	22/11/2011 22:22	0.703692704	2.960953431	1.641324139	2.463684526
22/11/2011 22:22	22/11/2011 22:27	0.847752956	3.536208888	1.848490706	2.733960949
22/11/2011 22:27	22/11/2011 22:31	0.760586164	3.819339821	1.345542285	3.03115073
22/11/2011 22:31	22/11/2011 22:36	0.766114098	4.00486315	1.497677206	3.061059947
22/11/2011 22:36	22/11/2011 22:41	1.027679666	3.72643164	0.967724525	3.438959069
22/11/2011 22:41	22/11/2011 22:45	0.970738104	4.016992554	1.225556524	3.018921118
22/11/2011 22:45	22/11/2011 22:50	1.140539173	4.199716659	1.045477152	3.172823115
22/11/2011 22:50	22/11/2011 22:55	0.84306522	4.215919082	1.184254288	2.97346381
22/11/2011 22:55	22/11/2011 22:59	0.900714838	4.452938221	1.311408373	2.901603868
22/11/2011 22:59	22/11/2011 23:07	0.925095613	4.030498202	1.433215445	2.850328339
22/11/2011 23:07	22/11/2011 23:11	0.969978524	3.96719585	1.119195026	3.048590199
22/11/2011 23:11	22/11/2011 23:16	1.034644554	3.857773738	0.961864049	3.21780346
22/11/2011 23:16	22/11/2011 23:21	0.692004689	4.371522354	1.029258526	2.96599453
22/11/2011 23:21	22/11/2011 23:25	0.977811887	4.207704209	1.067388058	2.934416646
22/11/2011 23:25	22/11/2011 23:30	0.939833466	3.934250029	1.205284391	2.814380113
22/11/2011 23:30	22/11/2011 23:35	0.791028668	4.046319395	1.158057972	2.759176465
22/11/2011 23:35	22/11/2011 23:39	0.729871497	3.845454802	1.375172989	2.676591312
22/11/2011 23:39	22/11/2011 23:44	0.591677235	3.677017537	1.327197431	2.895162197
22/11/2011 23:44	22/11/2011 23:49	0.465298165	3.782852539	1.377363318	2.932942878
22/11/2011 23:49	22/11/2011 23:53	0.608458702	3.640600779	1.558213501	2.846448018
22/11/2011 23:53	22/11/2011 23:58	0.632344567	3.899738116	1.878357295	2.266715623
22/11/2011 23:58	23/11/2011 0:03	0.657909581	3.555951551	1.860606012	2.494447356
23/11/2011 0:03	23/11/2011 0:07	0.512346713	3.522717789	2.013844122	2.389705776
23/11/2011 0:07	23/11/2011 0:12	0.652712589	3.759161393	1.992519903	2.421047215
23/11/2011 0:12	23/11/2011 0:17	0.480059929	3.717250282	2.208813934	2.367975156
23/11/2011 0:17	23/11/2011 0:21	0.414017427	3.177800605	1.986661199	1.900241869
23/11/2011 0:21	23/11/2011 0:26	0.446596165	3.140275321	1.76145231	2.150356805
23/11/2011 0:26	23/11/2011 0:31	0.580131914	3.633339828	2.03238999	2.644927968
23/11/2011 0:31	23/11/2011 0:35	0.678084535	3.761088969	1.942404269	2.392787528
23/11/2011 0:35	23/11/2011 0:40	0.414726538	3.035297459	1.720843955	2.017424848
23/11/2011 0:40	23/11/2011 0:45	0.449035736	2.99381069	1.900847517	2.187826257
23/11/2011 0:45	23/11/2011 0:49	0.423514002	3.117493942	1.893546978	1.880566679
23/11/2011 0:49	23/11/2011 0:54	0.483484098	3.223188126	1.83480895	2.132647326
23/11/2011 0:54	23/11/2011 0:59	0.387981993	2.89870423	1.788466012	2.134538365
23/11/2011 0:59	23/11/2011 1:03	0.397935661	3.082144882	1.788716631	2.093769327
23/11/2011 1:03	23/11/2011 1:08	0.314765449	3.43431729	2.298501859	2.469049501
23/11/2011 1:08	23/11/2011 1:13	0.432223119	2.965557101	1.736148245	2.277409135
23/11/2011 1:13	23/11/2011 1:17	0.144876893	3.142935005	1.69029488	2.065902682
23/11/2011 1:17	23/11/2011 1:22	0.152409342	2.701545624	1.618740056	2.400483348
23/11/2011 1:22	23/11/2011 1:27	0.254041494	2.876670165	1.690600574	2.165774366
23/11/2011 1:27	23/11/2011 1:31	0.274203702	2.703711639	1.791482118	2.026376241
23/11/2011 1:31	23/11/2011 1:36	0.200746364	2.501413938	1.60870871	2.301795988
23/11/2011 1:36	23/11/2011 1:41	0.172586089	2.548388914	1.642573145	2.112582852
23/11/2011 1:41	23/11/2011 1:45	0.286057816	2.619133508	1.575048045	2.182608431
23/11/2011 1:45	23/11/2011 1:50	0.086874889	2.520505569	1.872834196	1.904555037
23/11/2011 1:50	23/11/2011 1:55	0.25655514	2.338629404	1.822876234	2.085150922
23/11/2011 1:55	23/11/2011 1:59	0.194348227	2.247994754	1.640894896	2.153082723
23/11/2011 1:59	23/11/2011 2:04	0.078298109	2.127294999	1.806129394	1.852459539
23/11/2011 2:04	23/11/2011 2:09	0.272309177	2.176320731	1.831735869	1.863210123
23/11/2011 2:09	23/11/2011 2:13	0.186570152	2.191705452	1.85549161	1.983475486
23/11/2011 2:13	23/11/2011 2:18	0.359616551	2.268563023	1.917727171	2.205019354
23/11/2011 2:18	23/11/2011 2:23	0.192132185	2.60331354	1.641457463	2.078115112
23/11/2011 2:23	23/11/2011 2:27	0.309977399	2.492235703	1.785201194	2.057706504
23/11/2011 2:27	23/11/2011 2:32	0.481883139	2.678319193	1.527413658	2.22481581
23/11/2011 2:32	23/11/2011 2:37	0.450716423	3.191212426	1.988981927	2.274899924
23/11/2011 2:37	23/11/2011 2:41	0.459466147	2.820666407	1.630789927	2.219754719
23/11/2011 2:41	23/11/2011 2:46	0.660667636	2.717828345	1.637623126	2.073466794
23/11/2011 2:46	23/11/2011 2:51	0.691342722	3.449281201	1.679055853	2.514915325
23/11/2011 2:51	23/11/2011 2:55	0.501791302	3.45240635	1.764380971	2.483138077
23/11/2011 2:55	23/11/2011 3:00	0.884852513	3.426733002	1.751109873	2.299278712
23/11/2011 3:00	23/11/2011 3:05	0.851057681	3.539467855	1.644576557	2.456550807
23/11/2011 3:05	23/11/2011 3:09	0.700323159	3.345403986	1.889253823	2.598422531
23/11/2011 3:09	23/11/2011 3:14	0.676199047	3.540311603	1.812820889	1.978936662
23/11/2011 3:14	23/11/2011 3:19	0.747930651	3.776698676	1.642227122	2.303584852
23/11/2011 3:19	23/11/2011 3:23	0.857990429	3.743446874	1.799063785	2.243575512
23/11/2011 3:23	23/11/2011 3:28	0.709632958	3.396351624	1.730645577	2.020783741
23/11/2011 3:28	23/11/2011 3:33	0.92782081	3.656612797	1.691852541	2.347528851
23/11/2011 3:33	23/11/2011 3:37	0.873532693	3.107025249	1.646233071	2.013287586
23/11/2011 3:37	23/11/2011 3:42	0.738511477	3.34874146	2.052336349	2.461260414
23/11/2011 3:42	23/11/2011 3:47	0.824200002	2.958002055	1.640488631	2.065351812
23/11/2011 3:47	23/11/2011 3:51	0.903125354	3.117835911	1.785305771	1.768436364
23/11/2011 3:51	23/11/2011 3:56	0.820778198	3.168898733	1.96428939	1.82545258
23/11/2011 3:56	23/11/2011 4:01	0.687228179	2.856396286	1.914759207	1.886710428
23/11/2011 4:01	23/11/2011 4:05	0.601473732	2.732672827	1.845140948	2.013912993
23/11/2011 4:05	23/11/2011 4:10	0.585501023	2.466844342	1.878016327	1.909218409
23/11/2011 4:10	23/11/2011 4:15	0.77272566	2.569761914	1.906779496	1.775350229
23/11/2011 4:15	23/11/2011 4:19	0.512629301	2.49583176	1.851554887	1.609883051
23/11/2011 4:19	23/11/2011 4:24	0.506172881	2.586439698	1.910851974	1.546726548
23/11/2011 4:24	23/11/2011 4:29	0.46770051	1.919786707	1.987968333	1.912193549
23/11/2011 4:29	23/11/2011 4:33	0.415539652	2.043072088	1.994103226	1.677895333
23/11/2011 4:33	23/11/2011 4:38	0.488931982	2.062600311	2.056518281	1.570510026
23/11/2011 4:38	23/11/2011 4:43	0.424961547	2.11690755	1.904172369	1.686569533
23/11/2011 4:43	23/11/2011 4:47	0.449915885	1.985819468	1.716874931	2.059855816
23/11/2011 4:47	23/11/2011 4:52	0.46240479	2.112815487	2.131670098	1.654613625
23/11/2011 4:52	23/11/2011 4:57	0.359701597	2.196623703	1.746060274	1.692329126
23/11/2011 4:57	23/11/2011 5:01	0.481512243	2.18561833	1.971908583	1.568228544
23/11/2011 5:01	23/11/2011 5:06	0.388032996	2.096797114	1.978697313	1.619324477
23/11/2011 5:06	23/11/2011 5:11	0.479289376	2.078570719	1.959029104	1.6409405
23/11/2011 5:11	23/11/2011 5:15	0.419250113	2.0580808	1.973766446	1.63446584
23/11/2011 5:15	23/11/2011 5:20	0.403364189	2.040469853	1.871506695	1.584193463
23/11/2011 5:20	23/11/2011 5:25	0.462386577	2.019086387	1.6725231	1.881469836
23/11/2011 5:25	23/11/2011 5:34	0.489505625	1.807803811	1.86342442	1.954877845
23/11/2011 5:34	23/11/2011 5:39	0.620509029	1.896091763	1.872379652	1.879129056
23/11/2011 5:39	23/11/2011 5:43	0.55693689	1.947935623	1.992663837	1.45786355
23/11/2011 5:43	23/11/2011 5:48	0.43993025	1.612604945	1.903327185	1.824942208
23/11/2011 5:48	23/11/2011 5:53	0.506340756	1.745833996	1.921697369	1.489351669
23/11/2011 5:53	23/11/2011 5:57	0.684615669	1.662315593	1.873718584	1.698086894
23/11/2011 5:57	23/11/2011 6:02	0.525764831	1.765076317	2.040290068	1.524254013
23/11/2011 6:02	23/11/2011 6:07	0.413452057	1.598801508	2.025782828	1.694261898
23/11/2011 6:07	23/11/2011 6:11	0.490172097	1.604215129	2.021426452	1.607533332
23/11/2011 6:11	23/11/2011 6:16	0.502504188	1.625372182	2.03952278	1.636551939
23/11/2011 6:16	23/11/2011 6:21	0.563679608	1.462974282	2.003611077	1.603287092
23/11/2011 6:21	23/11/2011 6:25	0.42464757	1.553071787	2.023322873	1.47606345
23/11/2011 6:25	23/11/2011 6:30	0.606488709	1.528432577	1.959684087	1.650801207
23/11/2011 6:30	23/11/2011 6:35	0.499876133	1.507505401	2.191961777	1.372586239
23/11/2011 6:35	23/11/2011 6:39	0.532026517	1.607649717	1.919747955	1.482665291
23/11/2011 6:39	23/11/2011 6:44	0.803478933	1.340778116	1.910156629	1.787961684
23/11/2011 6:44	23/11/2011 6:49	0.670090469	1.387762588	1.836484654	1.670233329
23/11/2011 6:49	23/11/2011 6:53	0.464185475	1.318655036	2.08715785	1.466300409
23/11/2011 6:53	23/11/2011 6:58	0.511152697	1.37051083	2.234714469	1.373468893
23/11/2011 6:58	23/11/2011 7:03	0.546306121	1.469127733	2.077659471	1.411633035
23/11/2011 7:03	23/11/2011 7:07	1.016464448	1.156019151	2.139977103	1.453361518
23/11/2011 7:07	23/11/2011 7:12	0.533570283	1.337482089	2.011187541	1.672540996
23/11/2011 7:12	23/11/2011 7:17	0.692501267	1.381385831	2.211711302	1.461691271
23/11/2011 7:17	23/11/2011 7:21	0.705067608	1.310300533	2.01474049	1.480414877
23/11/2011 7:21	23/11/2011 7:26	0.883542674	1.2660213	1.980497117	1.614347909
23/11/2011 7:26	23/11/2011 7:31	0.872087511	1.035062364	2.241170451	1.545129425
23/11/2011 7:31	23/11/2011 7:35	0.5830975	1.119642964	2.22215436	1.287557796
23/11/2011 7:35	23/11/2011 7:40	0.51938415	1.105873859	2.150588193	1.338766838
23/11/2011 7:40	23/11/2011 7:45	0.500461055	1.126564203	2.039952699	1.430096373
23/11/2011 7:45	23/11/2011 7:49	0.62358471	1.276325334	2.058698454	1.357475981
23/11/2011 7:49	23/11/2011 7:54	0.566993432	1.081533877	2.199400956	1.372122425
23/11/2011 7:54	23/11/2011 7:59	0.499018579	1.269231896	2.210055402	1.307810282
23/11/2011 7:59	23/11/2011 8:03	0.500514268	1.268778147	2.236877872	1.358760533
23/11/2011 8:03	23/11/2011 8:08	0.516494005	1.209156049	2.087734712	1.344471134
23/11/2011 8:08	23/11/2011 8:13	0.561269294	1.210819666	2.005639399	1.4846454
23/11/2011 8:13	23/11/2011 8:17	0.466036912	1.170229167	2.043592909	1.404781552
23/11/2011 8:17	23/11/2011 8:22	0.426894801	1.232637543	2.137310882	1.319929734
23/11/2011 8:22	23/11/2011 8:27	0.479647811	1.138760492	1.997947483	1.495507004
23/11/2011 8:27	23/11/2011 8:31	0.505955921	1.15019245	2.04393091	1.38890922
23/11/2011 8:31	23/11/2011 8:36	0.372771495	1.246718047	2.25415605	1.244093137
23/11/2011 8:36	23/11/2011 8:41	0.525938735	1.092039266	2.202605628	1.286591862
23/11/2011 8:41	23/11/2011 8:45	0.464936952	1.287884924	2.112721071	1.283647053
23/11/2011 8:45	23/11/2011 8:50	0.369595103	1.104957011	2.15047343	1.241614316
23/11/2011 8:50	23/11/2011 8:55	0.478289166	1.138461222	2.225455196	1.049318196
23/11/2011 8:55	23/11/2011 8:59	0.479934593	1.186959234	2.057512939	1.326851344
23/11/2011 8:59	23/11/2011 9:04	0.276484233	1.124867926	2.251886059	1.167895692
23/11/2011 9:04	23/11/2011 9:09	0.314215797	1.018697767	2.174133231	1.171565646
23/11/2011 9:09	23/11/2011 9:13	0.278793263	1.220505265	1.931830559	1.355187892
23/11/2011 9:13	23/11/2011 9:18	0.2701411	1.150801643	1.860630873	1.323251374
23/11/2011 9:18	23/11/2011 9:23	0.197992158	1.303516281	1.760192996	1.353844494
23/11/2011 9:23	23/11/2011 10:02	0.401437597	0.987118876	1.903637136	0.727842161
