	slope	intercept	low_slope	high_slope
0	-0.0017396239960111907	10.47719756761954	-0.002554766268416268	-0.0009151707977456432
1			0.08890424767737433	
2	0.0008600983986735489	21.479258399603637	-0.0003023706181160308	0.0020293496217733574
3			-0.0060645057765269916	0.01426508055345211
4	0.14075879575640876	20.402030738581704	0.11500650045201158	0.16660595521457344
5	0.0024828378083230234	8.081927389109193	0.0018656591816798834	0.00311223735142178
6	0.004190608652405716	32.227841499266056	-0.0021199303791536056	0.010699115152177594
7	0.0004316875633688261	18.46911941652861	-0.0003429814019277201	0.001198710299957852
8	0.10060738688725987	5.792085029427277	0.034578411998953965	0.17359698710519067
9	0.002504244820036153	11.092086879668745	0.0017127496803816574	0.003306923761345427
10	-0.0013712330607700124	16.76093960234472	-0.0016981906539994996	-0.0010407813029366221
11	-0.0020912497882977638	21.330530451156683	-0.0030317438899493876	-0.001142503114506731
12	-0.0005915859120422264	16.738774246926827	-0.005586447754529368	0.004539732355073699
13			0.023069386781433242	0.039581113177289795
14	-0.004254451108096209	11.543994823682763	-0.0064618045314696814	-0.002046375216562782
15	0.0012281529335747864	8.806777789651765	0.0008389947239947157	0.001621274956136588
16				
17	-0.006109394857644962	16.382378962384124	-0.0074117868434013775	-0.0047957567030038764
18			-0.007782521874518383	-0.0055536624000405745
19	0.007563277184135679	10.268748369455349	0.006502954394982265	0.008673097321910177
20	-0.04848226699566046	5.833222119327869	-0.31788915833416537	0.1094000199685281
21	-0.005831049848145286	30.476914975273314	-0.007644652605714603	-0.003996832419667326
22	0.023120211589186392	7.58633529799221	0.018642692954903506	0.027830391918375264
23	0.05025326842285311	7.98181256164559	0.03753333482749215	0.062196819304656155
24	0.0032158251579447817	6.913922402927234	0.0009122477322060638	0.005562307219459117
25	0.27475484649442417	25.128999413554958	-0.08782644170945524	0.5878839543813932
26	0.0025188777845916977	7.0680107135659895	0.0019426167184584536	0.003113144188497796
27			-0.010749226483656336	0.008250399614965789
28	0.010059062344440848	13.303232548071023	0.003751012988088019	0.01662505823575604
29			0.0013992623919991253	0.0018734806566994301
30	0.0029432579341733514	9.119458023706919	0.0015645244930317468	0.004295179683241516
31	0.004351570664593373	8.208926561717668	0.003111046513739638	0.005647270006846235
32			0.008940733344429491	0.04371792351484567
33	-0.13310061053006048	6.913507227978929	-0.22424133379771669	-0.07018490107158709
34	-0.006206838672490384	18.714789405615267	-0.008327112581363675	-0.0039933031476879904
