	slope	intercept	low_slope	high_slope
0	0.0002875931499029767	0.17900718420517306	0.00021632897234200951	0.0003592886801982959
1				
2	4.470408706887698e-06	0.5781174579932638	-4.0696057520252936e-05	4.950707933213608e-05
3			0.006946027323933442	0.024936994405628927
4	-0.011089256283969378	2.0068292799433713	-0.012068355485446606	-0.010040187925422423
5	-8.806090624484537e-05	1.2598167112066792	-0.0001793289263347249	1.8968835516090988e-06
6	-0.0010517783015078067	0.7227586863155893	-0.0013176115167908547	-0.0007853955621138899
7	0.00019157401073786542	1.4651557784981615	8.754016671142089e-05	0.0002987572133748994
8	0.013907042623861249	1.3604622635403465	0.0033648243261422206	0.0234444805304147
9	0.00016005218945283273	-0.04941590990262286	0.0001257657697890797	0.0001971288711377076
10	6.692816228569409e-06	0.15223812301169848	8.170950077846279e-07	1.271109871231357e-05
11	0.00011981614667702719	0.9901060754108735	2.2156559543899397e-05	0.0002249876894729401
12	0.006229233814468401	4.2417145932846765	0.0017767656093084082	0.01054791112121028
13			-0.0008375142804647168	-0.0002693993540719452
14	0.0007485363279741449	0.8571344751570182	0.0004136516583557925	0.0010809838760378278
15	-2.2304458972080975e-05	0.6584057133961306	-5.327773966708464e-05	7.712303706074973e-06
16				
17	0.0014217895817784968	1.7626068431363175	0.001012645931386392	0.0018462320006212096
18			3.556503807607769e-05	0.00013702617506037264
19	-8.45060354434485e-05	0.5755300897643175	-0.00015121966309080114	-1.787173024840727e-05
20	0.005130366909658031	1.2825294347319816	-0.03458357112795944	0.0338470880795891
21	2.939587814680711e-05	0.46167080003690925	-1.805468079556023e-05	7.707697555658098e-05
22	-0.0029020897373080393	1.680851590547201	-0.0034880210734221464	-0.002343032193606476
23	-0.000998163446955424	0.34136131696214767	-0.001489689683576364	-0.0005717230298627269
24	-0.0005933255749450124	0.5700063700951418	-0.0007715019736424377	-0.00042037056905064936
25	-0.009878455860865767	1.1622699729925487	-0.023154077277563228	0.0012958364686290413
26	-0.00019641058115415854	0.8216868679950758	-0.0002538050935980133	-0.00013999916369390834
27			0.0024454124070934584	0.004074228383249426
28	-0.00108152161109096	1.4451617090844826	-0.0016129833583001648	-0.0005789695607360437
29			0.0001188862276805281	0.00015778972263783716
30	-1.156868384548215e-05	0.5786887205789618	-0.00013454723139797383	0.00011354376180514474
31	-0.000331786346892495	0.8454184672482981	-0.00043962976683076347	-0.0002269750748255166
32			3.5459090697684e-05	0.002948777952382827
33	-0.0044011549521440155	0.584049003974277	-0.011735111740334047	0.0010686076912368823
34	0.0006971437559581963	0.2336046370776943	0.0006088293063609732	0.0007869439827528168
