	slope	intercept	low_slope	high_slope
0	0.010313307571047614	45.46470507860936	0.008081069764381974	0.012558720535101838
1			0.2582019560212512	
2	0.0027536596820511667	50.09085589751028	0.0015718705247637446	0.003932387796026947
3			0.04831406511208156	0.0785882300041767
4	-0.11335463394485902	54.56899937234768	-0.14366286584880691	-0.08510317865574835
5	-0.0032707071576710814	59.336532652811236	-0.004672643187230788	-0.0018780352500966737
6	0.015493157938072832	42.48436752947082	0.009432383511058488	0.021601702402825978
7	0.005245896031428806	46.410511765313885	0.00409742544557596	0.006392037556343463
8	-0.2212592129766917	69.926053843395	-0.3175237798579347	-0.12193701387430679
9	-0.005180713501293738	72.64804484472637	-0.006926547778257489	-0.0034142133472055084
10	0.005305540900823934	46.304666379307704	0.004459870073978968	0.0061613980203716005
11	0.008282654987836235	50.361101008735034	0.007132608335003082	0.00943530296410813
12	0.00915925467786873	44.17500082266262	-0.000437909878068481	0.018523981944373304
13			0.0016592120960625995	0.02697745183978793
14	0.009591003267323563	46.346936219103966	0.0038281020174521997	0.01539541335986534
15	0.0003422413943654958	63.81607128212016	-0.0005292921899795784	0.0012136507252207226
16				
17	0.00855204035851141	55.537224579412225	0.006310459316249251	0.010784723282645212
18			0.007363079168912518	0.010265949716934878
19	-0.009409271092084347	58.63249857024272	-0.01136293212334568	-0.007478620898762019
20	-0.30713024382759335	43.54335461621816	-0.9317365171852308	0.13003953562398765
21	0.007234330588559068	52.797958469702024	0.005278176169159956	0.00922440232499726
22	-0.0017515974413743077	53.202528781716204	-0.011594710714197489	0.008289733952028991
23	-0.02039236234740214	63.6466555814162	-0.04082201333308716	0.0006514090640833614
24	-0.033655711452940815	73.83173199658106	-0.04181185754718752	-0.025465828479008617
25	-0.06804835682203168	49.61143167156207	-0.4200804854063821	0.38437424753390287
26	-0.002300565286590439	66.24625904269604	-0.0035508041368231174	-0.0010725295755825567
27			-0.007078055912233537	0.022847307071340018
28	-0.003038940054767892	63.304227871677114	-0.012871886322898578	0.006732920226683359
29			-0.0017307831371507277	-0.0008125385313952473
30	-0.0071644073621495805	66.56357921916536	-0.011271115135532707	-0.0031569333154248015
31	-0.006125958730023799	71.29500453006857	-0.008140218705030369	-0.004124261271518996
32			0.07197890656059341	0.11486657256811701
33	0.39649222223931463	70.37688702150294	0.2043425479744749	0.5779312578097817
34	-0.0038120809918541403	52.256948579540314	-0.010125519155197793	0.002255570789061637
