	slope	intercept	low_slope	high_slope
0	-0.002843027770807654	13.883207100028725	-0.0034723287002419076	-0.0022030969079191503
1			0.10543529310308196	
2	-0.0019172431817049969	12.782370895501291	-0.002269110059716444	-0.0015686144116057313
3			-0.016844401093508106	-0.009327360498804092
4	0.02542183801145116	9.338746896850713	0.018789827885286034	0.03229270230334829
5	0.00010383882984845459	10.272595994652297	-0.0002950250662032906	0.0005011490148180693
6	-0.010731038948568786	16.0451583961727	-0.012414058449261245	-0.009062914230914309
7	-0.003566571715856929	15.668958269227776	-0.003999560538678127	-0.003136164866840519
8	0.05529865275767985	6.131634495840531	0.03159110461013023	0.08079879314080392
9	0.0025259522882083107	4.50103026342542	0.0019696330837948206	0.0030885043440236435
10	-0.0017134277757135015	13.644217188704431	-0.0019685286467543282	-0.0014588873281559135
11	-0.0017460290321156921	9.567089929843608	-0.002054851463636483	-0.001440447367439352
12	-0.014038685969714405	22.089549135323853	-0.018852890783632077	-0.009296249576105357
13			-0.02815448812614938	-0.021822083050317954
14	0.0017901734282733982	12.407398611271585	0.00017427346049051827	0.0033710157805194336
15	-0.00021848002231054857	8.492916260154514	-0.00045684146391326835	2.1570640616661178e-05
16				
17	-0.002639405159564634	9.896782994815482	-0.003335069141050318	-0.001952890439053255
18			-0.0032989600410885844	-0.0024196771328695364
19	0.0013046112321265994	9.599911222664213	0.0008203552698177783	0.0017919822082212219
20	0.06718630879923015	12.51546712151075	-0.035528091021147686	0.2250460563118386
21	-0.0010333927427186803	9.309595131387495	-0.0014580789229332839	-0.0006114234472715321
22	0.0001719178701625953	10.500302296983579	-0.0024185600281207715	0.0028843970172517264
23	-0.004717491846161345	7.5901970214118535	-0.009158173989732505	-0.0004510796609277788
24	0.007171673614135554	6.028713968031287	0.005084997815721877	0.00920219358466821
25	0.043790264347838365	11.351252644524088	-0.07331105657829959	0.1523739343994611
26	0.0007362321943533835	7.795112785418456	0.00035811726516157426	0.0011131566524554754
27			-0.002350205357673379	0.007638357871488259
28	-0.006548223011403443	7.362038437857511	-0.009144624989311042	-0.003991988796050219
29			0.0001471199683496841	0.0004119268858022201
30	0.0019336841600946727	7.719677888038912	0.0008065929731665546	0.0030774244553683416
31	0.0006466019048925566	6.939849023512366	6.18290901207375e-05	0.001230911137538022
32			0.003014745414535701	0.011365185012016266
33	-0.19866305972083037	10.515408700753316	-0.2887439720495992	-0.10334754059903763
34	0.004815342243694732	7.5131435123509895	0.0035001998384810015	0.006186552957709475
